0.036037706,0.04644986,0.03974029,0.036560718,0.027773539,0.055394452,0.06465382,0.048588235,0.038026907,0.0216587,0.033404358,0.027590489,0.03812501,0.049935512,0.01930062,0.017428754,0.014883203,0.02571027,0.04009922,0.04726919,0.048699774,0.03467729,0.020276582,0.042271934,0.07140453,0.023636635,0.038929127,0.030477636,0.024832977,0.05336711,0.05777259,0.036369644,0.031954024,0.025760038,0.028847879,0.018902864,0.030706089,0.03177715,0.02842781,0.0508
0.09363164,0.25539923,0.24659997,0.08278779,0.15410459,0.2742633,0.30082214,0.13525237,0.33942494,0.29390842,0.17161551,0.36238283,0.35445708,0.12251954,0.073021494,0.116279505,0.11947122,0.12825008,0.24266519,0.71195364,0.6104823,0.60495776,0.17083785,0.45547572,0.36421004,0.05762436,0.13654707,0.11380906,0.14501427,0.13372566,0.31686297,0.039622214,0.048060354,0.050297707,0.31334987,0.12733142,0.0776742,0.03140685,0.49017,0.1870046
0.055785302,0.20377074,0.10666165,0.09286792,0.1990401,0.12041528,0.17662776,0.08726007,0.20094201,0.22346519,0.06979771,0.15522335,0.3603511,0.09657235,0.13246542,0.14000718,0.11317136,0.16066116,0.18854387,0.24211863,0.41160563,0.33498603,0.16883382,0.14314121,0.11282831,0.05169918,0.07658828,0.07782681,0.19894546,0.08069503,0.15688132,0.053850193,0.07150923,0.06549316,0.11973153,0.06673849,0.055032015,0.047064353,0.4952758,0.087806605
0.0648641,0.37103152,0.38586736,0.16104989,0.1690742,0.15516421,0.22802661,0.09129209,0.39443657,0.33493072,0.27502075,0.33106843,0.47148684,0.10865253,0.07088775,0.07009063,0.055149388,0.07858728,0.1251706,0.50790274,0.20781821,0.20152189,0.077039145,0.3538584,0.21141696,0.034607116,0.15942572,0.048128024,0.03397071,0.045239784,0.10994319,0.026303502,0.010238188,0.013735084,0.07037752,0.024956632,0.03462759,0.018416552,0.5126285,0.09170973
0.00370414,0.020463025,0.024948522,0.029308202,0.01963025,0.017586611,0.01463123,0.014278077,0.013092111,0.004237255,0.012498358,0.007657527,0.0057640704,0.022879133,0.015662245,0.02552402,0.017325424,0.01482659,0.017626846,0.0060947817,0.009881293,0.008496693,0.019199098,0.028011981,0.023190152,0.01529085,0.022221839,0.027118105,0.015463033,0.022136837,0.021227973,0.020495523,0.012166618,0.009809444,0.005463613,0.0060428972,0.0109701045,0.0050584557,0.0075295325,0.014161308
0.004569804,0.028244436,0.010799233,0.011574978,0.015749628,0.008585572,0.009339035,0.010452766,0.012491668,0.005507361,0.022957224,0.011897813,0.019778656,0.04821423,0.015020583,0.009974889,0.011540954,0.017052278,0.012994076,0.017250517,0.010338894,0.009691361,0.029119585,0.019997314,0.010028268,0.056172974,0.021239191,0.012035873,0.0073630502,0.0071943626,0.0048985723,0.027290236,0.007870414,0.006485188,0.0051762457,0.0040357234,0.01039091,0.00571797,0.009471254,0.01980775
0.011100153,0.049622312,0.046131417,0.030527882,0.045744877,0.045604687,0.035932668,0.027856497,0.02240471,0.0075816554,0.010681911,0.010930866,0.006069728,0.029895646,0.03498316,0.055510312,0.02896381,0.02771733,0.023077546,0.00591455,0.006824399,0.0068594697,0.018596007,0.022043116,0.020065097,0.02133782,0.044914186,0.04252763,0.023809025,0.032658517,0.020666799,0.02192136,0.023385474,0.030631043,0.008723351,0.007952968,0.016919771,0.0035330905,0.016098816,0.016430879
0.016358636,0.011926048,0.011025009,0.017706929,0.018316861,0.0120025845,0.015329485,0.015130871,0.02623328,0.010099708,0.02223535,0.027123285,0.008842649,0.01248297,0.016419526,0.02687133,0.017649775,0.023726135,0.04375099,0.009345858,0.021766715,0.015614995,0.025359385,0.046696723,0.041729935,0.007937591,0.013906699,0.01566649,0.013102598,0.013227838,0.018593302,0.0148011,0.010146043,0.0141499,0.009070807,0.011872669,0.021232925,0.0128222965,0.012368948,0.013139294
0.03653403,0.01747068,0.012468001,0.012247765,0.013983955,0.017554587,0.01967534,0.00936336,0.0126715675,0.01679645,0.016886588,0.019412123,0.020879865,0.031081727,0.015122903,0.02057077,0.01652283,0.02647417,0.02326208,0.018273393,0.01969374,0.0106089115,0.0132009955,0.02688132,0.047552776,0.017007535,0.034444753,0.023156285,0.013276943,0.024794232,0.042446394,0.025058981,0.027244816,0.023439515,0.013643405,0.011766876,0.016808668,0.011339181,0.012279999,0.029456334
0.05782665,0.024358774,0.008864649,0.014322268,0.013884559,0.011938585,0.016420104,0.011331095,0.007159372,0.008055782,0.015353559,0.010145281,0.018554129,0.024330897,0.011349287,0.014693913,0.01225158,0.020754857,0.025597204,0.015489203,0.010577464,0.011880984,0.021016888,0.023801329,0.02864682,0.017523373,0.028929513,0.029210668,0.015063156,0.033737786,0.02655665,0.038872123,0.0331256,0.0342267,0.012326988,0.008551135,0.028467875,0.008650573,0.012704614,0.053528436
