0.2020165,0.17241018,0.12955825,0.11371358,0.19336732,0.17755564,0.1570378,0.15923081,0.18861926,0.17199893,0.21730669,0.23349449,0.23297407,0.2304955,0.18037789,0.14680538,0.18852831,0.17720652,0.14077765,0.1641512,0.16967097,0.17338657,0.16407818,0.17234515,0.1634506,0.14298639,0.1687513,0.18454996,0.15284157,0.12529485,0.16673721,0.16703717,0.14666054,0.16511527,0.2692411,0.14469135,0.14149491,0.17610416,0.2143687,0.15469211,0.15355876,0.15950689,0.14194508,0.11974222,0.21448489,0.16297024,0.17173612,0.16027713,0.18553099,0.13527545,0.2033696,0.13551137,0.11988417,0.23075227,0.18140306,0.1568064,0.17803441,0.19217512,0.1827448,0.18583545,0.17279243,0.281862,0.1338867,0.1494936,0.17186366,0.17342919,0.16826916,0.21068986,0.21816866,0.1602516,0.15246636,0.21518034,0.13779435,0.12139123,0.15856607,0.22437613,0.20473024,0.18424745,0.15909405,0.18180326,0.24998401,0.16823699,0.2114322,0.19664918,0.16594642,0.1896274,0.15163995,0.23513196,0.18369792,0.23300251,0.15788524,0.2518675,0.13817869,0.16276674,0.19443631,0.14175944,0.1505428,0.18296558,0.17758296,0.15098298,0.15595537,0.14424542,0.1389108,0.21346796
0.11488221,0.13390258,0.12185918,0.10668756,0.12696362,0.13881871,0.11823075,0.12848252,0.1303168,0.12762043,0.12918822,0.11196281,0.14122562,0.1204779,0.13080488,0.11951386,0.11500456,0.12568013,0.124617785,0.12826134,0.14293818,0.1275221,0.1221908,0.12613289,0.11711591,0.11343986,0.1392548,0.12971878,0.12500863,0.10846379,0.121188544,0.12750705,0.12200931,0.14365554,0.11605754,0.10648183,0.13012658,0.114411496,0.119203515,0.12040893,0.12707819,0.11960945,0.11627996,0.11398327,0.13099286,0.13234703,0.11977293,0.109828085,0.12278065,0.12220015,0.16624564,0.11687138,0.120046176,0.15176821,0.13726531,0.12124832,0.11289288,0.12946965,0.119727515,0.111785054,0.12314158,0.11257238,0.10522588,0.12175588,0.117346704,0.10840845,0.10791082,0.1095841,0.12502126,0.116005845,0.12430844,0.17415415,0.11508617,0.11086064,0.11956621,0.13199447,0.13794544,0.13376938,0.11144219,0.12611938,0.146819,0.116018884,0.12787902,0.1291324,0.12733789,0.1323591,0.10559656,0.11911778,0.13304442,0.15591526,0.117203325,0.11529172,0.109386764,0.13529,0.126371,0.11512782,0.11760879,0.11508777,0.14523862,0.117695056,0.12140817,0.11199144,0.11076743,0.13085681
0.15708588,0.15310816,0.13838136,0.12173477,0.14106467,0.17793122,0.16086225,0.15152673,0.15040997,0.16129054,0.15928611,0.139241,0.15523735,0.13799143,0.15450843,0.14881831,0.15986417,0.18062444,0.13336176,0.14798065,0.19532844,0.14753076,0.15193196,0.1491901,0.16159078,0.14117788,0.16851781,0.21988934,0.16952153,0.11726841,0.1572277,0.1496139,0.14402336,0.16954309,0.13719605,0.13639212,0.14807639,0.14483728,0.13411976,0.15779032,0.13504669,0.12274587,0.14265083,0.12577228,0.14632843,0.15777278,0.1591938,0.1467941,0.16156173,0.12848233,0.2693745,0.14022078,0.12587228,0.17114112,0.2169023,0.17869803,0.13982846,0.14508349,0.13856936,0.12644556,0.13554628,0.12547763,0.123618096,0.1431928,0.13192496,0.13810122,0.1400056,0.13703746,0.13974993,0.13831748,0.14568415,0.16693032,0.134226,0.12768856,0.13369979,0.14496486,0.17063655,0.16304904,0.13119824,0.16094963,0.18098664,0.13803832,0.16236915,0.17855142,0.18999209,0.17226338,0.1391024,0.14223187,0.13545418,0.16022515,0.1480663,0.13695993,0.12033197,0.16114624,0.16119185,0.14309032,0.14474857,0.12902355,0.14840926,0.2193733,0.15573817,0.13017647,0.12886608,0.13915284
0.18060763,0.39903885,0.27205876,0.1338536,0.18186398,0.3711399,0.36417004,0.18897228,0.2606327,0.28277272,0.27549466,0.2878084,0.29877743,0.26195887,0.30880678,0.23608187,0.19902857,0.23698922,0.20798488,0.20557757,0.25478563,0.22827975,0.22458158,0.22669831,0.23651943,0.2175892,0.25591373,0.27239868,0.23954824,0.22997509,0.27648893,0.23235138,0.16998658,0.2036437,0.23017552,0.36704445,0.26688883,0.28171074,0.30482203,0.2782748,0.19502515,0.21021606,0.25046644,0.18422654,0.24566899,0.2665338,0.22557376,0.2357531,0.2568566,0.21680799,0.36063635,0.2022964,0.16191798,0.22965002,0.2548537,0.2605157,0.3300331,0.20199819,0.20509239,0.22701241,0.22622862,0.21902291,0.34085497,0.2750829,0.20352198,0.22571523,0.23855653,0.2610796,0.27759513,0.28411618,0.21681915,0.32703894,0.31615025,0.2106256,0.18121508,0.21988267,0.2772606,0.2031007,0.33770397,0.20668948,0.30139804,0.22414452,0.19231787,0.24967624,0.23586206,0.20843531,0.16705436,0.22640528,0.3155302,0.25288713,0.26261455,0.225422,0.32003024,0.28170642,0.2961017,0.26621023,0.18070161,0.2483081,0.30756724,0.30715105,0.18055142,0.18568982,0.20043413,0.238487
0.118199386,0.15173319,0.1410624,0.13526975,0.14954534,0.14988703,0.12919347,0.15071087,0.13734229,0.13960852,0.13877852,0.12964146,0.14528045,0.13141932,0.1411531,0.14767708,0.15032399,0.15390147,0.15031657,0.11906727,0.14371864,0.14774518,0.13535507,0.14311546,0.12669659,0.12143141,0.13026555,0.13376026,0.13544805,0.115364976,0.13651992,0.124805756,0.16505001,0.16654424,0.12046726,0.11310099,0.1276064,0.13335657,0.13400698,0.12681611,0.16350223,0.13130692,0.12291171,0.12615056,0.13093697,0.13373701,0.14605005,0.1355704,0.14037807,0.14756164,0.15462744,0.13324839,0.1340708,0.12985468,0.1535331,0.13863222,0.13298191,0.13622932,0.15602253,0.1250238,0.14418288,0.11954257,0.11882636,0.13626279,0.13555834,0.13362528,0.12588331,0.12588763,0.12919788,0.12380721,0.13849765,0.1634071,0.12001028,0.1378902,0.12423809,0.1328339,0.14042391,0.1486201,0.14553204,0.13456877,0.13966312,0.12132832,0.15374686,0.15348913,0.14871456,0.15017083,0.12659018,0.12801144,0.11809476,0.1495575,0.1396932,0.1202806,0.112567835,0.12300608,0.13840331,0.13268495,0.15697165,0.12783237,0.12217938,0.11946195,0.12979378,0.13813306,0.12598455,0.13393475
0.12568143,0.1714457,0.14276502,0.15029721,0.13696778,0.14353567,0.14526197,0.16237473,0.14493077,0.15010662,0.17963457,0.14172752,0.19325995,0.14754571,0.14463083,0.14193977,0.12780142,0.1512733,0.16231866,0.13721114,0.15358347,0.12683246,0.1326681,0.14378217,0.15030439,0.12392211,0.13506962,0.1521981,0.14161626,0.118766375,0.14091921,0.14377014,0.13763495,0.15177336,0.1285751,0.11795763,0.13764985,0.16587459,0.13440485,0.1440971,0.14501105,0.122641705,0.13061227,0.1270005,0.15810655,0.13915004,0.14192833,0.1224564,0.13828851,0.14868905,0.17299315,0.14179948,0.14691107,0.15177445,0.13935159,0.1368909,0.13857163,0.13623331,0.13079207,0.132283,0.13475688,0.13824049,0.12998727,0.1407016,0.14716068,0.1259218,0.14091887,0.12864552,0.15011619,0.12393506,0.12322844,0.15208697,0.11722046,0.12750359,0.13290565,0.14614137,0.14197014,0.123832844,0.13322146,0.13564254,0.14365451,0.12509981,0.1366423,0.1550168,0.16149494,0.14847979,0.12987097,0.12078113,0.14032339,0.14613675,0.14835471,0.123430684,0.111944415,0.12160251,0.14024068,0.1319959,0.14566602,0.12376619,0.12199465,0.12760325,0.13883238,0.12193324,0.13588884,0.14766927
0.1592449,0.2434041,0.2067041,0.14700203,0.15302378,0.20887874,0.2377582,0.20571154,0.2749078,0.22315572,0.19832444,0.16532686,0.17063521,0.21077918,0.22321129,0.19273071,0.16098416,0.20481257,0.1928227,0.21710864,0.24915622,0.16216585,0.17468752,0.2272017,0.20060785,0.224788,0.2614902,0.22130439,0.2025854,0.16039339,0.19860816,0.20838271,0.12976597,0.151347,0.20699686,0.19183318,0.21297906,0.1983177,0.16366355,0.18971302,0.15757777,0.18945955,0.19355273,0.1458522,0.26607203,0.21247315,0.17407773,0.17335345,0.17775893,0.17766836,0.26479724,0.18485692,0.17013133,0.22170413,0.16926482,0.19182914,0.16097058,0.15151389,0.12193963,0.18394697,0.13474701,0.24532379,0.22547631,0.1990971,0.17158248,0.13955447,0.17291158,0.15381037,0.19773284,0.20378536,0.1518473,0.19877817,0.18835257,0.16283539,0.18699484,0.23574981,0.22232492,0.19539364,0.20128267,0.21313776,0.20079945,0.1665783,0.1804076,0.1836547,0.21819119,0.1499392,0.18717171,0.178617,0.15210122,0.18058282,0.17575543,0.23102598,0.20765138,0.19760588,0.24774683,0.19110493,0.19180197,0.16509722,0.17457165,0.17995249,0.1968272,0.15765029,0.16020824,0.23807172
0.12180677,0.17635359,0.1386277,0.1358791,0.1401591,0.15612283,0.13671705,0.15061559,0.1542542,0.1418105,0.17792149,0.12869738,0.17037135,0.14963542,0.15016225,0.14147824,0.12887022,0.14185517,0.15454948,0.13847901,0.14938249,0.13677046,0.13085338,0.14644614,0.14134331,0.13181728,0.15692064,0.1475872,0.154964,0.11776703,0.1356777,0.13648508,0.13970195,0.15596612,0.13328268,0.12653121,0.14233163,0.16941422,0.1404661,0.14033644,0.14157085,0.13300368,0.12832193,0.13091522,0.1625776,0.146617,0.14266022,0.12452047,0.12953287,0.14569439,0.1803926,0.13522813,0.1418422,0.14790784,0.13034983,0.14314988,0.13470998,0.13477631,0.13239513,0.12280761,0.13037834,0.1406834,0.12589504,0.13340661,0.13790773,0.11970234,0.14087816,0.11475663,0.13728295,0.12766792,0.131013,0.16342485,0.11485422,0.13239105,0.13348396,0.14586854,0.14641239,0.12923785,0.13871324,0.14463578,0.14248323,0.12685256,0.13593249,0.13979551,0.14235446,0.14098042,0.121932715,0.11373159,0.12565577,0.13985279,0.14042106,0.12431479,0.11663743,0.13677062,0.14677475,0.13305223,0.13883308,0.11369055,0.12572263,0.12020642,0.13334519,0.12115987,0.1276657,0.15046524
0.103768215,0.13049491,0.120742865,0.10002708,0.16054013,0.13767572,0.1236254,0.13302422,0.121584825,0.12666054,0.13478215,0.11008374,0.12999295,0.12049501,0.12587476,0.11727909,0.11581686,0.12312544,0.12578148,0.10685243,0.11859848,0.12873872,0.11674873,0.11593743,0.11413938,0.10088125,0.117235586,0.12868042,0.122603014,0.10847352,0.11562391,0.108367614,0.118202195,0.12671077,0.10106217,0.09828239,0.11616682,0.12089086,0.11867127,0.110774286,0.108993664,0.13597149,0.12119384,0.107736245,0.11838058,0.12016987,0.12615815,0.10686064,0.104451045,0.120403565,0.13817497,0.10918563,0.10841603,0.11008459,0.12713835,0.12318531,0.10505859,0.11916991,0.12702125,0.11618124,0.12732092,0.1212074,0.11014164,0.11640964,0.12841451,0.11604424,0.11142969,0.107660644,0.113722876,0.09988235,0.116391145,0.1458919,0.11186329,0.116582856,0.12628983,0.11627158,0.12613297,0.13079716,0.118519105,0.11259199,0.117384605,0.11248255,0.11837559,0.11546432,0.12465478,0.12338907,0.104015484,0.09622563,0.105707586,0.118943445,0.111541115,0.10021691,0.09115567,0.10503517,0.12967312,0.12037971,0.12028859,0.09915469,0.10642731,0.108309776,0.11774868,0.11173394,0.1116363,0.11888366
0.10783876,0.12676841,0.13381995,0.10104032,0.116135344,0.12845264,0.12672727,0.13000126,0.12260195,0.11851669,0.13099928,0.11928387,0.13363123,0.1224437,0.12784858,0.114055105,0.12132768,0.12950568,0.14370108,0.10525395,0.12487594,0.11768002,0.108842805,0.120923094,0.11019828,0.10373458,0.11034539,0.13360898,0.11861916,0.10279851,0.11390197,0.11617509,0.108732924,0.119575925,0.107356034,0.11023592,0.105401106,0.11758129,0.11938306,0.115824975,0.12416654,0.11013018,0.110284016,0.11398185,0.1278042,0.12421562,0.12723887,0.111936755,0.11159468,0.13661303,0.14877717,0.11767209,0.106552094,0.11932234,0.13547608,0.12184528,0.11012482,0.11626547,0.116993204,0.114899114,0.11832036,0.114005625,0.10190768,0.10754567,0.11484835,0.10721845,0.115419626,0.1132344,0.108622484,0.10884175,0.11130718,0.12455514,0.1088968,0.13150838,0.118462406,0.12660657,0.121420264,0.11675457,0.12844445,0.11958408,0.11440815,0.10983786,0.111078985,0.1172625,0.11401265,0.123841055,0.096290775,0.09584577,0.105444856,0.118431136,0.10675629,0.09951194,0.09964205,0.10277215,0.118618906,0.1201594,0.1107793,0.108510636,0.10452007,0.114612274,0.12661757,0.11800173,0.10930231,0.12550107
