step,head_agreement
0,
1,0.174602
2,0.39310658
3,0.25948074
4,0.38451982
5,0.42164433
6,0.4490189
7,0.48088127
8,0.43389738
9,0.491472
10,0.49984875
11,0.34220028
12,0.45873162
13,0.5312308
14,0.32390398
15,0.37865663
16,0.50776815
17,0.45122814
18,0.5412898
19,0.46282792
20,0.38460663
21,0.52085626
22,0.5553059
23,0.4499203
24,0.27084953
25,0.31167722
26,0.28940785
27,0.44426703
28,0.4023064
29,0.43186814
30,0.4309098
31,0.40016612
32,0.40172115
33,0.38532138
34,0.5949105
35,0.5647321
36,0.39688316
37,0.44940454
38,0.46330327
39,0.2949552
40,0.37707746
41,0.3789354
42,0.32813555
43,0.38632825
44,0.43356434
45,0.52058876
46,0.43919793
47,0.48757923
48,0.4851356
49,0.3985292
50,0.4308231
51,0.48380455
52,0.46096483
53,0.4854764
54,0.42575708
55,0.38717958
56,0.43845406
57,0.28178653
