step,entropy
0,
1,0.29355428
2,5.701344e-05
3,0.00045403338
4,2.4450226
5,3.1330578
6,3.1975522
7,0.9608298
8,1.1087525
9,0.003770931
10,6.5294735e-05
11,0.0017667507
12,0.058871254
13,0.031318408
14,0.0001180899
15,0.03464878
16,0.024128102
17,0.03419483
18,0.0016952148
19,0.0036737067
20,0.0054555167
21,0.39152312
22,1.8126614
23,0.0019285012
24,1.7197496
25,1.1017094
26,1.3341144
27,0.00079905987
28,0.31130525
29,0.7544535
30,1.1804923
31,0.19446397
32,0.0001795708
33,0.32238227
34,1.781086
35,0.7369767
36,1.7711902
37,0.97940236
38,2.3374605
39,0.4083903
40,1.0913945
41,0.119511805
42,0.7835119
43,1.8560916
44,1.1144667
45,1.4468837
46,0.025920477
47,0.002584491
