0.8298942,0.2242045,0.22341102,0.24526589,0.24577978,0.2782346,0.2527196,0.23136847,0.2815868,0.24542877,0.2026479,0.21511841,0.28049937,0.21587339,0.19397227,0.23465197,0.24233955,0.21988054,0.32005277,0.21872525,0.23866223,0.24951346,0.2628902,0.22188406,0.20023283,0.25657165,0.21651523,0.2652468,0.21721034,0.2691386,0.18639533,0.20436263,0.21526673,0.2554697,0.21768436,0.24880657,0.23588839,0.21463905,0.2204705,0.19720016,0.19127448,0.2087037,0.2345022,0.21346436,0.24229759,0.19399677,0.19233169,0.23231855,0.19779974,0.24193051,0.19610828,0.20850143,0.20628156,0.2413202,0.19419102,0.19857772,0.24364993,0.24081196,0.18614896,0.24262065,0.20373805,0.22262533,0.20931558,0.24793877,0.1967833,0.23831685,0.20527643,0.21210386,0.18807237,0.18429384,0.20000298,0.23568738,0.2010552,0.23408747,0.18235971,0.20403947,0.23431702,0.25784528,0.1988308,0.22240728,0.16803706,0.20845439,0.16607343,0.18226041,0.17897214,0.19601622,0.20869012,0.18463872,0.19746588,0.20608114,0.18447873,0.166588,0.24889158,0.17291175,0.18682398,0.19399567,0.2008545,0.18994814,0.22895014,0.22985107,0.19508022,0.18645231,0.2736582,0.19208907,0.22771691,0.18158913,0.19880243,0.18378732,0.19487159,0.19237901,0.24878787,0.23091832,0.22370528,0.1817178,0.23090763,0.19692935,0.2063299,0.2029682,0.21823314,0.1898294,0.17828849,0.1938331,0.18798293,0.19944845,0.18312773,0.28235573,0.19855845,0.21981643,0.18780902,0.1913635,0.20074314,0.23469198,0.2214887,0.26713908,0.1776246,0.2039125,0.2281056,0.16424766,0.22044814
0.19861092,0.05908422,0.048186652,0.05672727,0.05429854,0.04579494,0.05354082,0.038221326,0.038731307,0.0478899,0.04374962,0.0388383,0.040697616,0.044843838,0.042892743,0.057412688,0.03629198,0.04536698,0.04635152,0.057884768,0.053349093,0.054051895,0.05318251,0.061901342,0.05176347,0.043848258,0.05797746,0.054671966,0.04141237,0.054557107,0.038711775,0.043450136,0.052044492,0.042272534,0.05043439,0.046324093,0.041562486,0.040706262,0.053681776,0.052619033,0.039432302,0.04023547,0.035021726,0.041271552,0.047054205,0.047245108,0.04119253,0.038817767,0.04186827,0.042360336,0.05287534,0.04089373,0.036344502,0.053457003,0.043270692,0.036745533,0.04845704,0.06630832,0.0357531,0.05143327,0.04216777,0.029283412,0.02955184,0.030050147,0.03571404,0.03960918,0.040463552,0.04715417,0.044729047,0.032718915,0.03452426,0.029841237,0.03599107,0.04216786,0.036747005,0.033973154,0.03953816,0.065254755,0.04207638,0.040917635,0.03578964,0.03400386,0.038378876,0.02205998,0.03833677,0.049151216,0.03582619,0.03843803,0.037337102,0.042323813,0.037891526,0.030959407,0.03734818,0.042682536,0.027526224,0.032731812,0.03422458,0.046799265,0.03677157,0.043991998,0.043720033,0.05027819,0.09994706,0.049139082,0.04162396,0.036580704,0.03786977,0.03818003,0.047265254,0.036920503,0.03210928,0.0396745,0.033746783,0.033442922,0.03423386,0.023074934,0.032917112,0.030891232,0.042656668,0.03633064,0.037399754,0.034380224,0.034486596,0.036259167,0.03005716,0.025124261,0.02628621,0.040101744,0.030267512,0.04099486,0.038606536,0.039977208,0.038582433,0.08552556,0.041541215,0.028322147,0.029090324,0.02692787,0.029205233
0.1473372,0.19104107,0.15815575,0.16534282,0.18969797,0.15497215,0.178681,0.13693947,0.16195467,0.14623684,0.14810218,0.1613711,0.15676157,0.12674212,0.14319627,0.16254304,0.18041785,0.17238627,0.15668729,0.19544667,0.18431021,0.18353614,0.16329232,0.18210347,0.1313273,0.15838735,0.14142485,0.14569421,0.14897744,0.17629078,0.15955466,0.14675325,0.15231316,0.14456233,0.17552048,0.15673998,0.15734375,0.15247235,0.14762408,0.14765066,0.12841651,0.13972592,0.14166483,0.15563977,0.14657585,0.14448017,0.12507957,0.1338711,0.13195384,0.13673107,0.14830521,0.1397835,0.13470758,0.1526468,0.15988606,0.15348561,0.14771773,0.1524773,0.13948265,0.14954469,0.15460446,0.14784087,0.13097619,0.14126001,0.13107492,0.15898184,0.15415436,0.14019062,0.14005616,0.120270915,0.132258,0.124978505,0.16234742,0.13766652,0.15011609,0.12361427,0.14826907,0.15801032,0.15794894,0.13539875,0.13893794,0.12884416,0.14045694,0.14078262,0.13758922,0.14235108,0.14142404,0.14366378,0.14857592,0.1390843,0.15160865,0.12932245,0.13567828,0.15507025,0.15827441,0.1373172,0.14868651,0.15986167,0.15009633,0.13895029,0.1550116,0.15398547,0.2224343,0.15324023,0.1532772,0.1694012,0.14579809,0.14500198,0.17609446,0.14920622,0.15488297,0.13907091,0.13791284,0.13765635,0.14780828,0.11682363,0.14763822,0.1507494,0.14412636,0.15543278,0.15169172,0.14653705,0.1397101,0.13928913,0.1599469,0.14593306,0.12670657,0.14227366,0.14831851,0.13871342,0.13530783,0.13910201,0.20156614,0.20938174,0.14309445,0.13512981,0.14848517,0.14020346,0.1480243
0.13192603,0.14346184,0.15743408,0.15880607,0.17068383,0.1777136,0.15266488,0.1482336,0.17090832,0.14874324,0.14152339,0.1672662,0.16120017,0.14800265,0.13935336,0.1496696,0.15354927,0.14812253,0.15789224,0.14885624,0.17160815,0.16878892,0.13495159,0.1679374,0.13075037,0.15842383,0.14950202,0.16507877,0.15391086,0.15253896,0.15077363,0.14089833,0.15980506,0.17767991,0.15228105,0.15063152,0.14539395,0.15403649,0.14643155,0.13137726,0.13696508,0.15168178,0.14297858,0.13187052,0.15458614,0.15522376,0.13978218,0.13681525,0.12596224,0.15163362,0.15818295,0.14506496,0.14306954,0.1454174,0.14526871,0.14085263,0.1361306,0.1287411,0.12613486,0.15483126,0.17594449,0.15074266,0.13442338,0.13480018,0.1527471,0.15036264,0.14159183,0.15173009,0.13164736,0.12690365,0.15413094,0.13522603,0.13225554,0.15463245,0.14089538,0.13986468,0.12110267,0.15380791,0.13627228,0.12528233,0.13105528,0.13601574,0.1265493,0.14328307,0.13102652,0.15021288,0.12956743,0.14617299,0.13108546,0.13766591,0.133362,0.13335548,0.14633518,0.1401186,0.13658735,0.12392198,0.14352527,0.14408974,0.12205935,0.1318019,0.15429603,0.15174189,0.16822642,0.13836479,0.15079606,0.14478686,0.16951214,0.13761908,0.16661905,0.15911482,0.15107718,0.14239728,0.16201766,0.15962453,0.17428832,0.15205681,0.1401452,0.14573856,0.14438115,0.13790809,0.15502661,0.15477255,0.14809413,0.15143819,0.14873108,0.16490684,0.14412905,0.13872479,0.13859262,0.14969267,0.13334611,0.148271,0.16247834,0.1581892,0.14541657,0.14399692,0.14480829,0.14013037,0.13143855
0.18636572,0.16203852,0.15040809,0.16160698,0.19005302,0.16182025,0.16408038,0.13383193,0.15882246,0.13512288,0.1358878,0.15419021,0.15152332,0.13992362,0.12848002,0.15498434,0.15696947,0.13472863,0.14789034,0.19028205,0.21048436,0.19970933,0.16813254,0.16352358,0.1211597,0.17430362,0.16240753,0.14267708,0.13479993,0.14595236,0.16723901,0.15273418,0.15034194,0.13932703,0.1499148,0.13863666,0.13527976,0.18430223,0.16325212,0.13757156,0.119013324,0.17698768,0.13736868,0.14109229,0.15191065,0.13219234,0.113103464,0.13445254,0.14845085,0.144921,0.14607272,0.13586846,0.12633307,0.14158675,0.12416816,0.122923285,0.1599599,0.13862675,0.12557368,0.14687614,0.15833485,0.14502129,0.1152058,0.13316897,0.17294243,0.1330854,0.15520056,0.15658332,0.13496101,0.111582614,0.15495296,0.12740654,0.1400591,0.13553378,0.11780348,0.14318636,0.14973718,0.13792391,0.15120912,0.12913291,0.12657075,0.13888176,0.11998303,0.13919938,0.11693858,0.14687224,0.13706839,0.13007927,0.155684,0.14772,0.13340901,0.1168136,0.10998686,0.11758237,0.13086148,0.11732273,0.1314467,0.14774694,0.13958362,0.12871657,0.15325804,0.15718263,0.18311839,0.12431705,0.13941638,0.13608384,0.1455388,0.14042293,0.1486021,0.1373664,0.13357106,0.12462314,0.121506535,0.12599629,0.14943784,0.15011255,0.14080079,0.11968318,0.14934674,0.1448588,0.14232068,0.13024572,0.1239416,0.1383115,0.13592735,0.1313155,0.12496908,0.14679706,0.12860188,0.11876154,0.13385162,0.16423056,0.22561418,0.1850232,0.1167512,0.131479,0.144257,0.12849326,0.12552096
0.15882353,0.17209648,0.15334329,0.14706586,0.21380389,0.19071628,0.18345785,0.14290328,0.1781814,0.14304824,0.15259416,0.17912379,0.17630859,0.1664042,0.1392186,0.16412064,0.17243846,0.14705022,0.1658661,0.22987238,0.22425786,0.215492,0.15661424,0.18509787,0.17197692,0.17033821,0.14912882,0.15563564,0.16113763,0.1728003,0.15589625,0.16112506,0.16565202,0.17483371,0.19334854,0.17056231,0.16106325,0.17843913,0.14447331,0.13329516,0.14608788,0.15440704,0.17561328,0.17942041,0.19058104,0.14775844,0.15088929,0.15149832,0.16506928,0.16203088,0.1876319,0.1780442,0.15800805,0.17535888,0.16581653,0.14917381,0.14139506,0.12953843,0.14678751,0.15477231,0.16042647,0.17434148,0.15153626,0.15722913,0.19646807,0.1767655,0.18652977,0.15486917,0.13085145,0.14593211,0.17450085,0.18374181,0.19386043,0.18184976,0.17497602,0.18617515,0.14730766,0.13965397,0.15687904,0.13720323,0.16442141,0.14270389,0.15995197,0.13084838,0.14595228,0.15163596,0.14782847,0.14770655,0.17684709,0.14635392,0.12962613,0.1463412,0.14125454,0.15001687,0.15238212,0.14690274,0.16627239,0.17355086,0.14906947,0.118299045,0.160019,0.19468877,0.18462984,0.14134279,0.13969555,0.17132196,0.13780811,0.14453746,0.2004188,0.16414951,0.17553118,0.16086352,0.15433249,0.16753218,0.15597661,0.14820857,0.14020693,0.11608247,0.1636893,0.14456317,0.13910101,0.15952346,0.14804085,0.14969467,0.16187678,0.15170102,0.14696407,0.1574464,0.15257558,0.15179509,0.14316393,0.17649634,0.2219482,0.21215941,0.13554601,0.13476044,0.15877011,0.122801155,0.12152797
0.20615084,0.17557217,0.16285291,0.13836238,0.1735995,0.17773297,0.16583405,0.13819501,0.18981884,0.15627387,0.15658157,0.1847998,0.17463447,0.15085912,0.13956438,0.14494838,0.17221199,0.1484859,0.16554807,0.23788732,0.19257605,0.2222723,0.13758083,0.17486331,0.15573259,0.15258308,0.14933543,0.13902542,0.1455982,0.16352423,0.14911379,0.15885255,0.14552097,0.14336057,0.16214472,0.13037607,0.14484622,0.15709364,0.17198862,0.14153554,0.12348308,0.15602659,0.130519,0.15871963,0.17725284,0.14181456,0.11897335,0.1340677,0.16011669,0.13804527,0.14807718,0.1409004,0.14121985,0.16866818,0.13172427,0.1289393,0.16845185,0.18005943,0.13527612,0.1568056,0.13970082,0.14095134,0.12703398,0.15314087,0.16940537,0.16457692,0.17729601,0.1683518,0.13517776,0.1251548,0.1552789,0.13704096,0.14824842,0.14931782,0.13053277,0.14504585,0.17029588,0.16170572,0.14054132,0.13861398,0.13910675,0.14549997,0.14861026,0.11329075,0.12474512,0.1592794,0.13528438,0.13511316,0.1590861,0.16566654,0.12388709,0.12556408,0.11993926,0.14416933,0.13124408,0.15019763,0.1688976,0.1464247,0.15700245,0.1567606,0.1673575,0.17580469,0.20346844,0.12327782,0.13177317,0.16686921,0.14825757,0.14585616,0.16065693,0.1435612,0.14607026,0.14993536,0.12864731,0.13588445,0.15385455,0.16120575,0.14563298,0.124674305,0.13803291,0.1422292,0.14267173,0.14222485,0.13861598,0.13162555,0.14171511,0.1661548,0.1617048,0.12955499,0.15498848,0.13801782,0.15981399,0.16043793,0.2060247,0.21813893,0.12326797,0.123882666,0.15015851,0.13341267,0.13594633
0.27072284,0.25342909,0.25595334,0.17733593,0.23443143,0.26495484,0.1861399,0.16426162,0.18617696,0.13273601,0.14540842,0.17429161,0.1788703,0.16375111,0.14137973,0.22232342,0.27961534,0.2569133,0.2434427,0.3554787,0.37559253,0.33180735,0.20809989,0.21181066,0.15363014,0.17047243,0.17549787,0.15692008,0.191468,0.18769234,0.18690287,0.2007953,0.18735868,0.1690013,0.18635955,0.14541765,0.16386428,0.21516286,0.15326165,0.20823625,0.14422242,0.18745117,0.17313801,0.18464391,0.26544952,0.14989327,0.16298135,0.18179773,0.18834831,0.16364202,0.20330529,0.19176531,0.19350302,0.23804487,0.16002414,0.15847094,0.15669055,0.14016202,0.13681896,0.17189619,0.1717358,0.17426492,0.15652423,0.14962408,0.21780853,0.15638667,0.21774763,0.15024588,0.19305837,0.14122531,0.19513139,0.18130407,0.18492977,0.21020782,0.17033672,0.20521699,0.16461201,0.12785274,0.17081073,0.13035797,0.14219652,0.176153,0.13522278,0.16279802,0.20701885,0.16733031,0.20213269,0.1314376,0.21164489,0.14712447,0.16055812,0.13150674,0.17291018,0.14362623,0.1482771,0.1645775,0.1601176,0.17438738,0.17277579,0.16337508,0.2251285,0.35258812,0.13678522,0.17367539,0.14483336,0.21222913,0.1369834,0.21689282,0.28459,0.18256143,0.22545263,0.18108387,0.15886116,0.21793115,0.20508,0.18407908,0.18520306,0.17475465,0.20116304,0.18246178,0.17185794,0.17598344,0.19350877,0.15606087,0.18210398,0.15940146,0.16807605,0.14369813,0.17233114,0.206075,0.21648389,0.20128435,0.33829913,0.33080316,0.20401147,0.17815746,0.22678302,0.1690058,0.15093283
0.25558105,0.17566714,0.17490786,0.16048819,0.18086874,0.16760302,0.15757768,0.1395881,0.1559271,0.16556622,0.16961823,0.15480691,0.1647979,0.2053384,0.19271417,0.21483213,0.2860164,0.21882339,0.23547561,0.33119142,0.29458156,0.28298816,0.20778278,0.16921437,0.18590495,0.18652405,0.17696983,0.18443269,0.18279925,0.19441122,0.18674055,0.18713677,0.2110083,0.18326263,0.19446826,0.16768709,0.1747157,0.18066356,0.17976654,0.22842443,0.20929086,0.2454659,0.18969324,0.2190321,0.23088972,0.17481157,0.16903338,0.19802734,0.2127459,0.16874486,0.24688448,0.21951687,0.22407031,0.2540992,0.19380502,0.21970348,0.17031786,0.19042443,0.17791207,0.221239,0.23409097,0.16992752,0.1654483,0.18560275,0.23975635,0.19534872,0.22048664,0.20638542,0.21743536,0.21840554,0.2739384,0.20368941,0.2203038,0.20810033,0.16452484,0.22653686,0.17938231,0.12636155,0.17827143,0.1986062,0.16998959,0.17893237,0.20454532,0.2039492,0.20004511,0.24238667,0.2163433,0.16873834,0.21486664,0.18720901,0.2093475,0.2035282,0.19906364,0.16468054,0.17881505,0.19483747,0.23491585,0.2399881,0.19470862,0.15985678,0.19267064,0.25765774,0.14083833,0.17188746,0.13435939,0.1708409,0.115845025,0.15880767,0.1949453,0.15666547,0.1619514,0.16532777,0.14328323,0.17407162,0.17467502,0.15517755,0.1548726,0.18183663,0.19581266,0.18106924,0.16126381,0.21095255,0.16081992,0.16548468,0.19299974,0.17352045,0.17364816,0.16818404,0.14732906,0.17111848,0.16775198,0.19204505,0.22128005,0.35716486,0.16059245,0.1859987,0.23014717,0.17223592,0.14790833
0.2887443,0.35323048,0.27483395,0.27056465,0.25942904,0.2058598,0.15685946,0.18497561,0.17753522,0.17649248,0.20161676,0.16810489,0.18013437,0.15930234,0.19258958,0.34566233,0.43235183,0.34458962,0.39085647,0.46382624,0.43830392,0.42098343,0.28661224,0.19308601,0.24019647,0.18486525,0.15621948,0.1972013,0.21425147,0.22262798,0.22525574,0.2202828,0.25256473,0.23783915,0.21822539,0.22740012,0.21645622,0.24303901,0.17715822,0.17686874,0.21843791,0.2362887,0.234041,0.23814233,0.2775179,0.24988495,0.26381913,0.22801213,0.2425582,0.21939138,0.27267092,0.27184558,0.27083892,0.25331068,0.2618662,0.27286968,0.19230366,0.20675018,0.2108806,0.21649313,0.2678298,0.276185,0.22867928,0.2418072,0.30306897,0.23562592,0.2735569,0.23663528,0.20837723,0.23419468,0.3038758,0.26045713,0.29175687,0.26513022,0.24053136,0.26275337,0.23089668,0.1533963,0.2553041,0.22745451,0.23421636,0.2802914,0.27045155,0.23788945,0.28975737,0.31421867,0.29792476,0.27275512,0.33240604,0.2793899,0.22145487,0.2406208,0.3416467,0.27486777,0.26763034,0.26540077,0.23919442,0.27095452,0.2646938,0.18552361,0.21232648,0.29512653,0.35252672,0.19826227,0.20509861,0.2375136,0.18265407,0.22396533,0.18946551,0.19333777,0.2069441,0.19665882,0.23551005,0.21142447,0.20240612,0.18234916,0.13438758,0.13253023,0.13453582,0.18281695,0.17207798,0.21441405,0.19997194,0.18392763,0.17954817,0.18149166,0.19058885,0.17995654,0.1887026,0.20617574,0.22146472,0.2081571,0.20438519,0.46256882,0.1769516,0.18808323,0.2329383,0.18657222,0.14797308
