0.3044351,0.34499535,0.40122616,0.33845687,0.36699793,0.35934967,0.40413904,0.39531004,0.38813812,0.33864552,0.41531092,0.40108854,0.37866032,0.46106943,0.40184322,0.3963851,0.4302857,0.39273053,0.37386218,0.3624169,0.46369532,0.40568355,0.3795653,0.35196137,0.46389234,0.3840992,0.4129087,0.39782733,0.38605866,0.43138808,0.3494544,0.37337655,0.37328565,0.38644466,0.38189682,0.52103406,0.37909675,0.4073658,0.35891637,0.37937653,0.3639687,0.52143383,0.37399518,0.39681104,0.39131665,0.41379714,0.3970119,0.367265,0.3940503,0.38200492,0.51905954,0.39375493,0.36049557,0.3968947,0.35906172,0.51939756,0.37344456,0.39024597,0.36444294,0.5209894,0.3686419,0.38849193,0.33566946,0.32719043,0.3398612,0.40006238,0.35466397,0.41184238,0.3221256,0.36915937,0.36754358,0.36936387,0.38860857,0.3783819
0.05065824,0.09590883,0.080200985,0.055666443,0.059482936,0.058586657,0.06360814,0.05257949,0.050890427,0.057087775,0.06451162,0.05490017,0.043618686,0.040415876,0.057760257,0.036771446,0.04530213,0.046637557,0.04851483,0.029413994,0.04670094,0.05261361,0.038086668,0.04169831,0.04352583,0.06990706,0.03635969,0.049070135,0.06799368,0.06057241,0.042442672,0.058443755,0.044055283,0.05331344,0.034760028,0.042806104,0.06560418,0.034356806,0.038727634,0.05697827,0.036189992,0.04521339,0.07490365,0.11716582,0.045877453,0.053147398,0.039529737,0.04594906,0.04897328,0.045567505,0.047080994,0.056784056,0.034670316,0.056508377,0.034335494,0.043026265,0.056699485,0.039233774,0.029544149,0.038473777,0.068475574,0.044756237,0.061606914,0.068983726,0.054905757,0.05231704,0.046416797,0.044071466,0.041843094,0.036294684,0.043435432,0.044760287,0.03601265,0.03894862
0.0489211,0.06937506,0.058220644,0.06711807,0.054701835,0.041365556,0.05155084,0.053546604,0.038429,0.04233794,0.052988864,0.036829032,0.050572917,0.036300912,0.03695853,0.03251534,0.04531882,0.036976587,0.03853687,0.015482538,0.02974503,0.036172118,0.030360945,0.027058583,0.03359419,0.0374194,0.031156098,0.03201455,0.047190696,0.04278192,0.03401111,0.024216495,0.021980688,0.030717611,0.022477588,0.031716034,0.032063246,0.028540187,0.025183871,0.030363947,0.022105685,0.028873567,0.037977718,0.048129134,0.026181718,0.031442553,0.027824463,0.02637064,0.03202577,0.02886631,0.036839105,0.031279303,0.020835012,0.03303913,0.023100346,0.032630093,0.03683226,0.028950397,0.020933233,0.026646744,0.0289521,0.03612265,0.042865295,0.03191015,0.03515959,0.037438117,0.03712041,0.037883814,0.04339228,0.03590442,0.04016655,0.039983302,0.030828485,0.02777799
0.055393808,0.06500399,0.050551027,0.054021545,0.049867444,0.036638066,0.06434831,0.0678861,0.046730086,0.081527345,0.06414347,0.06479409,0.061946373,0.057022247,0.076846376,0.04986207,0.05232587,0.045861915,0.051145278,0.04023172,0.04103533,0.050644003,0.045901917,0.05134233,0.039929274,0.05952637,0.045369666,0.043698948,0.05018443,0.056717966,0.03887672,0.034727525,0.02785992,0.032870613,0.05858097,0.04174635,0.0453043,0.041598484,0.035179943,0.049966536,0.036630075,0.04958514,0.04724822,0.10719401,0.033830658,0.045914613,0.039185032,0.03710153,0.05445785,0.07787359,0.049384367,0.0461999,0.043902308,0.03224267,0.0320475,0.040792245,0.037120573,0.032001257,0.03607325,0.042679764,0.03431484,0.038550247,0.052290846,0.036890928,0.048481416,0.05001259,0.029771926,0.0601627,0.03188431,0.05002147,0.038177613,0.034830388,0.021830352,0.03640776
0.046043456,0.07597152,0.07736203,0.07159236,0.06423621,0.052125547,0.06820388,0.050448842,0.060714692,0.065372646,0.051588528,0.05034906,0.037747182,0.05096551,0.045775108,0.035195902,0.0323245,0.046104,0.026582442,0.02797167,0.03536645,0.03840274,0.042014517,0.041582115,0.03524924,0.051410362,0.03571397,0.038347747,0.05527147,0.050883338,0.034077656,0.032261953,0.033365954,0.023777395,0.022546679,0.048943907,0.048238657,0.03374084,0.021775529,0.055349752,0.044238776,0.058851305,0.066494316,0.09162131,0.03928806,0.048279032,0.045269463,0.03615088,0.040755533,0.023429085,0.029606832,0.035678387,0.03529863,0.031379893,0.033758204,0.028977215,0.0750774,0.047262743,0.028197728,0.025536912,0.03607024,0.029833756,0.032590225,0.04365837,0.04492151,0.04747332,0.03822292,0.049751446,0.03396499,0.0670246,0.052437004,0.037359096,0.061576,0.046288095
0.09244731,0.07053219,0.049278695,0.07817721,0.055298116,0.06893153,0.029899191,0.029377941,0.047574416,0.031920563,0.04665925,0.028151935,0.036362305,0.03686057,0.03399372,0.024919044,0.023427974,0.04982736,0.016575836,0.023017548,0.027111929,0.021536626,0.051899005,0.02113985,0.02357873,0.026375027,0.029248971,0.041547127,0.041994803,0.019221283,0.029418733,0.03271497,0.024886485,0.029077329,0.024514083,0.021428887,0.033276174,0.024367325,0.019020762,0.041196838,0.02360459,0.022798756,0.028392825,0.12091607,0.023210282,0.03897333,0.037606906,0.014643201,0.023356557,0.033840187,0.035022695,0.022985449,0.027279608,0.02103066,0.019314097,0.023999223,0.032722987,0.019439759,0.015472468,0.023004366,0.021701712,0.051526252,0.03564461,0.031836703,0.0355603,0.050517082,0.03955502,0.05237706,0.034438644,0.04732372,0.035948545,0.022025399,0.023205899,0.04728622
0.073075324,0.056795202,0.049176313,0.06107157,0.04040687,0.044276737,0.043344527,0.06380056,0.055904098,0.05544956,0.055781912,0.044048924,0.05442936,0.05619531,0.04799573,0.03903144,0.044235475,0.046488322,0.019951219,0.02453961,0.035571624,0.024088651,0.033199634,0.028514963,0.031189688,0.043320313,0.024221342,0.042145755,0.047899403,0.032350853,0.03881377,0.04012589,0.042177845,0.049397502,0.030041043,0.03200745,0.04405123,0.019022813,0.03517485,0.051008273,0.034324914,0.053418905,0.03510937,0.12782562,0.028733289,0.051642243,0.042613924,0.025726728,0.034477413,0.037535455,0.04935219,0.027754962,0.037370555,0.044072993,0.03256189,0.041037027,0.06709623,0.04903455,0.051195033,0.044989344,0.030990178,0.048175164,0.03976985,0.046403512,0.056564756,0.056214172,0.043212816,0.06429769,0.06475216,0.05152575,0.040814478,0.036365375,0.059600323,0.049436748
0.112825245,0.08029057,0.04183501,0.07047804,0.057909995,0.06976513,0.04458319,0.052034937,0.067994066,0.03266996,0.048068,0.04567343,0.03756179,0.03280761,0.019377645,0.02418511,0.014144776,0.03200852,0.016977314,0.020589631,0.021058504,0.019655796,0.023373595,0.025255546,0.028648917,0.018022751,0.02236722,0.04209958,0.031157775,0.01223874,0.030742802,0.021715946,0.03825388,0.023955671,0.027411245,0.026556361,0.02821508,0.020453904,0.023671092,0.032416806,0.026110744,0.034415912,0.02344702,0.12986663,0.027161684,0.033270106,0.026699,0.020324,0.02311965,0.031791016,0.02913061,0.022252958,0.029223332,0.017193178,0.03474591,0.028243013,0.030462075,0.018260334,0.024840202,0.03491149,0.036558546,0.034019344,0.021286424,0.035403535,0.046139088,0.0427808,0.06658907,0.061652176,0.038112912,0.052093316,0.044172965,0.026422594,0.039429985,0.053489394
0.088076346,0.065497026,0.04011847,0.05956927,0.07511618,0.05377704,0.042846374,0.043915246,0.054962814,0.031891994,0.065103464,0.04845347,0.02767143,0.021335866,0.031107917,0.026034202,0.018620616,0.04183551,0.024196655,0.018160319,0.021785017,0.018146483,0.027556134,0.026025414,0.02303238,0.025978887,0.024392836,0.07375479,0.031792056,0.018827545,0.027253494,0.025856772,0.036223277,0.034530535,0.03113294,0.030119952,0.041911088,0.040155016,0.054762855,0.038119696,0.03402043,0.03566795,0.025733162,0.11885718,0.034719948,0.03932486,0.025287535,0.049472295,0.031789698,0.020376146,0.02858395,0.027311517,0.041223414,0.035327632,0.023178801,0.025525054,0.03059859,0.03135285,0.039105825,0.028055705,0.03880564,0.07423363,0.03400243,0.042697586,0.039037712,0.06722407,0.047086373,0.04911112,0.035832614,0.044255167,0.039940253,0.037050802,0.045298114,0.06588103
0.20018068,0.11366363,0.038915467,0.11885886,0.1261538,0.08537336,0.06349005,0.033648364,0.101588964,0.040062606,0.07004556,0.05960551,0.021953702,0.023332264,0.028642345,0.02049151,0.01921923,0.04010383,0.017040506,0.01480332,0.013948888,0.022084044,0.02331451,0.023361322,0.014877629,0.022625823,0.014923764,0.06927614,0.024115667,0.015465228,0.017749138,0.03945084,0.044759497,0.024390616,0.02676373,0.023001121,0.016781222,0.022596082,0.03728163,0.036358446,0.03242702,0.027288174,0.022373522,0.22110178,0.024376247,0.032788694,0.020206593,0.038897194,0.026670039,0.029341932,0.025190365,0.02238409,0.021238837,0.020796452,0.03196099,0.026698858,0.02280066,0.029326214,0.023090024,0.018926827,0.023160733,0.044361338,0.022401128,0.062193632,0.042293236,0.07044426,0.044139665,0.040649116,0.036687024,0.035797983,0.043243624,0.037748754,0.039845355,0.056736916
0.11616552,0.07623072,0.04253533,0.075751156,0.0867343,0.08399281,0.0658481,0.03489954,0.058979057,0.05208701,0.0745213,0.060005564,0.0517561,0.053828575,0.04399708,0.04122077,0.036285117,0.059713654,0.036165062,0.039224036,0.039541245,0.04223813,0.044273477,0.03894491,0.04671511,0.043186206,0.03528368,0.06328691,0.0501514,0.040131286,0.034200747,0.06262398,0.04707245,0.043496482,0.029022422,0.033087738,0.033460222,0.035401687,0.03745584,0.059254654,0.052435707,0.046822216,0.03601397,0.07195646,0.027635645,0.051410742,0.03743636,0.053219948,0.035270654,0.036993142,0.031285357,0.032063246,0.036170993,0.04016281,0.030283002,0.025129097,0.031594172,0.043658454,0.03224458,0.02736653,0.030498778,0.050860476,0.030116558,0.048089705,0.04660359,0.061607063,0.048638567,0.05291117,0.04373631,0.045831867,0.054688986,0.037709285,0.036804505,0.053623796
0.16068575,0.07250653,0.02019371,0.08491642,0.06296057,0.054012686,0.045025155,0.031540055,0.08436415,0.03481266,0.06633337,0.054589394,0.024224088,0.021618377,0.037575528,0.020254724,0.014930898,0.037847772,0.024510449,0.021752648,0.021808278,0.033743758,0.0319398,0.025856432,0.021396302,0.04239466,0.022849437,0.06678116,0.031839736,0.018783372,0.025078868,0.026505392,0.016400315,0.019731425,0.017375033,0.026736109,0.027836028,0.027255367,0.034272905,0.05074027,0.030787261,0.039189458,0.024058418,0.11179286,0.023651421,0.026537184,0.027455974,0.03871762,0.02552244,0.019603258,0.021338642,0.026354715,0.01846652,0.016692966,0.016116051,0.015401263,0.025618766,0.024265781,0.02067591,0.022156265,0.03828177,0.045531683,0.029521493,0.0612826,0.044619516,0.0492855,0.031173235,0.042640768,0.040414922,0.03544188,0.053615972,0.027698467,0.039992206,0.071024
0.26768225,0.14708512,0.04197553,0.12911245,0.1369426,0.07790394,0.058292612,0.0595144,0.13143,0.04615189,0.07821365,0.07800552,0.025352035,0.028890328,0.045927312,0.01966817,0.02902254,0.047020297,0.034686696,0.021296827,0.018180113,0.03198662,0.029685399,0.035017822,0.029100146,0.039159276,0.037882756,0.06390402,0.041281532,0.026584541,0.037332118,0.048073307,0.033914365,0.03284855,0.041317157,0.022448698,0.039920643,0.02954878,0.04893925,0.034570757,0.03315915,0.029643275,0.02918826,0.12114626,0.023309289,0.029187575,0.024955686,0.065647274,0.04205516,0.028512612,0.022724276,0.020720758,0.013567779,0.020795148,0.022723585,0.0141510945,0.038853142,0.032678604,0.017335597,0.026579969,0.04994057,0.07219909,0.03436538,0.12636365,0.11297428,0.1195892,0.045254644,0.06721088,0.05174478,0.041555915,0.06106385,0.056877464,0.06068618,0.1244058
0.11971399,0.09078269,0.03673831,0.07796982,0.085228845,0.06277095,0.05288584,0.04600257,0.09566875,0.034832463,0.04340566,0.046167325,0.02848617,0.02353131,0.048839696,0.021151047,0.03582362,0.03709309,0.017504051,0.017712928,0.017255366,0.021334086,0.025217447,0.030025503,0.02320956,0.032138925,0.01984429,0.041792795,0.03940826,0.039944783,0.041599065,0.034570433,0.030419204,0.03613189,0.03141634,0.01789472,0.038111668,0.027647771,0.046750166,0.05246719,0.034708574,0.052824732,0.04679682,0.07300287,0.03149152,0.03336312,0.04049517,0.061552215,0.04536663,0.045768175,0.04032875,0.043868598,0.029537197,0.035261758,0.04027434,0.03331007,0.031387657,0.031744696,0.04944936,0.04239464,0.031036327,0.045978125,0.05917067,0.09470856,0.08972299,0.10852417,0.052615248,0.049559258,0.059788477,0.050746117,0.07419104,0.05032017,0.047145717,0.07806664
0.14745903,0.12089591,0.04127588,0.12402182,0.123776644,0.059255112,0.06778259,0.060248222,0.17755501,0.04894267,0.0788105,0.0756747,0.037139714,0.033018097,0.045063633,0.02751617,0.03226328,0.045042373,0.03305081,0.029415602,0.024480656,0.0390485,0.038299076,0.045651,0.026724461,0.036742385,0.03514482,0.09921174,0.03733682,0.043062426,0.035150573,0.035000615,0.032854587,0.028065618,0.020486284,0.019540038,0.036621753,0.037130423,0.040841334,0.04697265,0.03813042,0.038481236,0.04390901,0.14115267,0.028963054,0.029166933,0.027610693,0.03393717,0.03769133,0.032232948,0.04730255,0.057509128,0.02907872,0.029371437,0.030651662,0.040208094,0.03350582,0.047538847,0.049680516,0.044718347,0.042330563,0.059606574,0.03930737,0.04522048,0.05265744,0.108997375,0.047409065,0.061809644,0.059761032,0.05800861,0.06908906,0.04777853,0.055011243,0.12406328
0.32353997,0.16416588,0.049073797,0.17525144,0.12510623,0.06237725,0.041929215,0.047789846,0.23537505,0.06611909,0.08063264,0.05532129,0.033885777,0.042542472,0.044060536,0.04165551,0.021709312,0.032848895,0.01772942,0.026500499,0.027364813,0.038755238,0.02436601,0.048435614,0.029455263,0.03168711,0.029022096,0.089450374,0.062286418,0.056617215,0.06489012,0.027786672,0.029017184,0.016440803,0.022513643,0.031762358,0.029098703,0.036571108,0.0623231,0.03267753,0.032185264,0.026807807,0.025551846,0.12089506,0.025111467,0.01540889,0.019226111,0.037118375,0.02478417,0.018985739,0.02978298,0.027680378,0.028218405,0.023603477,0.056241024,0.039282557,0.017838454,0.021961572,0.042922534,0.05493425,0.026465077,0.06518455,0.110994354,0.06581251,0.08691637,0.102993764,0.067925215,0.057263017,0.054095358,0.04060885,0.04479815,0.026920952,0.057517704,0.21603563
0.30674618,0.16226016,0.06186284,0.1101862,0.1252733,0.06197562,0.034929793,0.037961915,0.18677136,0.07177864,0.06104934,0.05058764,0.032435864,0.03998492,0.030422447,0.028932925,0.018731922,0.020846473,0.0140679395,0.028236482,0.023042826,0.028567508,0.015348552,0.024380721,0.019077528,0.020483864,0.020785086,0.07851785,0.0488123,0.043857403,0.051177345,0.016806755,0.025577232,0.021998063,0.028963942,0.034950297,0.0152155645,0.033140425,0.050341953,0.031418294,0.039894037,0.039845232,0.018053321,0.11816542,0.026977448,0.020680113,0.019254528,0.03436576,0.028149743,0.02656871,0.033253685,0.025558934,0.020214435,0.024249861,0.04228762,0.032600682,0.019842668,0.02378622,0.021662097,0.039973795,0.025453342,0.059578568,0.061281547,0.04878192,0.05597884,0.10439956,0.07891397,0.043890387,0.07299131,0.054732062,0.05762961,0.03177455,0.06163113,0.303523
