step,per_step_all,per_step_mid
0,0.12106989,0.1265844
1,0.11759224,0.12074294
2,0.06222099,0.054940067
3,0.05923363,0.052631687
4,0.053072337,0.04358525
5,0.06497186,0.06486353
6,0.054849897,0.046555117
7,0.055500347,0.046771813
8,0.06749678,0.068569236
9,0.07391013,0.06665915
10,0.07801496,0.07202394
11,0.054497406,0.0469401
12,0.06444181,0.059641648
13,0.06261742,0.05027825
14,0.052662272,0.042259444
15,0.05253386,0.041180395
16,0.088138245,0.07315692
17,0.04654914,0.034884077
18,0.061570123,0.05761702
19,0.084223635,0.08042909
20,0.06338313,0.053519532
21,0.057053726,0.054997742
22,0.045999993,0.038235698
23,0.043202937,0.03434399
24,0.047055174,0.043686178
25,0.047817472,0.04386509
26,0.043919552,0.03764315
27,0.051207744,0.050407004
28,0.049742505,0.050528325
29,0.043687604,0.03866485
30,0.04938762,0.0463721
31,0.0610656,0.058579337
32,0.05080103,0.03989125
33,0.050022367,0.04500835
34,0.05302104,0.049427856
35,0.050746217,0.040701244
36,0.042694412,0.034765813
37,0.041645132,0.036837507
38,0.057015125,0.056634307
39,0.06308148,0.06415163
40,0.05532602,0.053646863
41,0.049211532,0.043069866
42,0.04244435,0.03621528
43,0.050870985,0.046723615
44,0.045994274,0.03876155
45,0.052537482,0.04935889
46,0.056061286,0.052917875
47,0.04757306,0.047115143
48,0.04934295,0.043401092
49,0.050487895,0.047496118
50,0.051457345,0.050487734
51,0.046493806,0.04164366
52,0.12793778,0.1204753
53,0.04289765,0.03738068
54,0.048092715,0.04157941
55,0.05213241,0.05084765
56,0.06549221,0.060478207
57,0.059629083,0.04954833
58,0.06571802,0.055274006
59,0.04301861,0.036241665
60,0.0453815,0.043235146
61,0.05415156,0.053280625
62,0.052981075,0.048992373
63,0.047362287,0.043238565
64,0.045255616,0.036513314
65,0.051801607,0.044011064
66,0.050595403,0.04435543
67,0.050478853,0.04804282
68,0.050657216,0.04050937
69,0.047528207,0.04253968
70,0.048844714,0.0416972
71,0.05601682,0.049852036
72,0.045211744,0.038693104
73,0.050385002,0.048286665
74,0.050019287,0.049080793
75,0.050204076,0.045886885
76,0.05190841,0.04323117
77,0.048333634,0.04416387
78,0.049166348,0.042278133
79,0.060468793,0.05023347
80,0.0547628,0.052245762
81,0.06394542,0.06419956
82,0.09520404,0.10660978
83,0.09258796,0.098925106
84,0.06707734,0.06141076
85,0.06729131,0.067123465
86,0.066725925,0.066752285
87,0.06661033,0.06902859
88,0.06634961,0.06812719
89,0.05223025,0.044989057
90,0.054510996,0.050964072
91,0.051618643,0.050456703
92,0.04915317,0.045020137
93,0.048612922,0.0443251
94,0.06506097,0.0662005
95,0.061875492,0.059753153
96,0.05846237,0.060642745
97,0.07099204,0.06724621
98,0.075693265,0.0770072
99,0.09732382,0.108825184
