step,entropy
0,
1,0.86573267
2,0.0003321942
3,1.7176371
4,0.8173395
5,1.4421394
6,0.020961605
7,1.9096409
8,1.5023879e-05
9,0.8013067
10,2.0494876
11,0.25875986
12,1.2683728
13,0.00021965151
14,1.1098568
15,3.914908e-05
16,0.6309829
17,1.0489063
18,0.9361322
19,1.4208816e-05
20,1.1522862
21,2.2958357
22,0.00095792994
23,0.08921285
24,0.04310943
25,2.4070694
26,0.42792058
27,0.24314374
28,2.1725125
29,0.0001351679
30,0.07123989
31,2.453181
32,0.82572126
33,1.6891966
34,1.5880299
35,1.8299474e-05
36,0.00016469238
37,2.2529995
38,0.2309205
39,1.7964137
40,1.0762732
41,1.9302478
42,0.58127
43,3.0031786
44,0.053896658
45,4.9639835e-05
46,0.012875786
47,2.1352172
48,1.8221254
49,0.7828278
50,0.0019375081
51,8.686929e-05
52,2.6535702
53,0.018482687
54,0.54690564
55,1.3543226
56,0.2731285
57,5.1289608e-06
58,0.7506384
59,1.5715296
60,0.01158516
61,3.4993339
62,0.00039930257
63,0.7870443
64,5.064322e-05
65,2.097598
66,0.21112631
67,1.9859695
68,0.000412895
69,0.0016647021
70,1.7507141
71,1.0808848
72,7.013189e-05
73,0.2090581
74,1.4478536
75,0.8166413
76,0.8775531
77,2.1303668
78,3.2681534
79,0.28804958
80,2.1958869
81,0.642668
82,2.8193142
83,2.5338924
84,0.00014529884
85,0.0008984427
86,0.28558287
87,2.6750941
88,0.86715287
89,0.08655508
90,0.6973748
91,0.7613118
92,1.8751667
93,0.035052232
94,0.0392955
95,0.7879769
96,1.0003659
97,0.39453268
98,1.2065827
99,7.635948e-05
100,1.3060012
101,0.4803306
102,1.6972075
103,4.0686223e-06
104,0.28861004
105,0.9471874
106,1.1335771
107,1.1079736
108,1.0749168
109,0.00018680691
110,0.8848304
111,0.009707941
112,1.0274127e-05
113,7.847216e-05
114,1.2064672
115,0.09054871
116,0.61319506
117,1.6806297
118,0.7768084
119,3.284334
120,0.04339565
121,1.2557099
122,0.05025132
123,0.8224466
124,0.5236974
125,0.027213141
