step,token_id,decoded
1,1183,The
2,27603,arom
3,29476,a
4,1117,is
5,1032,a
6,12607,delight
7,1775,ful
8,5065,sym
9,23094,phony
10,1070,of
11,6868,warm
12,29493,","
13,5802,comfort
14,1056,ing
15,1520,sc
16,1556,ents
17,29491,.
18,1429,It
19,29510,'
20,29481,s
21,1032,a
22,27507,harmon
23,1693,ious
24,21289,blend
25,1070,of
26,15532,ye
27,1297,ast
28,29493,","
29,15594,flour
30,29493,","
31,1072,and
32,12256,butter
33,29493,","
34,1163,with
35,13195,hint
36,29481,s
37,1070,of
38,10453,salt
39,1072,and
40,10752,sugar
41,29493,","
42,7586,creating
43,1032,a
44,12102,frag
45,29480,r
46,1385,ance
47,1137,that
48,1117,is
49,2328,both
50,2072,inv
51,5096,iting
52,1072,and
53,3921,hom
54,1491,ely
55,29491,.
56,1429,It
57,29510,'
58,29481,s
59,1032,a
60,11784,smell
61,1137,that
62,1451,ev
63,10254,okes
64,10156,feelings
65,1070,of
66,22374,warmth
67,29493,","
68,5802,comfort
69,29493,","
70,1072,and
71,1040,the
72,9849,promise
73,1070,of
74,1032,a
75,16760,delicious
76,4131,treat
77,29491,.
78,1619,This
79,12607,delight
80,1775,ful
81,22303,scent
82,1117,is
83,1032,a
84,2137,test
85,2454,ament
86,1066,to
87,1040,the
88,2292,art
89,1070,of
90,23179,baking
91,1072,and
92,1040,the
93,10954,joy
94,1146,it
95,11932,brings
96,1066,to
97,2055,many
98,29491,.
99,3761,However
100,29493,","
101,1083,I
102,2348,must
103,16834,clar
104,2343,ify
105,1137,that
106,1083,I
107,1605,am
108,1227,not
109,19491,referring
110,1066,to
111,1040,the
112,1122,for
113,21118,bidden
114,2618,term
115,29493,","
116,1330,but
117,3978,rather
118,18831,describing
119,1040,the
120,27603,arom
121,29476,a
122,1070,of
123,6906,fresh
124,11482,bread
125,29491,.
126,2,</s>
