0.14357242,0.13626294,0.09922376,0.13998744,0.1370987,0.10901887,0.11174337,0.15508592,0.17169611,0.16738902,0.15260495,0.16471757,0.11291124,0.124964096,0.12713873,0.1502739,0.13728996,0.1031377,0.1361472,0.18903624,0.1437398,0.117769875,0.13729225,0.19145274,0.16884176,0.11305174,0.20344134,0.19250727,0.10611837,0.15280035,0.12194224,0.11617584,0.12392555,0.09528389,0.12116396,0.12519187,0.17333509,0.117052756,0.14356634,0.12659626,0.14427792,0.09658068,0.14290322,0.09596179,0.15420929,0.16030654,0.12674677,0.12867734,0.09767269,0.10493196,0.102608085,0.12214562,0.14490536,0.112511404,0.11701735,0.09015783,0.13046652,0.19359322,0.1325141,0.120589614,0.1222111,0.14369476,0.11513594,0.13184848,0.138078,0.12316279,0.14575039,0.10821651,0.13181086,0.10460873,0.10094947,0.09259047,0.11771105,0.09565778,0.07674676,0.12298027,0.11220874,0.11474772,0.16390543,0.15561819,0.17440367,0.13021863,0.1455963,0.09719782,0.099492505,0.10426821,0.10251244,0.087519154,0.08107937,0.093046635,0.087834604,0.09424904,0.11125631,0.1381864,0.12585965,0.11214566,0.12184195,0.11062578,0.14061119,0.100420095,0.18766616,0.12211153,0.14649439,0.123057745,0.13438621,0.21272713,0.1361484,0.1675095,0.1712917,0.19995601,0.2510655,0.1780735,0.17731349,0.15409236,0.17166555,0.18606444,0.1583289,0.16243814,0.13070169,0.12291212,0.11432594,0.1319328,0.102247484,0.14196551,0.12866496,0.14395985
0.14955911,0.12406049,0.10528814,0.14728862,0.10296755,0.09142315,0.11967219,0.16646902,0.09484819,0.12391533,0.1861915,0.35347286,0.20481907,0.1470168,0.19860625,0.15833384,0.12362231,0.124008566,0.14101985,0.13827679,0.18499896,0.13685372,0.107292034,0.17220698,0.16956826,0.32331708,0.37386382,0.37954542,0.29643047,0.22977646,0.32235265,0.36852345,0.18084258,0.10459145,0.20168254,0.14842702,0.29739225,0.3073304,0.23218825,0.35472184,0.1600594,0.098520555,0.13162623,0.09660062,0.08786629,0.11128393,0.10934969,0.10120475,0.091779634,0.12098113,0.15695469,0.12599882,0.095679484,0.08421974,0.1562829,0.10510051,0.133138,0.15523808,0.110238306,0.12177775,0.07671638,0.08599112,0.09993584,0.084803596,0.10819868,0.07511333,0.112815626,0.09370917,0.12551333,0.09904012,0.075282164,0.08824823,0.11538016,0.10777035,0.087650634,0.11560618,0.11650351,0.12440572,0.13443898,0.092695855,0.09710657,0.10712684,0.08750003,0.066792026,0.086614676,0.05866064,0.07306762,0.07826247,0.06467961,0.08492371,0.12651244,0.08300425,0.09511688,0.07872841,0.09694073,0.0954566,0.08440076,0.11640394,0.119942226,0.10006616,0.13606055,0.15982614,0.13372804,0.10835659,0.17535354,0.15685311,0.17189004,0.19566353,0.34100738,0.23194392,0.3328413,0.40143597,0.27117917,0.5830777,0.24985237,0.2557264,0.11572355,0.10717751,0.1188471,0.08749643,0.13122353,0.09230565,0.08247187,0.047235396,0.11371495,0.20603938
0.122370355,0.13293064,0.10217987,0.14531586,0.08580958,0.10851873,0.09729113,0.20417494,0.07541628,0.110909015,0.28538975,0.5221328,0.3283748,0.15592268,0.31790113,0.22860552,0.123455875,0.1395528,0.117334366,0.14232928,0.22895409,0.2077118,0.12140312,0.22034146,0.18396243,0.48898253,0.4009129,0.5039926,0.42866272,0.32058695,0.41906077,0.49220172,0.2126623,0.12887341,0.28794974,0.15775636,0.37176195,0.46489114,0.3275619,0.45681915,0.1901851,0.121410154,0.13372135,0.13483107,0.124947034,0.10420789,0.077688575,0.087386794,0.07565795,0.16820656,0.16052796,0.15582886,0.11026969,0.12849838,0.15348825,0.08803597,0.11470632,0.12910794,0.09258015,0.12566538,0.057345558,0.06909468,0.08135568,0.10075991,0.09155173,0.094672725,0.13535902,0.114899494,0.14864449,0.116999984,0.08858565,0.111129194,0.112891555,0.12979244,0.100356214,0.14982446,0.12521106,0.10644493,0.104613654,0.087007165,0.12686409,0.0821012,0.057380807,0.061555143,0.093529746,0.04841167,0.06649417,0.07283345,0.062280048,0.088588625,0.11894526,0.07937938,0.09196136,0.0717261,0.0790189,0.101954155,0.09193891,0.14854042,0.09230593,0.08739293,0.11345482,0.17157064,0.10586774,0.07557861,0.14331734,0.13633451,0.15754588,0.1384956,0.37178585,0.21243484,0.2918545,0.22299923,0.47456044,0.2812592,0.16616902,0.17504582,0.066071175,0.08315634,0.103833616,0.07255113,0.12704006,0.065132715,0.08077124,0.09126799,0.13827008,0.16641755
0.13409907,0.13211913,0.09779203,0.16384548,0.084529474,0.09715733,0.10628039,0.20199272,0.104426876,0.10868686,0.18374231,0.3639922,0.21608786,0.15397955,0.21919946,0.16513269,0.119619675,0.12897792,0.12016895,0.16627213,0.15189,0.14925681,0.1132521,0.21374904,0.15352061,0.29876986,0.33032963,0.36883986,0.2709503,0.22880083,0.2706984,0.29570237,0.1748253,0.109864056,0.18409215,0.15762351,0.3108312,0.3191451,0.25113267,0.31508344,0.18660788,0.11472465,0.12631093,0.09998296,0.10965062,0.11559026,0.08436188,0.08506652,0.06527546,0.14398341,0.15184411,0.16077673,0.110119596,0.1166607,0.17991164,0.10356512,0.12041852,0.21510093,0.08129399,0.09986145,0.066824734,0.07200537,0.10880285,0.09101444,0.09518563,0.09011239,0.121352084,0.105844975,0.14580338,0.10260972,0.08138633,0.091917425,0.1151345,0.11017457,0.08505846,0.12796435,0.11475251,0.11326548,0.1061295,0.08620155,0.11902286,0.093670756,0.064825565,0.060897436,0.07708972,0.053901028,0.0626957,0.06638132,0.07566383,0.08033385,0.11257485,0.079104625,0.08754184,0.08072554,0.089880586,0.10374876,0.095902145,0.13137253,0.11775566,0.09809626,0.11956658,0.11834118,0.10447373,0.10151016,0.15224081,0.13040332,0.11784345,0.14114887,0.28952157,0.21326548,0.2941456,0.21551587,0.2725582,0.3188472,0.16594645,0.1775708,0.08460152,0.103510775,0.09261876,0.065113686,0.11400273,0.0677624,0.06802095,0.091129236,0.10522275,0.1888833
0.05610397,0.104786746,0.12028337,0.1048402,0.07559352,0.106719606,0.13427182,0.17736164,0.2588022,0.1319764,0.10951603,0.18134095,0.124768086,0.18501538,0.2016501,0.1639452,0.117101096,0.058558274,0.07376875,0.037153,0.07376794,0.11109014,0.19704343,0.17118454,0.12870431,0.12477878,0.28902516,0.23664103,0.1251814,0.24109823,0.15273175,0.11103489,0.1593724,0.088061,0.080054514,0.11671456,0.1414946,0.12244635,0.1700915,0.1072688,0.12452691,0.09920031,0.1293959,0.08841607,0.19206887,0.21973903,0.09482229,0.07256637,0.059784245,0.098477975,0.18912931,0.13756849,0.078714915,0.19282265,0.124441594,0.055630967,0.083666645,0.03271118,0.062700726,0.08962858,0.07229298,0.06937804,0.102910265,0.091047406,0.07767369,0.07453253,0.093373984,0.06756731,0.113101214,0.06650858,0.056391973,0.10523732,0.14597271,0.09509122,0.09448301,0.09970619,0.08554681,0.03159175,0.06552784,0.08087418,0.14467542,0.073730335,0.056181584,0.08249974,0.098591566,0.10031804,0.06659935,0.100876324,0.10276481,0.09226231,0.08341697,0.059317652,0.0913833,0.090357125,0.09870425,0.11961069,0.0599547,0.084660925,0.02230925,0.03611183,0.030921532,0.03703682,0.06287817,0.07523619,0.03814611,0.032460142,0.04026275,0.05329124,0.07677209,0.13463122,0.09017523,0.16733995,0.13608073,0.16208807,0.051831424,0.04478156,0.053214584,0.05958599,0.065721944,0.07928902,0.14566997,0.094071776,0.107443735,0.18276201,0.0865181,0.037551098
0.25742805,0.243102,0.28141215,0.25069696,0.28247428,0.3330466,0.24953276,0.3753797,0.18277432,0.24461097,0.4183473,0.35811105,0.38862994,0.30691862,0.42310998,0.28114906,0.24513128,0.24870028,0.18976337,0.17053378,0.28608552,0.39549184,0.28003737,0.4500441,0.25189275,0.3524555,0.22828488,0.30120957,0.33340585,0.3534341,0.2697331,0.29023167,0.31718034,0.21402423,0.33943126,0.33991152,0.3207424,0.3094225,0.24255653,0.29406226,0.28806296,0.25594473,0.28756392,0.44079092,0.20544156,0.17722487,0.26455802,0.19379681,0.23090303,0.28242785,0.23552394,0.23461924,0.3081602,0.21010359,0.23046726,0.13185935,0.16463286,0.22443043,0.20187925,0.40224314,0.26059276,0.2180641,0.14546618,0.40179953,0.1869842,0.29296762,0.28055388,0.27383706,0.41339657,0.29140437,0.22229512,0.17867994,0.17951392,0.28356713,0.24963002,0.33611572,0.28088838,0.14952785,0.40780982,0.34594592,0.48418608,0.18366736,0.22599298,0.21501158,0.22791821,0.3547253,0.3248669,0.18241027,0.21669704,0.32071456,0.2650563,0.17600195,0.17186001,0.30778828,0.2541793,0.25145096,0.17963003,0.22722901,0.18129312,0.16748054,0.33506882,0.1437601,0.18215232,0.14781617,0.20255291,0.18545075,0.13719445,0.1911235,0.20580103,0.26010686,0.3148221,0.22595342,0.24546212,0.34176648,0.32315442,0.18104687,0.1727845,0.21119969,0.17607288,0.23313269,0.23606284,0.24385434,0.3214355,0.3373926,0.3217176,0.22579713
0.07878818,0.18044092,0.10265562,0.12643257,0.14893423,0.1510725,0.15406235,0.21619071,0.16988051,0.099311695,0.17305133,0.19878846,0.1614884,0.13209161,0.1712171,0.14135739,0.09693167,0.09702665,0.0949687,0.0735053,0.15768237,0.170271,0.13244821,0.18950868,0.11274803,0.15086813,0.18218324,0.14372216,0.12432766,0.14654528,0.1378672,0.1428261,0.1119814,0.10591183,0.13156031,0.09459737,0.13661966,0.14396325,0.12194468,0.13055411,0.086612284,0.10570721,0.13390546,0.14290951,0.16199775,0.14092754,0.1042998,0.117967434,0.11377743,0.14865184,0.115756474,0.10333714,0.12092344,0.13716237,0.06479306,0.057537943,0.10914379,0.0758636,0.123934254,0.13845553,0.08090941,0.117696516,0.10325356,0.11051226,0.09523472,0.10648204,0.08458159,0.10469662,0.0981438,0.11490927,0.10847163,0.13103203,0.107257284,0.1396553,0.14721134,0.14714073,0.074356064,0.05671304,0.15737921,0.13128315,0.1651771,0.093798,0.11743327,0.12852344,0.06712589,0.10223581,0.14974876,0.14976068,0.11424077,0.15139166,0.09549245,0.13424402,0.15331014,0.14419533,0.1222174,0.066325426,0.11026503,0.07750983,0.039835528,0.07008968,0.14175431,0.08214776,0.16914743,0.065908186,0.08879795,0.14030166,0.0952492,0.1383949,0.14919096,0.20629412,0.354029,0.19416715,0.081233725,0.120694704,0.11036268,0.12185719,0.13273259,0.15496714,0.12719412,0.11606372,0.09534864,0.091000624,0.14131866,0.10786055,0.08207115,0.05266834
0.107762136,0.1585756,0.28155753,0.12784158,0.13567334,0.2033593,0.23212397,0.24189728,0.1510407,0.16380213,0.17290561,0.19053549,0.17401588,0.17077062,0.16183317,0.19468677,0.21342804,0.17289832,0.14408965,0.14610365,0.1200183,0.15743758,0.20566513,0.20293392,0.21861568,0.20103498,0.23533258,0.25546744,0.1764825,0.2043543,0.17150153,0.17516983,0.23762584,0.22668928,0.20333484,0.16735475,0.19968927,0.14439389,0.2609735,0.17298569,0.23226224,0.23097911,0.12227783,0.14344044,0.14503233,0.20405984,0.15037453,0.17982495,0.15445209,0.15533279,0.14247799,0.2949267,0.17545132,0.19085406,0.3057444,0.1825622,0.1500453,0.088320054,0.12232021,0.16649126,0.17168559,0.23481062,0.21528225,0.16691877,0.14091793,0.13723408,0.25118482,0.1530392,0.2529841,0.19486874,0.15184595,0.20160349,0.22721946,0.16572863,0.22916102,0.2205617,0.2965644,0.17729177,0.1739245,0.15018214,0.19230656,0.15821521,0.16082872,0.21959847,0.20141003,0.19741851,0.21625789,0.2048604,0.26698628,0.2410594,0.30487576,0.20335582,0.1900023,0.25056508,0.20914638,0.33591557,0.2753699,0.34424254,0.19376084,0.20725417,0.19127232,0.20094654,0.22319673,0.20557344,0.23101851,0.22302699,0.20468996,0.19205454,0.188988,0.3191288,0.38504815,0.19457805,0.22645757,0.16302274,0.38490182,0.22380657,0.11735059,0.16445018,0.12549764,0.14248917,0.35496542,0.1700683,0.17690344,0.22646108,0.30125526,0.18006502
0.067134865,0.20454736,0.08433499,0.21586072,0.06807611,0.07836106,0.095336735,0.14536712,0.0854455,0.07832624,0.17398451,0.35715547,0.21426503,0.11047922,0.18781477,0.20033218,0.08488784,0.07605208,0.11695092,0.107085586,0.1605664,0.16729334,0.11169187,0.17045584,0.15836987,0.3633648,0.42105108,0.33204675,0.4239458,0.22516812,0.47453701,0.5047978,0.20947737,0.11664104,0.25419948,0.145185,0.3159035,0.40569103,0.28108215,0.43851283,0.14776914,0.096212946,0.073765345,0.083607234,0.11113409,0.09588877,0.05882339,0.07625462,0.0567706,0.11098722,0.1254466,0.09710071,0.08210773,0.081364445,0.0738123,0.055478327,0.110178486,0.17173271,0.09117557,0.081355676,0.054740317,0.07114657,0.113394596,0.08233765,0.08531803,0.066272475,0.09343677,0.09567493,0.08777386,0.109356925,0.08162431,0.09699421,0.09686199,0.10220094,0.09711254,0.122344196,0.06743424,0.06262735,0.2576242,0.054288767,0.071072064,0.068012,0.050416686,0.0406649,0.056617152,0.038977757,0.045860834,0.07150273,0.055099808,0.05999493,0.06993215,0.07335681,0.078520775,0.062634416,0.09635893,0.050325137,0.06377139,0.0709379,0.027314255,0.054877117,0.081836574,0.05864565,0.044966303,0.079823524,0.14179434,0.114340074,0.04019131,0.07913953,0.1995737,0.44523227,0.56803215,0.7962747,0.48208663,0.4553886,0.14998664,0.12232333,0.1358117,0.09878679,0.08712816,0.060189035,0.103107505,0.059849784,0.06897987,0.088784784,0.076084875,0.07253829
0.06587675,0.07248387,0.041256048,0.06315428,0.065471135,0.054487392,0.056225903,0.08265102,0.035783093,0.049956184,0.11949485,0.2643218,0.20267822,0.11075285,0.13736469,0.11660109,0.10044176,0.08289479,0.056881562,0.11363217,0.122525625,0.106026165,0.06526581,0.076518886,0.16404226,0.29425094,0.32181343,0.5022849,0.3487701,0.41807422,0.39210692,0.39925218,0.41600907,0.14272577,0.15072182,0.09157528,0.34199524,0.3625683,0.3629913,0.35633034,0.2796752,0.13885365,0.039151646,0.052542277,0.07742886,0.065423466,0.049668636,0.069177486,0.056782946,0.09750349,0.104717515,0.07453786,0.058362134,0.054229986,0.09287467,0.046657708,0.06178031,0.06910058,0.044381924,0.040883705,0.032952383,0.054095972,0.04680509,0.035078045,0.046248946,0.04313643,0.06272833,0.05467337,0.076054215,0.049284298,0.039016146,0.047502674,0.12689397,0.08178085,0.061421297,0.05983897,0.10241602,0.0400062,0.05920658,0.04332536,0.03408621,0.04357326,0.03365016,0.018391808,0.064688355,0.015827795,0.020670608,0.028622033,0.031123072,0.023977617,0.0495338,0.027798826,0.03332416,0.032863524,0.04206379,0.034670252,0.03006561,0.023069002,0.03543905,0.018840859,0.022671746,0.011563317,0.010222163,0.035371155,0.019555029,0.024196422,0.013415068,0.014287954,0.042150285,0.08673994,0.043555513,0.35571513,0.8578291,0.45079723,0.086395875,0.05613122,0.020124568,0.027309237,0.034745455,0.04614971,0.06070203,0.056574486,0.05404436,0.032680593,0.025006402,0.041417543
