step,entropy
0,
1,1.1078621
2,0.03553265
3,0.74770266
4,0.00012519835
5,1.8400339
6,0.9887377
7,2.286569
8,0.25434294
9,0.57471824
10,1.7492975
11,0.30536017
12,0.1032711
13,0.1912435
14,0.01849927
15,1.2289261
16,0.0009355046
17,1.4942294
18,0.3095851
19,0.38028377
20,2.1663141
21,0.9334278
22,0.43534568
23,4.885018e-06
24,5.1426578e-05
25,0.0009558619
26,0.22145385
27,0.8780093
28,0.8668685
29,0.00179587
30,0.8418622
31,0.5474869
32,0.039629094
33,2.6896103e-05
34,2.8056827
35,1.2038808
36,1.3255389
37,1.1336259
38,0.112653956
39,0.0067221588
40,1.6280019
41,2.5787883
42,2.4255643
43,0.6602332
44,0.13366213
45,0.011173378
46,1.4718347e-06
47,0.67131984
48,0.007434154
49,0.0023251555
50,3.6714475e-05
51,2.2384682
52,0.0041824114
53,0.79778457
54,0.5359053
55,0.094955936
56,0.001633995
57,0.22740716
58,6.065879e-06
59,8.34015e-06
60,0.00018876289
61,0.6813475
62,0.012976972
63,0.27305812
64,0.9862577
65,0.7391355
66,0.0010632181
67,3.885816e-05
68,2.5850139
69,0.0017713127
70,1.8308707
71,0.89300823
72,1.4211352
73,0.0005550175
74,0.5686493
75,0.00012542447
76,0.40705943
77,0.03321138
78,0.37527415
79,0.033481974
80,0.7479276
81,0.6644673
82,0.008577432
83,0.00011214948
84,1.9114962
85,0.0070205014
86,1.1249955
87,0.0034598433
88,0.23068637
89,0.5960027
90,0.046547025
91,1.2415593
92,0.025556458
93,0.00018673197
94,0.00044238535
95,0.04333676
96,3.6424744e-06
97,5.729682e-06
98,0.07218335
99,0.74840283
100,0.093241274
101,0.3696064
102,0.70736265
103,2.2873168
104,0.9652251
105,1.1584623
106,0.007724462
107,1.2750319
108,0.0063116006
109,0.00018016022
110,9.304976e-06
111,0.0003122915
112,2.2662928
113,1.8265578
114,0.28875002
115,0.0025957471
116,0.0443502
117,0.054495014
118,0.43823045
119,4.858315e-05
120,0.7412807
121,1.083765
122,0.19145614
123,1.7489105
124,0.9936103
125,1.0215139
126,0.7936801
127,1.9905899
128,0.4683928
129,2.1993053
130,0.006410289
131,0.22525036
132,0.011932429
133,0.060021836
134,2.1547487e-05
135,1.5591204
136,0.30811334
137,0.009922929
138,1.0668658
139,0.00035687466
140,3.708233e-05
141,1.8260783
142,0.0343205
143,1.3927677
144,0.70223194
145,0.117264055
146,0.4837398
147,0.030993734
148,0.3913383
149,2.9000701e-05
150,1.1816217
151,0.29205135
152,2.1638198
153,6.747865e-05
154,0.00030770418
155,0.011958217
156,0.034945633
157,0.7881815
158,0.0010328337
159,0.8489729
