0.13417491,0.1047603,0.093962625,0.088884376,0.10437486,0.089737825,0.03670433,0.113726966,0.2962252,0.109548956,0.0716656,0.082348295,0.040901896,0.06044159,0.17411555
0.028600145,0.035132937,0.06192247,0.04470779,0.06530018,0.082949534,0.019019177,0.059821483,0.0678268,0.053891547,0.044918373,0.07112229,0.042276505,0.042790003,0.04011751
0.11010594,0.11312705,0.22006899,0.13680428,0.12300905,0.1351622,0.040816054,0.20538047,0.15648347,0.21642566,0.09322276,0.16461818,0.05717704,0.08551525,0.16454719
0.22607519,0.10512529,0.09771338,0.056442946,0.08139719,0.0474468,0.02706358,0.0793351,0.09617101,0.08794158,0.06990412,0.06336836,0.090177156,0.11781684,0.09937757
0.20855054,0.058345173,0.07972767,0.09718739,0.069163054,0.08154811,0.07672135,0.09089982,0.14277416,0.10979388,0.092249915,0.10538311,0.11809602,0.105174586,0.13832995
0.05572344,0.030789204,0.020019967,0.023742815,0.014853858,0.02830086,0.021201665,0.030985227,0.039057262,0.049084127,0.03536084,0.029549375,0.037792433,0.042597424,0.037717752
0.35313493,0.081519224,0.09920278,0.030713556,0.008400957,0.05639609,0.01402206,0.052305467,0.108837895,0.27354386,0.09294184,0.0657356,0.07593372,0.0840968,0.1486856
0.055175748,0.027347742,0.025270222,0.03098087,0.02517684,0.030036213,0.016835043,0.03588553,0.03491313,0.031431634,0.032189436,0.03856601,0.06156076,0.050812934,0.032811414
0.14288875,0.21248986,0.16782896,0.11350324,0.10351699,0.1274076,0.04313736,0.09843021,0.076112084,0.064861126,0.034025233,0.0937551,0.03600318,0.03745113,0.050761327
0.035153195,0.017032176,0.025742978,0.01928833,0.008253183,0.01425159,0.0074982066,0.03658562,0.0323756,0.06548237,0.023473945,0.015509885,0.010767351,0.030236378,0.034405693
0.2503516,0.031195462,0.017698267,0.03407775,0.028127119,0.023113765,0.011800463,0.043627642,0.07576118,0.020421425,0.031360153,0.03834859,0.055603717,0.18902406,0.1104978
0.012498576,0.02107775,0.0373534,0.0051948256,0.006753781,0.027451258,0.0033445798,0.008636929,0.022130538,0.017804917,0.010037039,0.015420661,0.00394588,0.019960951,0.0358964
0.2055528,0.03828008,0.10953039,0.009992546,0.011145123,0.016687999,0.0037200106,0.006007616,0.019519877,0.055463776,0.01720927,0.040881857,0.024806967,0.037990026,0.028762015
0.09699215,0.04110145,0.04010552,0.016349163,0.031890538,0.014426367,0.003299736,0.028070359,0.0446293,0.021407174,0.014974135,0.010606908,0.040116485,0.019069236,0.036649365
0.36623156,0.023957944,0.037990555,0.0069537675,0.004490704,0.011045412,0.007984963,0.008082718,0.015182364,0.03424837,0.0185121,0.059315614,0.024927774,0.023832215,0.049957503
0.027228354,0.021152517,0.041637387,0.027061459,0.03029554,0.024123907,0.026200138,0.03328093,0.019527763,0.0372534,0.020930508,0.039499052,0.049664143,0.037185058,0.021543002
0.05906489,0.031994652,0.04423961,0.05683088,0.047689434,0.042175148,0.041024916,0.041312587,0.0636574,0.05303914,0.07302241,0.12490578,0.108757064,0.106499135,0.06705113
