0.18359771,0.10146038,0.021727545,0.0655644,0.023771994,0.013981883,0.018097444,0.046408433,0.0329725,0.031680502,0.04511528,0.01892001,0.044143535,0.060317032,0.044881627,0.024487583,0.055493094,0.058987442,0.038451392,0.016689014,0.038905486,0.038990725,0.042620722,0.020533657,0.10447367,0.0726437,0.055540428,0.03770864,0.011198949,0.0054599857,0.021363026,0.025486607,0.026282586,0.017505016,0.02754304,0.008745868,0.014032842,0.024331093,0.007777256,0.010095442,0.0064941393,0.014985052,0.0051651313,0.09530109
0.068958625,0.029928852,0.010039689,0.041787587,0.006293911,0.003944952,0.028299691,0.036119442,0.058691047,0.03555876,0.053070117,0.019129587,0.05823268,0.058642015,0.03284097,0.038899787,0.05070822,0.06398536,0.041647784,0.031106936,0.07322331,0.075896166,0.056169897,0.028181804,0.09520152,0.0439038,0.026677769,0.027405161,0.008418574,0.007494655,0.015633838,0.019477013,0.015099513,0.016845424,0.027612817,0.009117548,0.020452388,0.02473112,0.013679936,0.01532539,0.01388521,0.013764538,0.012569607,0.10403391
0.22121209,0.22922634,0.084923424,0.10001016,0.045961294,0.0436947,0.02898582,0.09101101,0.1064283,0.04854923,0.14388013,0.019470884,0.09542823,0.08818893,0.037825286,0.057399068,0.05043606,0.03932014,0.039678186,0.036075417,0.05793363,0.033268698,0.07765182,0.025716709,0.10471394,0.40229517,0.1408199,0.06326966,0.029119775,0.026756413,0.14967859,0.06359939,0.054613587,0.02287807,0.07190094,0.024850454,0.054779194,0.036469173,0.05532993,0.11920415,0.03476757,0.05934581,0.032564227,0.05883111
0.15012093,0.12190624,0.031275928,0.020244919,0.041753676,0.015699456,0.020539492,0.04005057,0.060030878,0.040526416,0.05443668,0.011988463,0.09959565,0.13548,0.042553816,0.10021348,0.049675062,0.102290556,0.0617591,0.043733828,0.1204714,0.04933997,0.07276637,0.02374482,0.045800917,0.065169044,0.053011246,0.0357716,0.008189001,0.0078884605,0.02340591,0.028958114,0.02690608,0.017139433,0.035427887,0.007215943,0.017136307,0.03224955,0.020161266,0.01588742,0.011234352,0.011600245,0.008760646,0.0332558
0.1417705,0.11488834,0.025200859,0.048884466,0.064834885,0.0021275075,0.009958094,0.026483353,0.016863009,0.03506661,0.02466544,0.010492571,0.02706691,0.03063611,0.02326676,0.021031704,0.013887517,0.02571324,0.034967914,0.031990957,0.13806349,0.073654994,0.090353385,0.068292566,0.11409413,0.08218672,0.05139063,0.014603342,0.0031613016,0.0041867704,0.009548538,0.022508401,0.011792546,0.012768933,0.02285255,0.010903353,0.045572884,0.040256485,0.014828789,0.012336746,0.006868991,0.016416727,0.005587209,0.065464295
0.056694154,0.042568605,0.05483472,0.104454115,0.05075796,0.023072189,0.02213345,0.0633899,0.08765625,0.10706646,0.04242724,0.012707726,0.0368301,0.04101002,0.074105725,0.0510494,0.11131006,0.104541615,0.034804065,0.030685473,0.026267493,0.024184713,0.034733575,0.03071572,0.027002525,0.21726945,0.10977054,0.08841958,0.037114948,0.062089715,0.16596192,0.12652457,0.05570049,0.012706675,0.017305411,0.014512082,0.12066847,0.035079148,0.048126966,0.11086256,0.07347373,0.115002885,0.034341745,0.017994342
0.15593074,0.07295124,0.019604249,0.13073605,0.04242261,0.010214248,0.010878327,0.052204486,0.037163693,0.030633386,0.031614818,0.025348043,0.026088359,0.032621257,0.021738632,0.033320542,0.10183877,0.09218844,0.038260233,0.06541601,0.13948031,0.15766524,0.13543588,0.071986,0.19664557,0.0683472,0.09054487,0.049135163,0.0071258005,0.01145983,0.018774131,0.014848906,0.009463855,0.015814198,0.01906881,0.018403394,0.015398383,0.014434517,0.013945347,0.015949396,0.00503325,0.0063252077,0.0037991144,0.08629521
0.024330331,0.009069881,0.009276467,0.017958675,0.013766973,0.0066259336,0.004579577,0.014022805,0.011135008,0.010867249,0.009751332,0.016609726,0.011819906,0.008445179,0.011700298,0.009725312,0.0069854944,0.0055589797,0.0034674432,0.004107209,0.010001573,0.004682802,0.0037139228,0.006055269,0.0102126235,0.0059145847,0.00569779,0.003917756,0.0048463945,0.009343568,0.0056311754,0.007805714,0.0038733096,0.0041439347,0.005623893,0.0027101114,0.004258327,0.003495051,0.001224939,0.0028092712,0.00908559,0.00967968,0.0035507812,0.021858452
0.04151877,0.035710026,0.006139247,0.02822332,0.0039967005,0.017768385,0.016931506,0.012943577,0.013339689,0.03431561,0.009149495,0.011237115,0.01675302,0.049360223,0.016365636,0.07347937,0.30105203,0.34253865,0.09685826,0.087891765,0.34177756,0.45136827,0.59183383,0.01236131,0.015571176,0.008702086,0.011704586,0.0058324537,0.0013163731,0.0064729303,0.0077864644,0.0111108,0.0057447273,0.021872133,0.036371004,0.0068318793,0.02776621,0.021495467,0.0079998365,0.005622019,0.004814472,0.019453675,0.0036967595,0.022571383
0.008455175,0.007708123,0.024666738,0.102407016,0.030237392,0.019238396,0.0085803475,0.023138357,0.045649767,0.015626432,0.013067089,0.031627603,0.015535053,0.015779734,0.015506942,0.04903887,0.03321777,0.025584383,0.017540751,0.02075204,0.018671349,0.011946299,0.023444619,0.0040797503,0.012661885,0.04952178,0.013957558,0.00819597,0.013961325,0.0070124194,0.030792065,0.030775603,0.007934642,0.0030863683,0.0036689378,0.0024267382,0.008995064,0.0070092278,0.003952495,0.029111207,0.030489681,0.026807157,0.00443714,0.010368591
