k,cum_mean_std_all,cum_mean_std_mid
1,0.1289557,0.13423373
2,0.13966283,0.15269527
3,0.14721023,0.16571723
4,0.1485163,0.16630206
5,0.14436612,0.1560981
6,0.14354096,0.15746637
7,0.14382972,0.15912567
8,0.14644367,0.16359408
9,0.14175832,0.15746036
10,0.14118795,0.15766047
11,0.13928,0.15584044
12,0.14039269,0.15683769
13,0.14144363,0.15877257
14,0.14353845,0.16228323
15,0.14613158,0.1663405
16,0.14641362,0.1659184
17,0.1442047,0.16269693
18,0.14253479,0.15995182
19,0.14116904,0.15823488
20,0.13989735,0.15641853
21,0.14037928,0.15725197
