step,entropy
0,
1,0.6083849
2,0.028832892
3,0.5540853
4,4.4804623e-05
5,0.0009916122
6,0.0025501412
7,0.0250294
8,0.008019023
9,0.0001839828
10,1.3941863
11,0.011689161
12,1.1137491
13,0.0009823667
14,0.0022008703
15,0.0042796982
16,0.028699685
17,1.1616728
18,2.093871
19,2.2450098e-05
20,1.8678994
21,1.2838135
22,0.5069217
23,6.252172e-06
24,0.020952832
25,0.68201804
26,1.1422988
27,0.5019582
28,2.4027834
29,0.3091971
30,1.2599647
31,7.957479e-06
32,0.00075279054
33,1.8612144
34,0.32795
35,0.769915
36,2.6063669
37,1.0077847
38,1.0588418
39,1.8672472
40,1.4785395
41,1.9862806
42,1.7023902
43,0.13527158
44,2.03151
