step,head_agreement
0,
1,0.13650501
2,0.11850753
3,0.14218715
4,0.15400077
5,0.3314091
6,0.14055184
7,0.11681009
8,0.18723023
9,0.3115702
10,0.16218615
11,0.19242324
12,0.1298517
13,0.30836216
14,0.22376144
15,0.20860127
16,0.18392052
17,0.2145254
18,0.30144992
19,0.29268265
20,0.23063898
21,0.2882368
22,0.25133
23,0.3085732
24,0.26614085
25,0.2635048
26,0.3046394
27,0.20377775
28,0.2286792
29,0.17173253
30,0.22648887
31,0.22841448
32,0.2071692
33,0.20007266
34,0.2532691
35,0.21765251
36,0.16087665
37,0.15005516
38,0.17086926
39,0.15766767
40,0.23052678
41,0.24167971
42,0.24803863
43,0.26111987
44,0.21850035
