0.35645562,0.22130235,0.5918891,0.08444059,0.0372206,0.26972046,0.31748775,0.05914398,0.010668482,0.1099558,0.702628,0.59816504,0.6466305,0.34150484,0.5368628,0.43577152,0.3172235,0.29627046,0.34497628,0.3440625,0.42062196,0.48720747,0.4609458,0.12137619,0.32770956,0.6035188,0.5678053,0.7262359,0.8356393,0.78834236,0.9618611,0.7222647,0.979272,0.43270978,0.3595469,0.4255487,0.5753324,0.52037793,0.29942578,0.36384037,0.28723654,0.37482703,0.47284636,0.27028102,0.3587563
0.16164576,0.22376414,0.20420957,0.16792949,0.23451595,0.26531962,0.20908785,0.16207096,0.17264964,0.1426772,0.21016578,0.1671073,0.16347863,0.1728706,0.13386415,0.16965713,0.24619786,0.27263823,0.350381,0.16086833,0.13001448,0.15805449,0.13423164,0.10720428,0.11742825,0.15763582,0.17134373,0.18277909,0.18658926,0.16959876,0.19106221,0.19351248,0.1744666,0.1481829,0.12867248,0.100193575,0.109412484,0.11620475,0.1623766,0.12098115,0.12808211,0.15572007,0.11922281,0.13335708,0.21616225
0.30457115,0.27095455,0.15886721,0.12411149,0.12976229,0.14524715,0.14105813,0.070538364,0.080225825,0.067034096,0.20848994,0.2182946,0.20372342,0.13699265,0.22529423,0.14091186,0.14258206,0.19765444,0.22332175,0.16539691,0.15650277,0.15997918,0.29297698,0.08905597,0.101971105,0.22079577,0.2107656,0.27863082,0.20183034,0.22489807,0.22345287,0.28353864,0.28322685,0.22606419,0.12599094,0.25650954,0.33289316,0.2047416,0.19565572,0.22992207,0.25019673,0.35254243,0.31043485,0.17587627,0.23059222
0.12396556,0.13117741,0.13159193,0.1385184,0.19303896,0.15787442,0.15949251,0.14320341,0.119380794,0.10039517,0.15556265,0.17811103,0.124580644,0.11233724,0.19017872,0.17201379,0.21859698,0.20049103,0.14255986,0.13407968,0.109694645,0.14532568,0.12535286,0.10416293,0.112304084,0.18758875,0.14669085,0.115237094,0.09069669,0.11309425,0.11800236,0.11396497,0.12268522,0.1247219,0.091651574,0.091317676,0.0946237,0.13138317,0.12561773,0.15581313,0.11979847,0.11982055,0.09777869,0.11215661,0.10953195
0.101352595,0.073465966,0.1593827,0.08882465,0.2611544,0.2241937,0.09807092,0.15033475,0.14016625,0.07531384,0.06674687,0.0997231,0.13462245,0.13111548,0.08721635,0.10378747,0.15324855,0.15331772,0.18393965,0.12912554,0.09040565,0.09269862,0.070866525,0.075291984,0.10388156,0.1498644,0.13765533,0.10231477,0.081000775,0.16443059,0.08069628,0.11305526,0.12383603,0.075607605,0.12564318,0.13180177,0.14696391,0.15941925,0.119562075,0.10300758,0.11452164,0.109059736,0.20044328,0.075473994,0.19929773
0.1128515,0.16228077,0.2597716,0.118475206,0.15298659,0.21154082,0.18686572,0.10972949,0.11759055,0.09381987,0.2566628,0.14265262,0.06742538,0.1257364,0.23169789,0.13078432,0.1778761,0.18127814,0.07352845,0.1358751,0.1343597,0.082818456,0.07613196,0.06867038,0.20249726,0.23044159,0.110900365,0.08388714,0.11624242,0.1800081,0.108042985,0.15723135,0.12340684,0.13713108,0.17414096,0.16458942,0.10824142,0.19177252,0.115559414,0.19339879,0.23081402,0.086347975,0.07487231,0.2600886,0.08862387
0.039445344,0.06838297,0.027766384,0.023696288,0.097020514,0.056713846,0.015849534,0.022097442,0.06300701,0.04336212,0.028898591,0.046931494,0.0655333,0.038718745,0.0557779,0.033614304,0.079810634,0.02453207,0.023058372,0.028787127,0.030108647,0.06585965,0.10314816,0.07439823,0.017191699,0.030933104,0.124196865,0.07959081,0.10672648,0.0475996,0.100950055,0.07808441,0.08440338,0.030799551,0.04729057,0.054628983,0.08151201,0.05964567,0.13234568,0.044488557,0.075880915,0.10286814,0.06976699,0.03172172,0.03784839
0.041623656,0.124150984,0.05907357,0.08433953,0.09528056,0.098831385,0.0703207,0.09681796,0.100221306,0.06249198,0.042144027,0.07820316,0.060024533,0.055415936,0.06221327,0.032848477,0.06953959,0.016459435,0.020215066,0.05968524,0.068243735,0.12140908,0.118439354,0.05291858,0.030897647,0.07460214,0.109314024,0.11606295,0.12006319,0.10014199,0.20143107,0.050881784,0.06440259,0.018057851,0.048018362,0.08912479,0.1316115,0.09877853,0.23695493,0.016736696,0.15765926,0.13089262,0.10241568,0.013496631,0.024679076
0.12688397,0.15498772,0.08068179,0.08707296,0.18444897,0.11510986,0.14049612,0.12998022,0.16604678,0.101394534,0.123885065,0.13838577,0.08755985,0.080331676,0.09739338,0.05266976,0.07361928,0.108371645,0.16426764,0.12667048,0.0667739,0.13766807,0.17174609,0.07545424,0.062993705,0.15615682,0.11996992,0.1080535,0.077735454,0.07034891,0.08159277,0.14145672,0.10203082,0.08922789,0.038975317,0.06253306,0.06919614,0.08640187,0.14945506,0.093535654,0.10657134,0.09206594,0.12387905,0.10467035,0.21084675
0.18702826,0.13600105,0.1422192,0.14258894,0.16763137,0.17311995,0.15864411,0.12595667,0.1128706,0.08801078,0.22188255,0.21124235,0.16964199,0.14271225,0.22057949,0.159528,0.19041193,0.2222897,0.19029595,0.17578234,0.2267205,0.1504881,0.22772892,0.16383316,0.1881603,0.21473327,0.14182365,0.18976212,0.14826708,0.19688238,0.10500516,0.08592751,0.11537426,0.16301177,0.12973504,0.22484095,0.18638146,0.1868595,0.10865846,0.18257268,0.15488328,0.1288716,0.09169474,0.20257594,0.199515
0.06548441,0.14829516,0.09679942,0.12746848,0.22073685,0.16422914,0.099696845,0.05410514,0.086203754,0.072655454,0.15143396,0.055377133,0.06612287,0.0894184,0.073022425,0.07794838,0.12740126,0.12661974,0.041520156,0.10922825,0.04415957,0.06624246,0.0796362,0.05947615,0.06642702,0.042638477,0.07185508,0.08438275,0.07428294,0.0585049,0.086398795,0.119649746,0.12009921,0.06257855,0.049389705,0.03274946,0.053445544,0.08807645,0.096602224,0.07347042,0.05339223,0.064539395,0.07559201,0.08587392,0.042823687
0.15461312,0.07784722,0.11125694,0.07276629,0.08242443,0.09531289,0.077617384,0.07897052,0.0687659,0.07161706,0.09888446,0.11173005,0.07379708,0.08929576,0.078264415,0.06558952,0.08251932,0.11555789,0.13359621,0.1527163,0.14994964,0.08361019,0.102893405,0.06979784,0.09607473,0.15858053,0.10629744,0.120401666,0.100708134,0.14961456,0.11899448,0.13660124,0.13509823,0.11266075,0.10352145,0.09320968,0.10133699,0.115170926,0.1032674,0.12123036,0.1218554,0.11062762,0.096927755,0.12526919,0.11422153
0.07712899,0.14106773,0.1321283,0.16229329,0.15286475,0.15247299,0.15889916,0.079585135,0.08888984,0.070527844,0.16256881,0.19460258,0.18331328,0.124446996,0.15794598,0.106909856,0.09989696,0.13530861,0.27375427,0.14755468,0.23272708,0.10775813,0.095436655,0.078106605,0.15393373,0.4101139,0.108151905,0.116442926,0.25778234,0.6122464,0.47687146,0.15125261,0.42502564,0.36967802,0.3615763,0.1818775,0.20148396,0.29984677,0.11323836,0.19776492,0.11951803,0.14396468,0.1461976,0.13560234,0.28708065
0.055249207,0.15304962,0.16975991,0.11318818,0.14277864,0.16813119,0.15095235,0.06145306,0.06217819,0.05536092,0.16702957,0.09688283,0.1493672,0.10218729,0.091551974,0.013218561,0.009431606,0.15718953,0.08978593,0.056904197,0.046420272,0.049339,0.039291706,0.035967484,0.034295287,0.079534054,0.058478337,0.122579746,0.18507257,0.14133944,0.10379094,0.17742792,0.23241918,0.18591753,0.14321375,0.06764813,0.06863007,0.113777585,0.067854784,0.11097108,0.060570683,0.06708426,0.06662173,0.05631993,0.098913334
0.125092,0.35332596,0.3129929,0.31917122,0.33365178,0.3388213,0.3162782,0.2406359,0.2757361,0.22504398,0.3771534,0.35751536,0.35826614,0.26493922,0.3413093,0.31568527,0.37458098,0.4554327,0.346073,0.2802484,0.37798336,0.35217667,0.3196231,0.147149,0.324922,0.4971328,0.4858143,0.4114253,0.5719602,0.5999979,0.6485679,0.52351165,0.7372248,0.5284546,0.50823146,0.37212786,0.38736764,0.39919576,0.46279696,0.45201054,0.38791186,0.430875,0.28655776,0.34908837,0.53950083
0.16871648,0.39678144,0.19182384,0.21306726,0.24159196,0.1492901,0.24801598,0.07071929,0.09795663,0.11370468,0.45085418,0.17179844,0.13976738,0.11756015,0.32172975,0.20230429,0.1490545,0.2412749,0.31056634,0.20943502,0.2497223,0.12164891,0.12659743,0.04447868,0.108967885,0.30893067,0.13045384,0.22083127,0.710128,0.6672461,0.5796184,0.6045284,0.900801,0.5007431,0.6565806,0.20839292,0.2782803,0.2574291,0.2644866,0.2111061,0.32053426,0.47121516,0.23757459,0.17973764,0.23630333
0.33388665,0.23560546,0.27927274,0.27129605,0.2558396,0.22431432,0.20490699,0.12629072,0.12430095,0.083765775,0.3018497,0.25856563,0.32789028,0.21798775,0.283724,0.21856925,0.20956782,0.18145283,0.22412266,0.21241744,0.22086255,0.28752422,0.23858243,0.09025864,0.21502286,0.2617506,0.28273648,0.36754492,0.4645073,0.39918023,0.52479583,0.30337816,0.5164856,0.2747483,0.2688521,0.23116559,0.27127993,0.31760368,0.24892367,0.21219766,0.21068858,0.23299563,0.22756483,0.20867293,0.28161988
0.22236794,0.21202636,0.17128788,0.27525756,0.27589566,0.20875934,0.1710741,0.10898218,0.1286171,0.1147842,0.15348235,0.13618328,0.12757847,0.1439544,0.12201042,0.20391184,0.24140227,0.14248432,0.10365178,0.11400659,0.07873284,0.08588549,0.086635865,0.0919723,0.075157866,0.11605916,0.1016241,0.0946093,0.13098684,0.15412574,0.1890295,0.19001336,0.24330889,0.18202351,0.11971182,0.09222616,0.1019419,0.13996287,0.14746769,0.15600795,0.11433085,0.12166448,0.15514052,0.11013672,0.11217631
0.22365874,0.18436785,0.24276976,0.2718366,0.27833858,0.2201411,0.19474773,0.111602046,0.1265185,0.11472246,0.2109444,0.2186897,0.30389407,0.17765036,0.24180235,0.20466383,0.20767745,0.19493547,0.2225694,0.227723,0.24191773,0.19530235,0.2390277,0.09009151,0.1964195,0.29126602,0.20782939,0.1805599,0.48235074,0.51711667,0.44755474,0.25427067,0.89679,0.38942522,0.36815295,0.19477333,0.2264789,0.2793858,0.1564961,0.24126413,0.17948954,0.2527495,0.23454432,0.1784983,0.25206265
0.25834307,0.24500696,0.21081491,0.20061913,0.2147446,0.22199479,0.17956495,0.10168912,0.12229846,0.108296804,0.26154238,0.21584402,0.21417108,0.19106364,0.2937722,0.21809214,0.2129836,0.18999375,0.1907738,0.18706065,0.16837764,0.09392616,0.14922047,0.08179487,0.10716851,0.18348242,0.12219737,0.18113008,0.20493914,0.18296438,0.1929741,0.30675942,0.23146003,0.2030865,0.12400064,0.14428762,0.17173453,0.22141781,0.1892095,0.2603927,0.21155037,0.18663777,0.22373742,0.17227696,0.17610015
0.10478147,0.07522209,0.05532883,0.13077372,0.094180495,0.10640266,0.0556635,0.05455241,0.067900345,0.046310056,0.057273936,0.060946327,0.06806747,0.08620322,0.044510223,0.076813,0.113828376,0.1102455,0.05622568,0.08232758,0.102681056,0.07196029,0.06134986,0.05732952,0.08493179,0.106322326,0.10049052,0.06704057,0.11367574,0.14330235,0.12036307,0.081040114,0.16248646,0.1704744,0.13716659,0.105633475,0.1297956,0.10507693,0.09324256,0.104824536,0.07012419,0.06522023,0.06600983,0.08537267,0.08483415
0.071754634,0.0676457,0.069874585,0.09715815,0.09051594,0.095013514,0.09926774,0.06320646,0.110587955,0.05560026,0.0829263,0.07127686,0.09172273,0.0726339,0.09228955,0.1048245,0.09743725,0.09220739,0.13245738,0.066224955,0.07969891,0.07504687,0.06624936,0.07039765,0.09312807,0.08547587,0.088411994,0.08204494,0.063345775,0.07919606,0.13200639,0.067941606,0.10297954,0.09728377,0.07893023,0.0769732,0.08363005,0.07296835,0.07638624,0.09664803,0.07109269,0.081318654,0.0732305,0.08486055,0.11956576
0.093449764,0.14705893,0.08123026,0.1351792,0.14409034,0.114639364,0.07091411,0.06949854,0.09625529,0.04045656,0.13671139,0.14804237,0.16146095,0.10177547,0.12157043,0.16961212,0.1882513,0.12017618,0.091119535,0.07182436,0.13115962,0.09110864,0.09149955,0.04749936,0.075285085,0.14559953,0.097388424,0.12864473,0.19375494,0.09183906,0.20338696,0.116712846,0.1271032,0.1341993,0.1260377,0.13703576,0.1479855,0.09806266,0.12326686,0.07919911,0.15140443,0.13075545,0.07171516,0.063620545,0.108718805
0.1384611,0.09914478,0.11941693,0.08886274,0.0986789,0.114483185,0.08914425,0.06211668,0.07129949,0.08182077,0.14627525,0.12333275,0.114551686,0.15144849,0.14408407,0.09089684,0.10808687,0.07873166,0.07261198,0.14106189,0.09287003,0.09456467,0.08456946,0.04617652,0.10359746,0.12482632,0.098404154,0.107643954,0.100924686,0.12259819,0.08893417,0.099408224,0.1597783,0.103015244,0.09863608,0.11442734,0.11966514,0.09616092,0.07096156,0.11199823,0.08750991,0.07400263,0.07773085,0.07488293,0.087257825
0.3635313,0.3654674,0.3521668,0.35101393,0.34212878,0.3266691,0.3190913,0.16110204,0.20125683,0.18280858,0.39131972,0.31499693,0.2780943,0.28113997,0.29709673,0.2883959,0.26878282,0.28194565,0.31598902,0.25498518,0.2197908,0.105616085,0.2317075,0.14513156,0.18176977,0.35032818,0.18037626,0.31307417,0.3747255,0.31751063,0.27600265,0.26769674,0.3815781,0.46542302,0.32022578,0.22434412,0.21290241,0.3153561,0.26866987,0.2755436,0.19874094,0.20638938,0.21571241,0.26369756,0.35599372
0.3395062,0.2125281,0.24386725,0.24604934,0.21033394,0.19945866,0.24843228,0.119435586,0.09579954,0.1072302,0.48021305,0.28494856,0.42036518,0.21928504,0.36301348,0.22625601,0.3199238,0.1801719,0.34021643,0.27135357,0.22114852,0.28195414,0.26463443,0.09667777,0.20464943,0.29297015,0.33638704,0.2934777,0.6637819,0.5845688,0.76884115,0.34905854,0.5475449,0.31778744,0.29602394,0.20634602,0.31980145,0.27729005,0.18832795,0.2410218,0.18884733,0.25137362,0.25959933,0.24186656,0.3989856
