step,entropy
0,
1,0.33383915
2,0.010461524
3,0.09672281
4,5.5599645e-05
5,2.6897855e-05
6,0.0011942168
7,0.022999885
8,0.00216915
9,0.00019729552
10,0.0014544795
11,0.08249377
12,0.94651175
13,1.3246719
14,0.34312993
15,0.9076481
16,0.0004704505
17,0.24155086
18,0.6503021
19,0.37208548
20,0.18725431
21,0.032199055
22,8.603882e-06
23,1.5067866e-05
24,0.0010278464
25,0.006566327
26,0.67172056
27,0.4347711
28,0.00036827943
29,0.07278317
30,2.138025
31,0.41557255
32,0.03142412
33,0.15439267
34,0.6277742
35,0.65963346
36,0.9745104
37,0.89113694
38,0.008099874
39,0.22603267
40,0.49261284
41,0.06684319
42,0.0063793254
43,2.0878558
44,0.04809299
45,1.3764396
46,0.540762
47,0.0023810146
48,1.662507
49,1.9111388
50,1.3376372
51,0.0030822137
52,0.017081166
53,1.0748042
54,1.604419
55,0.00048078626
56,0.32444933
57,1.0658306
58,1.5252448
59,0.48104316
60,0.005244273
61,0.6480476
62,0.23420727
63,0.0018550714
64,0.21383944
65,0.4046657
66,0.66037786
67,0.00059629
68,2.307669
69,0.0018189766
70,0.17981797
71,0.7509492
72,0.028639693
73,1.6132367
74,0.20161572
75,0.259192
76,0.0017522686
77,0.0086393
78,8.242115e-06
79,7.4296026e-06
80,0.00052319944
81,0.11611265
82,0.012021625
83,0.31961423
84,0.0026629274
85,0.004368682
86,0.39172512
87,0.43974715
88,0.0843972
89,1.3085924
90,0.8251906
91,0.009145095
92,0.0018610043
93,0.3473411
94,0.00049271167
95,0.00036393816
96,0.34424293
97,0.0006406887
98,0.00010919335
99,0.62815356
100,5.845317e-05
101,8.4670555e-06
102,0.001853259
103,0.033263575
104,0.095447525
105,0.00417996
106,0.00034067107
107,1.1410004
108,0.40097344
109,2.9529358e-05
110,0.007178206
111,0.0093352245
112,0.00028833363
113,0.036678657
114,0.0024538718
115,0.0013527436
116,0.0011072281
117,0.010470223
118,1.8926987e-05
119,0.00042670482
120,0.0012085482
121,0.0012747461
122,0.0001808765
123,0.00019738264
124,0.0004883808
125,0.00042433717
126,0.004950799
127,0.0004334186
128,1.3747469
129,6.683395e-06
130,0.33263877
131,0.058470536
132,0.009079273
133,0.0001673667
134,0.00035827892
135,0.00032828996
136,8.344553e-05
137,9.457913e-06
138,0.00019050608
139,0.000111605696
140,0.004174901
141,9.202142e-05
142,0.00023856403
143,0.0010075559
144,0.001047549
145,0.00013248163
146,0.93367124
147,4.5876895e-05
148,0.009166485
149,0.06640934
150,4.5872912e-05
151,0.063281864
152,0.0015518474
153,0.00018786384
154,0.0009889943
155,0.60569346
156,0.0062224087
157,0.5824339
158,0.12758043
159,0.0006180836
