step,per_step_all,per_step_mid
0,0.12074803,0.12726964
1,0.057670508,0.047300674
2,0.065841645,0.061581615
3,0.06439473,0.059406158
4,0.06676401,0.059387147
5,0.052869834,0.045230977
6,0.056829125,0.049855027
7,0.053604037,0.04982613
8,0.04465498,0.038642105
9,0.07152374,0.058131948
10,0.04667358,0.044032965
11,0.05983515,0.057349514
12,0.04588708,0.040856633
13,0.045714706,0.04715241
14,0.078679726,0.0744364
15,0.06747096,0.060361408
16,0.059729807,0.058411207
17,0.05248147,0.04836196
18,0.046392873,0.041341975
19,0.054842606,0.058105934
20,0.057834387,0.05547508
21,0.056516387,0.05438949
22,0.047103148,0.04052995
23,0.05939436,0.05125158
24,0.05802107,0.05624006
25,0.05536577,0.055810954
26,0.05107848,0.04873353
27,0.046849962,0.03771931
28,0.053130314,0.050996825
29,0.055196375,0.055182323
30,0.050309576,0.04419203
31,0.043546803,0.038118117
32,0.04656681,0.041330542
33,0.13709344,0.13454615
34,0.05440691,0.054394174
35,0.050522458,0.04226135
36,0.045906864,0.03713649
37,0.042287283,0.035778984
38,0.056393057,0.055928588
39,0.059941668,0.05680581
40,0.056635723,0.049910046
41,0.0513568,0.04430929
42,0.051271293,0.050461914
43,0.05334587,0.05383038
44,0.052647997,0.046362784
45,0.0726676,0.07981991
46,0.11306168,0.12823583
