0.30452633,0.34524775,0.35867786,0.3772167,0.35728145,0.40097275,0.3765415,0.42304045,0.3792869,0.38041344,0.39088848,0.37587476,0.40357772,0.40870905,0.40783685,0.3589946,0.53446114,0.38372713,0.4046186,0.41070503,0.38475433,0.53493613,0.3887769,0.40407416,0.41297472,0.3763904,0.35517442,0.4041478,0.39960083,0.38940758,0.42952073,0.3884112,0.444654,0.3793559,0.38844776,0.3450239,0.39400473,0.50548494,0.3754022,0.37911808,0.36145416,0.38606715,0.37160087,0.3801731,0.390485,0.40585756,0.4019158
0.05297556,0.09165251,0.061254352,0.060023293,0.04737883,0.065396786,0.040867593,0.054279767,0.05329091,0.039540067,0.06979716,0.048764937,0.052032612,0.035621155,0.051579263,0.07769088,0.06091059,0.08017604,0.04579377,0.032901432,0.041481372,0.056152746,0.06481412,0.04547903,0.060752466,0.03885647,0.040896747,0.06583976,0.058242448,0.04769873,0.05603143,0.04104139,0.033731975,0.04870037,0.0487902,0.058670048,0.07486111,0.041325107,0.0363478,0.049365625,0.059050802,0.05426076,0.032271273,0.034748245,0.052059337,0.04398815,0.042936668
0.04666973,0.050224487,0.087676406,0.049391866,0.044716988,0.045950063,0.039845772,0.04156047,0.03264375,0.049717028,0.029225022,0.03405623,0.033034913,0.01604418,0.040392715,0.045523882,0.04659164,0.036510516,0.033821456,0.017103197,0.032296993,0.034132577,0.02920466,0.045623317,0.036223028,0.024750229,0.023374507,0.040722653,0.049862936,0.023224946,0.028173376,0.022909034,0.02905135,0.034563802,0.021395104,0.03669026,0.031899095,0.027886847,0.02181954,0.028319921,0.032883834,0.03097076,0.022611598,0.029295523,0.03935986,0.031227414,0.03893531
0.054498196,0.07044056,0.057126496,0.06754948,0.069195814,0.04843338,0.04746086,0.04276289,0.039476983,0.06442636,0.04869502,0.039447144,0.048270896,0.039559763,0.05297218,0.052850816,0.04372786,0.036600623,0.058078088,0.051983945,0.03639641,0.04616438,0.039844044,0.048036896,0.048498906,0.03728877,0.046829037,0.044942472,0.058153242,0.03825938,0.053200927,0.025971469,0.034428034,0.122724116,0.03863574,0.04604666,0.034721427,0.03836097,0.035539985,0.033967137,0.055369265,0.04220534,0.031738658,0.034589134,0.09156925,0.06002347,0.042144746
0.05483179,0.10068683,0.06508128,0.06160616,0.09190871,0.06399923,0.068804614,0.041438237,0.04385414,0.08399733,0.034181383,0.041583735,0.04707311,0.029348884,0.06662184,0.055952612,0.053956978,0.04471903,0.04785521,0.043609157,0.044683754,0.052588057,0.04656333,0.048022065,0.05145023,0.02926641,0.02836852,0.045186814,0.03817399,0.034503814,0.040471684,0.031556338,0.05264249,0.22899681,0.03716903,0.043406297,0.05314899,0.061531395,0.043036044,0.042138763,0.042351183,0.029437244,0.04877253,0.038292285,0.033208188,0.038803786,0.037820168
0.094910756,0.0642246,0.07679216,0.054744802,0.081934564,0.075134225,0.05931097,0.03342211,0.039876178,0.12189707,0.02600618,0.052886736,0.032149717,0.011828664,0.068557635,0.068459675,0.04291434,0.026553683,0.019411067,0.016776955,0.056082174,0.05447195,0.027880928,0.084399104,0.03152347,0.028732155,0.014816066,0.03685055,0.026926946,0.020759132,0.03360042,0.023971066,0.034434065,0.1548245,0.02854767,0.026247274,0.027284173,0.0340268,0.031934403,0.035801657,0.024643322,0.028426168,0.034655824,0.028033633,0.027940024,0.020335171,0.051180445
0.07552708,0.047532443,0.04583162,0.049921297,0.0611769,0.061456945,0.04770141,0.03718763,0.028947249,0.091688275,0.026864272,0.033069458,0.04160983,0.03352952,0.05617635,0.05800858,0.06719683,0.032186624,0.03784813,0.031061828,0.050590105,0.06511167,0.046943367,0.07161143,0.026568756,0.038797654,0.031936325,0.037255097,0.026484236,0.032099657,0.04477042,0.033049066,0.042362787,0.123113275,0.024996197,0.04025556,0.052211948,0.053233184,0.043560535,0.03741461,0.03801094,0.03929427,0.032165222,0.028879074,0.05057959,0.035509236,0.041660458
0.114022724,0.036277235,0.038648233,0.045596235,0.05441253,0.032106094,0.046426296,0.048042126,0.04709721,0.100880526,0.03996774,0.032641552,0.026626814,0.025027901,0.046772763,0.0595623,0.039605886,0.03280261,0.027095132,0.024642136,0.032012418,0.034368936,0.018756919,0.054148432,0.028314434,0.027552074,0.04555145,0.03956229,0.02998932,0.03496697,0.04521935,0.026983857,0.032349266,0.13505088,0.033260554,0.05707875,0.042498767,0.027432064,0.040618923,0.044964533,0.049708843,0.08054651,0.0371404,0.039388534,0.042621627,0.031519122,0.05779394
0.09722285,0.028710468,0.03460981,0.037518807,0.050358772,0.025622353,0.03451045,0.03045759,0.027256925,0.103407785,0.03060187,0.043468352,0.02584079,0.02434078,0.064321175,0.05157409,0.03802648,0.026240714,0.021729745,0.025209075,0.044947818,0.03459765,0.033337727,0.050638013,0.030512618,0.034783646,0.045431107,0.031330474,0.024796465,0.03543643,0.04136861,0.03830442,0.032485437,0.1974261,0.03463278,0.0445569,0.040944442,0.027609222,0.046015274,0.064621694,0.059102744,0.037539322,0.029278263,0.03526479,0.040424433,0.026184833,0.07741961
0.20276225,0.04567261,0.057102747,0.076013476,0.097671255,0.01892196,0.057273787,0.022665167,0.022112891,0.09056978,0.027477698,0.042879723,0.0185966,0.013167689,0.087769866,0.03803662,0.02456943,0.018202104,0.021686323,0.029723875,0.037757277,0.02481613,0.029905073,0.05040758,0.023492372,0.024677012,0.034347802,0.037792657,0.023607977,0.034571856,0.038496964,0.029837698,0.037324786,0.25818396,0.026709734,0.040297,0.036092065,0.027023107,0.042228743,0.03933324,0.0370986,0.040579204,0.026161367,0.031053187,0.03165207,0.026939398,0.061111804
0.11579781,0.054958638,0.05505929,0.070901856,0.06396319,0.037511803,0.058480237,0.03477684,0.036004476,0.07077567,0.042600825,0.044719674,0.0327676,0.02752028,0.05793369,0.06284575,0.045489393,0.03543191,0.03250256,0.03271874,0.04162152,0.05517985,0.039361708,0.06805105,0.036248155,0.035220597,0.03299346,0.04383147,0.034526482,0.041157797,0.045259595,0.033323497,0.044116482,0.08639794,0.030935228,0.042109318,0.035304736,0.041020297,0.035196677,0.04673474,0.034638423,0.03434343,0.035693526,0.033986963,0.034765787,0.04610859,0.055075545
0.16570538,0.027297307,0.037739385,0.059199918,0.055753425,0.021926928,0.054202586,0.029578065,0.020147018,0.04226157,0.01563074,0.03705289,0.016516808,0.020072758,0.077289544,0.023186283,0.017190091,0.017213758,0.011742853,0.020087246,0.027889416,0.017875988,0.025820335,0.023121078,0.020787995,0.020944025,0.050775122,0.022209566,0.02023255,0.032668352,0.022676894,0.02237879,0.020394702,0.19447467,0.017512504,0.0463291,0.02783229,0.020493794,0.020254932,0.053909604,0.02194567,0.029712468,0.021279521,0.027268492,0.024205368,0.018183272,0.06700355
0.28482652,0.02996767,0.05757199,0.08018856,0.050221164,0.015778158,0.031478725,0.02494476,0.019689064,0.048014387,0.015655693,0.022425987,0.016502012,0.018328397,0.07514551,0.023494504,0.030147333,0.02205953,0.014397983,0.014979899,0.017816555,0.024360968,0.020732425,0.030759335,0.014115639,0.015237043,0.026312212,0.023324408,0.019592721,0.041057646,0.02373363,0.042892613,0.023498297,0.16947562,0.019124724,0.06027642,0.028135344,0.026332427,0.02435831,0.03365279,0.025122087,0.03417637,0.029595846,0.024282482,0.022796066,0.024531402,0.07812829
0.13496548,0.026046794,0.03670349,0.056196034,0.041971914,0.020992575,0.026727742,0.02666182,0.029203098,0.03652971,0.028508633,0.04208231,0.03669981,0.031729117,0.06775607,0.031592812,0.034629695,0.027147366,0.022160623,0.029480573,0.04539243,0.03685067,0.02033648,0.055471215,0.0308872,0.020114278,0.033060774,0.028263494,0.035728846,0.049929366,0.030874714,0.028603334,0.03506429,0.1032079,0.028920136,0.035184957,0.029685441,0.02592387,0.028277816,0.0498145,0.047904387,0.026420614,0.029313268,0.032457974,0.031304292,0.046929598,0.07214242
0.20706414,0.032347675,0.0524861,0.073921114,0.059481144,0.037615046,0.049086202,0.041993216,0.032423683,0.068945564,0.038733922,0.061039913,0.034542557,0.035172433,0.095873125,0.036008872,0.046445742,0.033477537,0.025945045,0.04697138,0.046958905,0.035324976,0.026535694,0.04497245,0.042821884,0.03209354,0.03841669,0.022485163,0.0329578,0.04592412,0.043823287,0.041284837,0.041228153,0.32591903,0.035579808,0.043111354,0.037334498,0.03638766,0.04598438,0.043610856,0.04499077,0.035805233,0.024044178,0.03370518,0.045485526,0.056997824,0.120430805
0.37495637,0.033479463,0.055722103,0.04981343,0.038717665,0.021853637,0.031888578,0.036781184,0.025463386,0.07033563,0.031648748,0.035364345,0.013170202,0.017070599,0.06294977,0.0371722,0.04206018,0.026581202,0.017053083,0.029593645,0.027169883,0.030678116,0.020274706,0.033993788,0.034127157,0.02372785,0.01993335,0.013792573,0.018352184,0.029878138,0.03543214,0.02293064,0.017897531,0.27501458,0.02369199,0.026087271,0.027065238,0.019043896,0.020677168,0.022865266,0.020157238,0.0211187,0.022170927,0.021205235,0.02894761,0.04929287,0.15752928
0.3850514,0.049174707,0.054041658,0.045549035,0.051560905,0.0389909,0.03728056,0.052538224,0.026902229,0.06274678,0.038246937,0.032543983,0.019308567,0.023546861,0.065109715,0.055432796,0.07909834,0.041372344,0.028394083,0.037538834,0.03346653,0.045877654,0.023505602,0.042737827,0.03994523,0.03693664,0.026673637,0.019831324,0.022157796,0.024465432,0.029290752,0.023407284,0.031104878,0.27110723,0.029351722,0.017761765,0.030216327,0.018937442,0.028377406,0.03127554,0.025223978,0.01926941,0.022935545,0.026348736,0.024167912,0.07345933,0.14132634
0.162432,0.041756272,0.04157494,0.0336176,0.041319575,0.028966635,0.02803842,0.03372433,0.02504478,0.04784885,0.030873679,0.033457182,0.032500666,0.03168058,0.02683772,0.03681583,0.038549304,0.030353704,0.031918447,0.028453745,0.03709614,0.04473927,0.025116595,0.054895848,0.03434392,0.028719258,0.028928973,0.045261048,0.03150051,0.039866462,0.04444027,0.03172529,0.04506369,0.19235677,0.035932392,0.027753435,0.03649582,0.024562955,0.031623203,0.038933523,0.035526067,0.023493282,0.03363683,0.04264743,0.0357567,0.0638511,0.08555955
0.14006522,0.0939032,0.08573201,0.04606768,0.059309557,0.039301164,0.05046742,0.04871372,0.03897606,0.08182907,0.04549062,0.060003497,0.043941185,0.043680895,0.061676744,0.06599857,0.07484719,0.04379099,0.041783825,0.05777115,0.05996224,0.07958987,0.033183172,0.04109856,0.06930958,0.06890997,0.036373124,0.03239999,0.041204907,0.046995085,0.047161937,0.03517612,0.03970989,0.14329958,0.033673108,0.030872233,0.046895918,0.03982492,0.03317877,0.042118058,0.045090318,0.038254052,0.025184048,0.04134929,0.04193942,0.12062518,0.22693972
0.083948016,0.08508935,0.0811421,0.0443543,0.0497076,0.018987369,0.026672287,0.017699504,0.026086122,0.03735788,0.023652531,0.029354792,0.027612045,0.035097115,0.067066126,0.05823235,0.056967035,0.035393722,0.036877222,0.047092147,0.040065512,0.050650306,0.018895742,0.018498123,0.07810346,0.059908472,0.04025802,0.022554811,0.040796645,0.024112772,0.021307413,0.015965242,0.029696308,0.08476906,0.023016125,0.020456739,0.03145002,0.021665275,0.029625088,0.043632254,0.032264672,0.028889751,0.020104542,0.036718633,0.03142403,0.05991854,0.18912466
