step,entropy
0,
1,1.4514952
2,0.42753583
3,1.3630807
4,0.000424577
5,0.012267971
6,4.2851607e-05
7,0.84295475
8,0.82626885
9,0.7315432
10,0.03687827
11,1.2354343
12,0.04396944
13,0.08316578
14,0.0011042063
15,5.3839452e-05
16,2.0814727e-05
17,0.00016233909
18,0.00037869153
19,0.75209594
20,0.81473637
21,0.0013349042
22,0.77093667
23,0.23744263
24,0.00153799
25,0.5093049
26,0.0068018385
27,0.020239307
28,0.10776764
29,0.100462444
30,0.013845839
31,0.48315245
32,0.0013733639
33,1.2310178
34,2.1850724
35,1.4658341
36,1.5694922
37,1.2169213
38,0.00010805152
39,0.83449507
40,1.3269758
41,1.7319162
42,1.6094738
43,1.1648359
44,0.0075458987
45,4.4408942e-08
46,0.36024985
47,0.71627945
48,0.036583744
49,0.1385473
50,0.1832424
51,0.21357684
52,2.7945804e-05
53,0.7410596
54,0.00014744177
55,0.66416883
56,0.41092187
57,1.3413999
58,0.002137414
59,0.6753248
60,0.7609273
61,0.20511508
62,0.16846348
63,0.9812341
64,0.17618388
65,9.30213e-05
66,2.1338583e-05
67,1.8332457e-05
68,0.6866471
69,1.3131367
70,1.4540689
71,1.6943417
72,1.1370037
73,8.969684e-05
74,0.20449673
75,0.46741122
76,0.7046771
77,0.07014048
78,0.0013411343
79,1.2911414e-05
80,0.91135234
81,0.019308472
82,0.014274146
83,2.0575676
84,0.51103294
85,0.00067538413
86,0.08440297
87,0.5457105
88,0.17050625
89,0.0030913241
90,0.014764756
91,0.31543404
92,0.000102517944
93,0.00023346544
94,3.4603378e-05
95,0.8979527
96,1.6952896
97,0.8767853
98,0.5791415
99,0.0006680659
100,0.17040944
101,0.040187728
102,0.035244703
103,0.00011340052
104,0.5903424
105,0.002684603
106,0.016862476
107,0.00033394873
108,1.3932613e-05
109,0.6232808
110,6.861587e-05
111,0.77891105
112,0.43188193
113,1.8194114
114,1.3470516
115,0.54074067
116,0.21240911
117,0.95365787
118,0.6861132
119,3.236565e-05
120,0.028328141
121,1.1944582
122,0.25356323
123,0.00022519733
124,7.325086e-05
125,1.3393447e-05
126,0.60990226
127,0.007725332
128,0.70303154
129,0.7282766
130,0.13341628
131,0.29396316
132,0.009104187
133,0.30226415
134,0.0117150135
135,6.2162426e-06
136,0.0008072485
137,0.2195289
138,0.92784107
139,0.014839629
140,0.030523226
141,0.00021284111
142,0.022737555
143,0.25126126
144,1.2689064
145,0.0034330557
146,0.00071276375
147,2.7853508e-05
148,0.0049320683
149,0.00037541965
150,0.7838093
151,0.2734805
152,0.006169509
153,1.085068
154,9.3929244e-05
155,0.0077010784
156,1.0771368
157,0.7029653
158,0.0010652621
159,0.08707094
