step,token_id,decoded
1,1083,I
2,29510,'
3,29487,m
4,1448,more
5,1589,than
6,5378,happy
7,1066,to
8,2084,help
9,1163,with
10,1137,that
11,29576,!
12,1328,In
13,1032,a
14,7239,basic
15,1052,p
16,1602,anc
17,1389,ake
18,14173,recipe
19,29493,","
20,1136,you
21,29510,'
22,1352,ll
23,1695,need
24,1040,the
25,3064,following
26,14274,ingredients
27,29515,:
28,781,"
"
29,781,"
"
30,29508,1
31,29491,.
32,3262,Fl
33,1191,our
34,29515,:
35,1619,This
36,1117,is
37,1032,a
38,1980,type
39,1070,of
40,19431,grain
41,1137,that
42,8031,helps
43,2879,give
44,1040,the
45,1052,p
46,1602,anc
47,1389,ake
48,1639,its
49,5461,structure
50,29491,.
51,781,"
"
52,29518,2
53,29491,.
54,1161,L
55,3509,iqu
56,1081,id
57,29515,:
58,16401,Typ
59,2712,ically
60,29493,","
61,1224,this
62,1117,is
63,11760,milk
64,1210,or
65,1330,but
66,7358,term
67,1077,il
68,29497,k
69,29493,","
70,1458,which
71,8031,helps
72,1066,to
73,4186,mo
74,14634,isten
75,1040,the
76,8762,batter
77,29491,.
78,781,"
"
79,29538,3
80,29491,.
81,23361,Sweet
82,1558,ener
83,29515,:
84,1619,This
85,1597,could
86,1115,be
87,10752,sugar
88,29493,","
89,19179,honey
90,29493,","
91,1210,or
92,4109,map
93,1059,le
94,6515,sy
95,7832,rup
96,29493,","
97,1458,which
98,14401,adds
99,7989,sweet
100,2235,ness
101,1066,to
102,1040,the
103,1052,p
104,1602,anc
105,1389,ake
106,29491,.
107,781,"
"
108,29549,4
109,29491,.
110,1181,E
111,2344,gg
112,29515,:
113,1619,This
114,6080,provides
115,15079,protein
116,1072,and
117,8031,helps
118,1040,the
119,1052,p
120,1602,anc
121,1389,ake
122,9186,rise
123,29491,.
124,781,"
"
125,29550,5
126,29491,.
127,1133,B
128,2056,aking
129,15529,powder
130,29515,:
131,1619,This
132,1117,is
133,1032,a
134,1230,le
135,3914,aven
136,1056,ing
137,8841,agent
138,1137,that
139,8031,helps
140,1040,the
141,1052,p
142,1602,anc
143,1389,ake
144,9186,rise
145,29491,.
146,781,"
"
147,29552,6
148,29491,.
149,22711,Salt
150,29515,:
151,1098,A
152,2509,small
153,4326,amount
154,8818,enh
155,3001,ances
156,1040,the
157,17627,flavor
158,1070,of
159,1040,the
160,1052,p
