0.025679428,0.034914084,0.03642656,0.03885681,0.03793881,0.04303501,0.037925217,0.03945981,0.036481827,0.033378612,0.038199745,0.036754888,0.034959972,0.03736081,0.036550477,0.033134054,0.03590473,0.03541841,0.03179864,0.03380933,0.030737087,0.030291012,0.031686198,0.033636875,0.028086519,0.026700674,0.030894456,0.030208886,0.03158451,0.02704447,0.0283972,0.030593108
0.027403183,0.04460024,0.030264279,0.023565251,0.01612861,0.012994596,0.00992829,0.011122109,0.015347714,0.016947182,0.010829939,0.015594596,0.012665717,0.0133520635,0.012115154,0.011286306,0.014827052,0.013508134,0.013808062,0.013719773,0.011788946,0.010902982,0.012498471,0.010828777,0.0092896,0.007107309,0.0121011585,0.014356226,0.01057687,0.005234431,0.005671298,0.017144082
0.036873788,0.060217597,0.053970225,0.049898937,0.023537416,0.014637232,0.017206844,0.010270842,0.007557428,0.010290384,0.008189437,0.008478327,0.007952917,0.006882354,0.0083860615,0.008597124,0.007500786,0.006919766,0.008505462,0.008303153,0.00697736,0.006155568,0.008450836,0.0056729703,0.006137028,0.0052925795,0.008417638,0.012613216,0.006577815,0.005204742,0.0053343964,0.014251776
0.043797217,0.051467553,0.03797056,0.0291763,0.029018875,0.017226327,0.02194618,0.015800841,0.01239078,0.009927465,0.009399246,0.013988361,0.01799263,0.0132832825,0.01118191,0.0112555865,0.012580995,0.014484798,0.009455894,0.012357612,0.011861412,0.009044684,0.009964993,0.010313088,0.014777249,0.010223715,0.011598248,0.015609765,0.013196351,0.018569712,0.011833791,0.021034231
0.061682973,0.08289491,0.041121345,0.03757283,0.038091168,0.026310023,0.02313108,0.027407913,0.023481969,0.013334646,0.024729827,0.015080998,0.021799568,0.02362571,0.01091271,0.014950364,0.019537766,0.011790474,0.01654838,0.016772235,0.011484677,0.014633674,0.015490424,0.009766748,0.010713114,0.013970096,0.015936382,0.024815504,0.014482962,0.021147419,0.022453388,0.038110703
0.059021555,0.10281647,0.10133426,0.058796044,0.052666765,0.04397795,0.041790493,0.047818456,0.020845782,0.025566537,0.030058172,0.028376387,0.017554604,0.029890645,0.021935243,0.019976884,0.023680076,0.019259388,0.02156661,0.02527741,0.026606746,0.017824072,0.021591054,0.021145478,0.015420162,0.016419627,0.02415292,0.02259392,0.015556671,0.018309161,0.017181754,0.04350353
0.041428786,0.06746999,0.066462345,0.06099864,0.05274404,0.07326737,0.052295,0.05524614,0.023067256,0.03734868,0.054052316,0.060032092,0.02869622,0.045978155,0.04323149,0.027960524,0.035576805,0.024402317,0.034817196,0.029064333,0.022951994,0.036722206,0.027593233,0.030991249,0.025616935,0.025668036,0.03309176,0.021314945,0.021975745,0.020814553,0.04245062,0.062032517
0.074038476,0.17557202,0.19409287,0.1304135,0.073252276,0.08343372,0.08370696,0.09539699,0.047310762,0.07340992,0.08420221,0.055892073,0.050634116,0.06593643,0.078795806,0.08433618,0.06564115,0.050524667,0.065994486,0.061752453,0.03546761,0.06638619,0.05825866,0.045071088,0.030643187,0.03255681,0.061907917,0.044481553,0.054499134,0.03824967,0.069674864,0.08982438
0.091221035,0.12432234,0.08212008,0.056771807,0.10771857,0.05632214,0.06132193,0.09413485,0.044756666,0.033828832,0.05757335,0.03570447,0.034883104,0.05699267,0.043482516,0.032440126,0.056405395,0.025045533,0.03268236,0.04415427,0.026584985,0.025782032,0.038840465,0.031096064,0.029551,0.036702257,0.04381163,0.050514773,0.03358043,0.031031292,0.05767436,0.0939803
0.11384613,0.14122352,0.08300639,0.07854363,0.119777046,0.13314602,0.11236679,0.115611695,0.08280469,0.07391402,0.11465875,0.089100495,0.08938873,0.08074377,0.123931944,0.07882972,0.0742258,0.06734077,0.07484654,0.08309925,0.07629144,0.06752771,0.060935006,0.06839229,0.05748228,0.07273477,0.07227798,0.07027941,0.062189884,0.03978025,0.09872417,0.12203212
