0.30441904,0.38049695,0.34603432,0.38141507,0.3574645,0.37614873
0.049182214,0.09122601,0.07643128,0.058573067,0.054775786,0.05459294
0.050186798,0.07970028,0.10059039,0.075724505,0.09806712,0.04717511
0.053918384,0.06273872,0.08389246,0.076721445,0.075188614,0.058973424
0.048254456,0.082108155,0.12854613,0.13552636,0.11020953,0.11256579
0.10354948,0.105683744,0.10600944,0.117272735,0.10342985,0.12308585
0.06487394,0.069389835,0.090441085,0.0865625,0.11804865,0.07902579
0.1268331,0.105083674,0.21210127,0.22134012,0.19711158,0.11811194
0.091537096,0.061492626,0.16467828,0.15770862,0.1433006,0.095341414
0.15317118,0.10252772,0.3658783,0.34199762,0.27154016,0.28588092
0.10324552,0.05482109,0.16802952,0.1792347,0.1032954,0.12005171
0.14158937,0.05264496,0.23792624,0.20360063,0.21848111,0.18738343
0.2583704,0.13320073,0.4225717,0.33145297,0.34536377,0.23848379
0.09432006,0.079088524,0.3442187,0.18858457,0.22990364,0.1743949
0.18551622,0.18604504,0.45642745,0.39858878,0.293718,0.229633
0.3174625,0.28224432,0.5498514,0.40166813,0.3574839,0.31428522
0.25485653,0.3138585,0.37116945,0.36432576,0.24019057,0.19864407
0.08925964,0.12869431,0.1885711,0.19382861,0.110367514,0.10495454
0.15041202,0.21374632,0.24394469,0.2911921,0.12011087,0.19908607
0.12829787,0.18240207,0.19466186,0.19714189,0.08386622,0.09419153
0.1498304,0.19422044,0.1602163,0.2597007,0.1272562,0.12500164
0.081063986,0.1364162,0.11528459,0.24779639,0.072381005,0.06145041
0.09361035,0.12854412,0.07140822,0.14061503,0.07570094,0.069581345
0.08313723,0.06842113,0.033939693,0.06741709,0.101115465,0.082223564
0.086255126,0.0842531,0.064141795,0.10238573,0.09808684,0.11656054
0.12351358,0.15752476,0.07759599,0.1297,0.1134063,0.10552752
0.1160246,0.117313474,0.08556305,0.1670931,0.14413026,0.15715277
0.09676458,0.10235183,0.08009401,0.100972965,0.12024247,0.1106678
0.1815426,0.23565325,0.19484659,0.2803263,0.19638097,0.21671917
0.12665114,0.10433857,0.10892168,0.19045252,0.11783264,0.12874229
0.15420316,0.19720605,0.24030313,0.29034603,0.22505951,0.16737732
0.19448614,0.16429518,0.23750615,0.23798515,0.16687396,0.14802328
