0.22833781,0.21758305,0.2015766,0.20641465,0.22093637,0.21681878
0.0685534,0.11263328,0.095715456,0.09212968,0.08318305,0.06700258
0.04773016,0.07410864,0.16404998,0.13297611,0.14576234,0.047658063
0.07249248,0.075202376,0.08587741,0.08329528,0.09385101,0.086074926
0.043579537,0.074738,0.17480548,0.1799063,0.16525494,0.18063258
0.11437198,0.12531209,0.13196386,0.12195827,0.08343444,0.106734246
0.06603821,0.084133096,0.12149025,0.087523624,0.12213369,0.080989905
0.11497015,0.13007581,0.2331008,0.19741513,0.19658722,0.12710358
0.08157554,0.05265211,0.17763771,0.1516112,0.1747191,0.11313173
0.14512308,0.11166109,0.31087705,0.25088066,0.2575661,0.26969007
0.10591964,0.056157872,0.16877432,0.19059873,0.08755056,0.121068045
0.12357983,0.047234084,0.2799257,0.2166324,0.24739008,0.2316488
0.25350365,0.14734177,0.35199308,0.32380703,0.32212374,0.26750407
0.09315944,0.09494138,0.2192883,0.17573534,0.17457198,0.13418381
0.19533204,0.1504327,0.33372995,0.26234207,0.23572838,0.21673179
0.26943144,0.24369839,0.3483128,0.29898146,0.27395642,0.24979313
0.19606552,0.24484833,0.2690058,0.27641353,0.16824056,0.13785328
0.1127537,0.19269896,0.22431163,0.24875215,0.13976485,0.08173101
0.1695166,0.22287568,0.25345135,0.29430568,0.11704814,0.16818103
0.14911965,0.22705032,0.25536335,0.2368763,0.099504285,0.09231741
0.14630195,0.1756966,0.21881603,0.22146623,0.13176376,0.13712886
0.060287803,0.15593573,0.19972168,0.24830715,0.059069265,0.046158746
0.08060594,0.1848231,0.09117898,0.18675025,0.06373492,0.059145708
0.08777146,0.09351584,0.055794552,0.09500078,0.092540145,0.069925435
0.09047312,0.10405337,0.073041126,0.11405369,0.057033066,0.087030955
0.13515507,0.2126912,0.16363484,0.16587842,0.08545936,0.094700344
0.09988015,0.115178026,0.1223524,0.13818128,0.1099522,0.12074987
0.095311895,0.17111841,0.07928329,0.12304578,0.118540734,0.112998985
0.14538798,0.20376493,0.2023018,0.27233553,0.126859,0.12927586
0.1178203,0.09715538,0.11334809,0.20210078,0.10452427,0.08758051
0.10820454,0.14356749,0.18150993,0.19973017,0.16177697,0.12078158
0.1585151,0.10569194,0.14188437,0.16755374,0.13072583,0.07850978
