step,head_agreement
0,
1,0.23285082
2,0.22517076
3,0.21757384
4,0.16297749
5,0.13999371
6,0.11813647
7,0.11501923
8,0.1666968
9,0.21417442
10,0.19701818
11,0.1374992
12,0.13599607
13,0.17826511
14,0.32899475
15,0.19877966
16,0.21953522
17,0.20555995
18,0.28337583
19,0.15462585
20,0.11242507
21,0.18259683
22,0.14377981
23,0.19197598
24,0.17551503
25,0.17579626
26,0.11411648
27,0.21912749
28,0.18635474
29,0.21023983
30,0.2418785
31,0.14208826
32,0.13578954
33,0.2500599
34,0.21348988
35,0.26131314
36,0.2214903
37,0.2655551
38,0.2489412
39,0.3159273
40,0.26575556
41,0.23280513
42,0.23303927
43,0.22128633
44,0.32445896
45,0.3852388
46,0.24950063
47,0.2781338
48,0.23664857
49,0.25144073
50,0.11597633
51,0.17926992
52,0.12337501
53,0.18991882
54,0.16230206
55,0.20064536
56,0.1362398
57,0.26470357
58,0.2434378
59,0.27266276
60,0.19190493
61,0.35190845
62,0.2615703
63,0.2949814
64,0.23286074
65,0.23883392
66,0.19584183
67,0.17672634
68,0.14706886
69,0.15658562
70,0.19121622
71,0.3400736
72,0.26007587
73,0.13920976
74,0.15837057
75,0.15874197
76,0.29013023
77,0.09795618
78,0.20206414
79,0.12233901
80,0.1705284
81,0.08449799
82,0.1886646
83,0.21055461
84,0.1191765
85,0.23473237
86,0.31849095
87,0.16931549
88,0.16946515
89,0.21105662
90,0.18967551
91,0.20192257
92,0.21628635
93,0.1702541
94,0.203297
95,0.27629316
96,0.14936838
97,0.26118997
98,0.1204315
99,0.25662503
100,0.15063372
101,0.22516404
102,0.2795244
103,0.22778428
104,0.30830386
105,0.23697998
106,0.31362003
107,0.260292
108,0.23929207
109,0.15539911
110,0.16973898
111,0.0906858
112,0.19454277
113,0.16136962
114,0.10530673
115,0.17707245
116,0.15149418
117,0.1583145
118,0.19531462
119,0.20507103
120,0.14925657
121,0.27559924
122,0.1702052
123,0.3050878
124,0.31346476
125,0.23811676
126,0.27917302
127,0.2841093
128,0.23058352
129,0.26067102
130,0.2331007
131,0.2578452
132,0.28196803
133,0.30582398
134,0.23995106
135,0.2602145
136,0.1897391
137,0.23394443
138,0.20083173
139,0.26804286
140,0.22082058
141,0.23289579
142,0.20211454
143,0.14639692
144,0.28098553
145,0.29906467
146,0.36166298
147,0.2939472
148,0.23128599
149,0.25144988
150,0.26787412
151,0.2953582
152,0.12659635
153,0.17092644
154,0.1679435
155,0.08608107
156,0.18227103
157,0.13478366
158,0.13563392
159,0.22923197
