step,token_id,decoded
1,1083,I
2,29510,'
3,29487,m
4,5378,happy
5,1066,to
6,2084,help
7,1163,with
8,1137,that
9,29576,!
10,4771,Here
11,1228,are
12,1509,some
13,25758,indoor
14,1063,h
15,18555,obb
16,1265,ies
17,1137,that
18,1136,you
19,1309,can
20,4323,enjoy
21,29515,:
22,781,"
"
23,781,"
"
24,29508,1
25,29491,.
26,19886,Reading
27,29515,:
28,1619,This
29,1117,is
30,1032,a
31,2366,great
32,1837,way
33,1066,to
34,7478,expand
35,1342,your
36,5556,knowledge
37,29493,","
38,3590,learn
39,1401,new
40,2490,things
41,29493,","
42,1072,and
43,9725,escape
44,1546,into
45,2349,different
46,21510,worlds
47,29491,.
48,781,"
"
49,781,"
"
50,29518,2
51,29491,.
52,20688,Writing
53,29515,:
54,10757,Whether
55,1146,it
56,29510,'
57,29481,s
58,16659,poetry
59,29493,","
60,1198,pro
61,1099,se
62,29493,","
63,1210,or
64,7792,journal
65,1056,ing
66,29493,","
67,4421,writing
68,1309,can
69,1115,be
70,1032,a
71,8222,ther
72,26102,apeut
73,1062,ic
74,1072,and
75,10579,creative
76,1343,out
77,1663,let
78,29491,.
79,781,"
"
80,781,"
"
81,29538,3
82,29491,.
83,20831,Pain
84,1925,ting
85,1210,or
86,17180,Draw
87,1056,ing
88,29515,:
89,1619,This
90,1309,can
91,1115,be
92,1032,a
93,29179,relaxing
94,1072,and
95,12267,reward
96,1056,ing
97,1063,h
98,12319,obby
99,29493,","
100,10604,allowing
101,1136,you
102,1066,to
103,4840,express
104,1342,your
105,23085,creativity
106,2485,vis
107,2091,ually
108,29491,.
109,781,"
"
110,781,"
"
111,29549,4
112,29491,.
113,7647,Play
114,1056,ing
115,1032,a
116,9926,musical
117,11391,instrument
118,29515,:
119,1619,This
120,1597,could
121,1115,be
122,3192,anything
123,1245,from
124,1032,a
125,11454,guitar
126,29493,","
127,13989,piano
128,29493,","
129,26465,drums
130,29493,","
131,1210,or
132,1787,even
133,1032,a
134,20796,uk
135,2158,ule
136,1059,le
137,29491,.
138,1429,It
139,29510,'
140,29481,s
141,1032,a
142,2366,great
143,1837,way
144,1066,to
145,3590,learn
146,1032,a
147,1401,new
148,11114,skill
149,1072,and
150,2999,create
151,4195,music
152,29491,.
153,781,"
"
154,781,"
"
155,29550,5
156,29491,.
157,9985,Board
158,4665,games
159,1210,or
160,16154,puzz
