step,per_step_all,per_step_mid
0,0.13374245,0.14687337
1,0.09580095,0.089587286
2,0.08027863,0.07614816
3,0.07670744,0.07504198
4,0.11460195,0.1229047
5,0.08264731,0.08117559
6,0.08391926,0.08253086
7,0.08805922,0.081092305
8,0.08362256,0.08155639
9,0.07924906,0.077007465
10,0.0855389,0.082208686
11,0.081431895,0.0781688
12,0.09326243,0.090196446
13,0.101203226,0.10652914
14,0.08934472,0.08244173
15,0.097046226,0.08979108
16,0.094807856,0.09402294
17,0.0920674,0.09222204
18,0.08243646,0.077953845
19,0.09377245,0.08845956
20,0.08276411,0.08035002
21,0.0942451,0.0929974
22,0.089554116,0.088383384
23,0.09413761,0.08889104
24,0.08113359,0.07618838
25,0.08647814,0.082890786
26,0.089008026,0.08826126
27,0.08044968,0.077359624
28,0.0878704,0.079132445
29,0.0889794,0.08821962
30,0.0821801,0.08057817
31,0.08993225,0.084075466
32,0.12460854,0.13845706
33,0.08746787,0.08609686
34,0.0884525,0.08380997
35,0.088776134,0.084262714
36,0.09347482,0.08572397
37,0.08811527,0.08705352
38,0.0811295,0.07125408
39,0.15523282,0.14972346
40,0.07180692,0.065607995
41,0.07521461,0.07418937
42,0.0840991,0.08180673
43,0.08288232,0.082809806
44,0.08015185,0.077414244
45,0.07906905,0.075776085
46,0.07355276,0.073208444
47,0.079020076,0.078138106
48,0.12216295,0.14079274
49,0.089198865,0.089781635
50,0.087895505,0.087869115
51,0.081955224,0.07360618
52,0.08768324,0.09199906
53,0.08629583,0.08856202
54,0.079045996,0.07186517
55,0.0757593,0.07030863
56,0.084381714,0.08195778
57,0.08306946,0.0749788
58,0.08272201,0.075128675
59,0.082023494,0.07797993
60,0.08594884,0.08577464
61,0.07949138,0.075386874
62,0.0852278,0.076808594
63,0.07956728,0.07304464
64,0.082598574,0.07741198
65,0.07339435,0.066853814
66,0.07189232,0.06307726
67,0.0756854,0.07348638
68,0.12290187,0.1419671
69,0.13342273,0.15116656
70,0.14038579,0.15481156
71,0.13958137,0.15703915
72,0.12464672,0.13482977
73,0.11908845,0.12424679
74,0.18126342,0.21290079
75,0.16260254,0.17854992
76,0.13809939,0.14935283
77,0.15217976,0.17112938
78,0.1529498,0.17356189
79,0.158596,0.18099001
80,0.15743363,0.15524544
81,0.16275503,0.18672706
82,0.19074485,0.22544526
83,0.2060109,0.23500265
84,0.1959698,0.22450837
85,0.17926317,0.19277716
86,0.18896002,0.21767859
87,0.1740303,0.18979111
88,0.18473265,0.21413885
89,0.18626599,0.22650608
90,0.15257327,0.16911125
91,0.1866782,0.22533447
92,0.1563653,0.18900318
93,0.12921882,0.1451444
94,0.12584834,0.11627617
95,0.10616992,0.11266887
96,0.18174157,0.21831816
97,0.1972475,0.23256744
98,0.20785181,0.2367493
99,0.18899763,0.19722559
100,0.2154225,0.23591618
101,0.18307108,0.18603316
102,0.12752084,0.13190594
