0.107109636,0.08316114,0.08623335,0.088716574,0.11077669,0.06491586,0.039018866,0.08890105,0.09775947,0.10134756,0.12211884,0.12044291,0.0940335,0.08418304,0.11436172,0.12523623,0.12711792,0.104136586,0.11481504,0.12275269,0.1091475,0.09112165,0.09772987,0.1282898,0.14219621,0.08002437,0.09845197,0.09833581,0.09037925,0.10786423,0.10756357,0.075746894,0.010833278,0.087464936,0.0998738,0.09797414,0.1099792,0.08893708,0.13020961,0.10605916,0.10524714,0.11371549,0.09118096,0.08289136,0.10107658,0.112247996,0.101191245,0.11392928,0.029783128,0.089917704,0.100319505,0.13033256,0.114276014,0.0849732,0.09800191,0.10020618,0.10137319,0.10930318,0.10974981,0.11869125,0.07686208,0.097591415,0.107594125,0.119309,0.106041096,0.113573484,0.1150041,0.12532009,0.035158213,0.07937934,0.10245999,0.097031645,0.100258015,0.11733487,0.106702685,0.095818095,0.09620316,0.070604205,0.09716215,0.12320504,0.08337439,0.123765625,0.122894734,0.119800285,0.102200806,0.09325786,0.09040107,0.10814947,0.10551298,0.09666013,0.11956709,0.101168275,0.10387422,0.10719261,0.109461315,0.098395854,0.098983034,0.10587514,0.08208757,0.09088777,0.09555715,0.15127122,0.07681585
0.10467555,0.09614233,0.08675268,0.114264786,0.11000542,0.108515166,0.1273997,0.09668979,0.12528658,0.088060245,0.10063767,0.10761879,0.11068269,0.11325227,0.112223566,0.080252536,0.14521748,0.107764274,0.11559764,0.10751761,0.106889084,0.11541188,0.11221195,0.111484446,0.1001831,0.08862025,0.114622265,0.0923121,0.075901814,0.10900021,0.10656697,0.10733154,0.10976774,0.10747041,0.09270341,0.092129774,0.10751956,0.103764996,0.12404205,0.07932023,0.0963793,0.13160416,0.10224219,0.09496424,0.09428688,0.10316071,0.08876254,0.12417525,0.10003991,0.0909627,0.09983224,0.08857695,0.12910949,0.086658314,0.07826368,0.08031587,0.110210866,0.08363356,0.07384231,0.11856634,0.09628771,0.082859404,0.094638266,0.068688326,0.10222295,0.16053367,0.09785781,0.12127107,0.12025542,0.08413085,0.06914815,0.20135139,0.06440921,0.09535528,0.10778683,0.08016449,0.070698805,0.0840693,0.0696406,0.0741195,0.06933596,0.09139929,0.07542502,0.08988013,0.08181838,0.097871736,0.084476285,0.10316689,0.10364154,0.09274382,0.0981291,0.10400871,0.07822864,0.072787225,0.0923485,0.10831007,0.09619766,0.06384396,0.05859891,0.078301944,0.13575006,0.12501042,0.12635067
0.17813726,0.11517683,0.08815243,0.1077607,0.13468014,0.09957701,0.12297246,0.11600465,0.12974374,0.08776632,0.10156668,0.09798876,0.13325974,0.1292297,0.11354432,0.11608706,0.123704635,0.11718513,0.13056962,0.13066323,0.12112187,0.1361093,0.114156075,0.1234021,0.11500103,0.10796938,0.10777828,0.11120821,0.107181296,0.18590166,0.112352565,0.15667894,0.12964045,0.0957,0.10032106,0.09973437,0.12515318,0.11090084,0.10632901,0.07990382,0.076578036,0.11169927,0.100092344,0.10962192,0.11593594,0.14190318,0.10118047,0.14485411,0.15614714,0.088475674,0.10528508,0.09095337,0.11730453,0.10159931,0.10538776,0.118005686,0.094671264,0.08456058,0.08667342,0.15985918,0.1191032,0.09842072,0.093440436,0.10292078,0.13574885,0.11084441,0.111203015,0.20866457,0.188614,0.120750405,0.097311735,0.08719776,0.09065746,0.097720504,0.10966368,0.09372826,0.07541611,0.11105415,0.08683597,0.06975626,0.092315756,0.13102953,0.08604227,0.089226045,0.08225953,0.09527253,0.08638444,0.07187447,0.090981066,0.10038413,0.08023982,0.07031853,0.090178214,0.09838354,0.06838881,0.077233754,0.07735564,0.086111754,0.08815324,0.11489079,0.08983171,0.16539234,0.18815462
0.09680695,0.06429559,0.057577763,0.08871687,0.09070842,0.08879882,0.081554465,0.079218075,0.09864396,0.0788291,0.084463805,0.08970109,0.10426975,0.10286564,0.08674184,0.08847616,0.08565902,0.09119694,0.087804146,0.09599283,0.083603874,0.07819724,0.08357671,0.092485495,0.09727325,0.07351343,0.08865237,0.087113135,0.09446199,0.10810937,0.085653454,0.08629487,0.08480944,0.07703046,0.08233472,0.07367442,0.07068649,0.08191413,0.071575254,0.06950596,0.072814286,0.08668053,0.07982332,0.078537844,0.08247439,0.09400477,0.07409998,0.08927984,0.07022312,0.07179528,0.07836909,0.08332997,0.0760683,0.06712929,0.08527204,0.06833961,0.078151,0.062301476,0.0676485,0.08107892,0.07281548,0.084995486,0.07276488,0.06647941,0.08176754,0.08058648,0.0703676,0.0839034,0.078391545,0.07514986,0.07260085,0.05905442,0.10821657,0.078853264,0.087719485,0.062632814,0.06771952,0.071242884,0.10974442,0.073585875,0.07077614,0.07854877,0.06940897,0.07331971,0.06830368,0.050313264,0.07413674,0.059621926,0.06378246,0.065863624,0.056653444,0.059265565,0.076523654,0.08486152,0.07988941,0.06819654,0.0651772,0.05664168,0.057452768,0.05328225,0.07013782,0.058341514,0.10659905
0.2142837,0.2331929,0.427756,0.28185073,0.7007613,0.25656855,0.13201612,0.16449672,0.22556959,0.15249138,0.14468142,0.114781834,0.23011808,0.16136654,0.15207861,0.13674442,0.21302077,0.13987388,0.116259255,0.20010489,0.12948701,0.1713814,0.1804461,0.14453247,0.07629073,0.13939935,0.15757884,0.14986467,0.11947891,0.09986871,0.10201375,0.3443425,0.4868941,0.19340058,0.1470129,0.09810376,0.3250908,0.1526405,0.08842806,0.15104358,0.1515853,0.11580683,0.15715753,0.15612328,0.107153624,0.16923237,0.111748114,0.21255182,0.60644364,0.21498427,0.1811937,0.1447572,0.20616622,0.13394873,0.0978239,0.08526255,0.10687647,0.0611205,0.07862356,0.10354603,0.13939236,0.10768713,0.14962374,0.1660563,0.14536487,0.07357671,0.06285871,0.25283864,0.6486085,0.7241626,0.7980809,0.10336758,0.13381319,0.1674375,0.84421843,0.18270564,0.43331763,0.7102236,0.20465466,0.13544627,0.108300924,0.6331093,0.5118403,0.9548552,0.5218504,0.6872556,0.13683508,0.7523963,0.4141063,0.24784772,0.21730408,0.2646109,0.13423122,0.1296995,0.19006336,0.20738962,0.21512659,0.9856495,0.782547,0.21656595,0.6138194,0.94691867,0.36662906
0.060681887,0.10418055,0.083719015,0.165829,0.29267687,0.118403554,0.11898457,0.14256671,0.14510639,0.10405162,0.1570905,0.085677855,0.14505611,0.11470175,0.10976942,0.067344345,0.115557045,0.09774047,0.101915285,0.19007118,0.10605674,0.23767306,0.12559052,0.17118026,0.13278802,0.15897852,0.11403331,0.112588905,0.119587235,0.13054888,0.108379304,0.18992244,0.13348322,0.11148114,0.15915126,0.07223501,0.19360714,0.10064713,0.11432501,0.17060979,0.101297565,0.14797698,0.114366084,0.112698466,0.09389091,0.24391395,0.10358808,0.2337216,0.10738725,0.124433935,0.09281222,0.14364897,0.12230134,0.09209167,0.101467095,0.078512095,0.1000886,0.09096691,0.09626971,0.12061346,0.10623753,0.09921451,0.14513773,0.16481523,0.118979715,0.084363066,0.06574394,0.14876205,0.11755859,0.14273247,0.22424446,0.075149104,0.05932335,0.103749394,0.24536544,0.10416888,0.106128536,0.32450822,0.19133621,0.16989163,0.5470603,0.35785523,0.37259144,0.5868054,0.33965784,0.32686514,0.2668858,0.26886293,0.19669542,0.24402115,0.12557945,0.21967186,0.1337985,0.18701592,0.20934467,0.0776887,0.16049701,0.63523966,0.32309324,0.5781331,0.5122914,0.91025186,0.28798437
0.13489296,0.09494782,0.097075865,0.11633938,0.22375959,0.1751291,0.17483485,0.14139716,0.17643858,0.1521806,0.15617737,0.1561068,0.14094944,0.18870765,0.17469764,0.13248439,0.16691993,0.18389484,0.15710776,0.20834354,0.18730661,0.1760561,0.18755126,0.17471972,0.11419143,0.13926125,0.17440486,0.17101763,0.1071868,0.13823201,0.11718961,0.15075101,0.123935305,0.177563,0.10775534,0.09899811,0.12792993,0.15365073,0.14591238,0.14879577,0.09416196,0.1328503,0.15483995,0.15451306,0.12448386,0.15740661,0.1457704,0.15127663,0.14602742,0.18821822,0.14407761,0.14743043,0.16453414,0.13886344,0.103871614,0.07706497,0.107696876,0.09343012,0.083123304,0.1646232,0.17747428,0.12753294,0.15615946,0.13643034,0.1053825,0.08973338,0.1010337,0.09051447,0.16317286,0.21292734,0.21049045,0.124552466,0.06637067,0.097454734,0.31047094,0.25376555,0.16760917,0.27534866,0.16103964,0.30987215,0.15902916,0.2741504,0.5103837,0.4339236,0.33634883,0.17168427,0.40357336,0.20326148,0.33048546,0.52711844,0.22813147,0.51269984,0.25210744,0.18426621,0.21494535,0.11282096,0.44373742,0.5038577,0.25809506,0.23378474,0.28141674,0.4073353,0.19686897
0.20089118,0.109461166,0.10384136,0.10359951,0.13307317,0.0980846,0.10464353,0.104874685,0.0931446,0.07518912,0.08024493,0.07281997,0.10654637,0.093741246,0.1005779,0.097840995,0.08690439,0.090737894,0.10571536,0.10999243,0.09940989,0.103744745,0.081747025,0.11110829,0.10919016,0.076490745,0.08672223,0.091033176,0.06830281,0.074313745,0.09815147,0.091576055,0.1328245,0.10101631,0.09915482,0.07942563,0.12265346,0.090385415,0.1149212,0.096330665,0.072549224,0.09839714,0.09128956,0.10437387,0.10507569,0.14872281,0.124043114,0.08711332,0.08834113,0.11222152,0.09825009,0.17490675,0.12592019,0.14586905,0.11143392,0.08616436,0.13434179,0.101031214,0.09654474,0.06958864,0.08004773,0.12143054,0.14153357,0.115020484,0.0727454,0.102608435,0.120140925,0.059752766,0.08006912,0.119159184,0.113594264,0.07047237,0.081988655,0.057652943,0.16637768,0.11935898,0.07978807,0.12430224,0.115995705,0.09065405,0.11613362,0.13968514,0.25542074,0.23701708,0.16565603,0.09222028,0.06026457,0.0736084,0.1435527,0.16508225,0.096984535,0.20287797,0.07679811,0.13206457,0.10929913,0.074525736,0.16811986,0.1750506,0.12591927,0.15790235,0.11917749,0.1597011,0.10847202
0.17158967,0.12283549,0.08940221,0.11023407,0.15126574,0.13307504,0.13508129,0.11353341,0.12810296,0.095835425,0.10587485,0.09561221,0.10743926,0.12165407,0.1353526,0.10790841,0.09943133,0.13229929,0.13495967,0.08315475,0.10974596,0.09436935,0.12471753,0.12604992,0.13821794,0.09035644,0.122295246,0.11526674,0.08538326,0.119256124,0.12805511,0.13197882,0.14188911,0.09790347,0.08146182,0.08809783,0.09726246,0.11684812,0.1176231,0.12066268,0.104904346,0.10710852,0.12150658,0.118661605,0.12525979,0.11002068,0.1247159,0.09712764,0.14111151,0.08702676,0.107161,0.10085691,0.08127267,0.11014537,0.090002954,0.097355604,0.15401733,0.096966825,0.060018506,0.124246076,0.12006217,0.10241438,0.13072696,0.10436465,0.1092454,0.099110425,0.09254681,0.1336562,0.1539258,0.08986893,0.076798424,0.088618,0.077739105,0.09180016,0.112644985,0.0755377,0.060808416,0.07820632,0.092479266,0.09236029,0.10355955,0.09009364,0.15359035,0.11205138,0.11284951,0.112491205,0.094223365,0.10544584,0.11075837,0.11355223,0.072660096,0.10572828,0.09489071,0.086351134,0.12221398,0.08805302,0.10543674,0.10724939,0.0804032,0.12848534,0.08707607,0.13357298,0.31475028
0.14943479,0.1333937,0.09588364,0.14633128,0.15014921,0.15868789,0.18091823,0.10233644,0.13444984,0.12095407,0.10436002,0.12441778,0.11291348,0.17516553,0.12242977,0.1367289,0.13171446,0.14279257,0.124497585,0.10123917,0.11838216,0.09791231,0.117977366,0.15219124,0.12469893,0.0960856,0.14165977,0.13491158,0.113333315,0.1623879,0.17980555,0.10821065,0.13009836,0.11143617,0.110737756,0.12443298,0.115441225,0.15602773,0.13158922,0.11393583,0.10071181,0.13402022,0.18968906,0.14942698,0.15941657,0.112038516,0.12102428,0.11250929,0.11951523,0.12506275,0.13998996,0.16905282,0.09674189,0.13372318,0.13054284,0.12201443,0.16544768,0.12271063,0.1395084,0.14470063,0.13830529,0.19340792,0.1562849,0.13084331,0.117409594,0.124012075,0.12387436,0.11358604,0.1024199,0.12643386,0.17366733,0.1378499,0.1590129,0.17239527,0.114331685,0.12129776,0.120750785,0.19610128,0.10971054,0.1433954,0.0868403,0.18640807,0.20833445,0.14241064,0.16669372,0.13901243,0.079441465,0.13046245,0.17141463,0.13057837,0.07058463,0.13457318,0.08956274,0.12428327,0.12661736,0.098219074,0.14662033,0.11138144,0.11518249,0.082782574,0.10875218,0.12704797,0.18783097
