0.3016495,0.3815386,0.37365374,0.3685485,0.36513755,0.3398984,0.37250745,0.3831005
0.05102948,0.09571301,0.078759745,0.05441101,0.057161443,0.05170244,0.04997741,0.05159702
0.049477324,0.078027934,0.054049246,0.054096792,0.042484608,0.052855894,0.035046782,0.044359274
0.05905986,0.070001274,0.060714632,0.03973762,0.05186127,0.04633144,0.064028546,0.054475337
0.051720746,0.06216588,0.05223632,0.057367872,0.04233801,0.05910787,0.05563181,0.05214665
0.092431076,0.06689772,0.020201586,0.032362346,0.022395702,0.05477015,0.048218727,0.06132716
0.07932189,0.052786246,0.042521916,0.04974447,0.03493789,0.054978628,0.04777298,0.047169946
0.13040707,0.08975029,0.042092282,0.057638608,0.02621302,0.07989371,0.047947202,0.09703885
0.099231035,0.0505059,0.030918062,0.03743878,0.03580977,0.057000842,0.05436728,0.065116264
0.20634335,0.0949858,0.055217218,0.0600342,0.060230337,0.093710236,0.09568855,0.12271963
0.14260907,0.058946952,0.0376582,0.04627175,0.046543643,0.06411693,0.05490542,0.084732756
0.15699762,0.07405436,0.027354745,0.044182938,0.037385955,0.07237941,0.04353717,0.10539582
0.29392898,0.1520702,0.026638543,0.06952399,0.10931964,0.11033926,0.06526053,0.23951158
0.12584352,0.08414969,0.032460686,0.05875018,0.050246987,0.067879975,0.039433528,0.13334808
0.1599188,0.17910214,0.03994527,0.098618865,0.07508084,0.12445517,0.0649304,0.18414843
0.31706142,0.29879707,0.03930844,0.11687131,0.09156044,0.14600146,0.07317416,0.25173032
0.28469428,0.23453763,0.0580125,0.080271184,0.10125323,0.12998535,0.09668132,0.22243273
0.14371982,0.11165916,0.05218005,0.05510912,0.09045827,0.07221149,0.08342609,0.10544546
0.17802405,0.20248008,0.10100533,0.0749878,0.123360395,0.09510155,0.119378135,0.24735963
0.14145465,0.17485338,0.06696016,0.074765965,0.14454909,0.053982683,0.07111907,0.21526927
0.19938058,0.22077437,0.1099285,0.07199226,0.1477196,0.11650263,0.0860351,0.195232
0.10273032,0.15507105,0.07129209,0.051412307,0.09886028,0.0820453,0.0765083,0.12975472
0.14937308,0.15110663,0.06505072,0.049859904,0.109061606,0.070520714,0.060561597,0.11044458
0.09597208,0.072772756,0.07066873,0.054904714,0.10557251,0.058849424,0.073369,0.09585337
0.1198321,0.10422306,0.07582589,0.09484598,0.13134578,0.12642653,0.09405197,0.16586909
0.12043942,0.16757339,0.09246093,0.06286706,0.12740384,0.13048345,0.11539917,0.14733256
0.12510796,0.13841805,0.091506734,0.090376735,0.14529845,0.08154391,0.11104109,0.17380826
0.13064347,0.11825377,0.09610772,0.08934935,0.12867855,0.097056575,0.09939834,0.14861652
0.18487185,0.250622,0.13937227,0.13354723,0.18655258,0.14176668,0.19220206,0.226877
0.12311874,0.09976738,0.1065115,0.08363041,0.08905029,0.10588235,0.07295805,0.11549024
0.18700507,0.23556212,0.2355607,0.16507643,0.25546247,0.2283687,0.25174943,0.1748437
0.23070475,0.2004188,0.19807193,0.14129485,0.21704048,0.16866967,0.18354204,0.17865041
