0.22709264,0.22044384,0.22015709,0.19474863,0.20572919,0.21776295,0.20467733,0.21600442
0.071814656,0.11634013,0.10722314,0.07342059,0.07421928,0.07781714,0.06476929,0.061022755
0.047379255,0.07412009,0.059557263,0.04013975,0.052638784,0.050869126,0.035614725,0.040464126
0.07982377,0.07936029,0.04964311,0.03850525,0.038342584,0.060632307,0.065073185,0.06985037
0.04591387,0.07019928,0.06819813,0.07803321,0.04635049,0.06779295,0.08278378,0.07318487
0.097769246,0.078988045,0.02251967,0.035978403,0.014855809,0.067122914,0.03892366,0.07162781
0.086445674,0.060501978,0.045541722,0.05465894,0.03712837,0.065535784,0.050790235,0.04908774
0.13791265,0.11457663,0.048911445,0.06777422,0.034765318,0.095324084,0.061868884,0.11006047
0.094383456,0.0532589,0.028481027,0.038576197,0.034441903,0.059841845,0.05654538,0.08121243
0.19950767,0.13291192,0.05205627,0.0646814,0.06277141,0.12339908,0.08531567,0.14887439
0.15131165,0.065698095,0.03986658,0.04652681,0.040760785,0.06028127,0.059709165,0.08571972
0.14184065,0.08294389,0.027542163,0.050903685,0.038082357,0.077551216,0.03553197,0.113372944
0.28811407,0.15461898,0.027870664,0.09997765,0.124512136,0.13634698,0.053605933,0.26373738
0.11047086,0.07447493,0.035737943,0.06952477,0.053248104,0.07139865,0.042868294,0.11892076
0.1842834,0.13279338,0.044965196,0.07284379,0.08082998,0.11078043,0.06832272,0.13908365
0.27738193,0.2461915,0.05323928,0.15078199,0.10145932,0.16066967,0.0614128,0.23636165
0.19892594,0.19232734,0.10415476,0.09941815,0.09118617,0.14370368,0.14290251,0.19149716
0.16399482,0.111566946,0.041631717,0.05028134,0.09039457,0.053728227,0.059966825,0.09897543
0.21525222,0.21324514,0.10629978,0.076042004,0.09824232,0.1107524,0.13489017,0.2465464
0.11733748,0.1591819,0.038469598,0.081819795,0.10430221,0.045824356,0.046021167,0.20762031
0.18525779,0.19150235,0.104080506,0.09894366,0.17218237,0.13614814,0.095508836,0.17153265
0.090524554,0.17987534,0.058946107,0.039540987,0.08104918,0.09336803,0.070456386,0.12429225
0.13768913,0.19414213,0.07188135,0.05002712,0.112231374,0.06365127,0.070224024,0.12337455
0.10745278,0.08382555,0.07517445,0.050206106,0.10244051,0.046341207,0.116156474,0.101890326
0.08628585,0.15421286,0.051210787,0.070055306,0.11367968,0.08896874,0.09824078,0.13627574
0.0987261,0.22610661,0.09051767,0.058245476,0.14288986,0.18025056,0.11504048,0.15842767
0.09006519,0.14945823,0.105971776,0.073804006,0.11975396,0.06949349,0.08660761,0.14627805
0.13503045,0.1903072,0.10076325,0.08997176,0.1342619,0.1026548,0.109818414,0.14102551
0.12003983,0.20408648,0.103360265,0.08588773,0.13467705,0.095691904,0.1375608,0.16844784
0.10566173,0.10289115,0.086447395,0.064549856,0.07792982,0.0943129,0.054225016,0.09612719
0.13850306,0.14820197,0.14691131,0.12567323,0.17249459,0.14126305,0.15195727,0.13339485
0.1613491,0.11595282,0.10859855,0.080275506,0.12009175,0.08929423,0.10947296,0.10526217
