step,entropy
0,
1,0.02544231
2,0.95063376
3,0.49463552
4,1.4824915
5,0.346992
6,0.00080231286
7,0.9694747
8,0.0037214824
9,0.50614977
10,0.003902524
11,0.7818938
12,2.0099854
13,1.2363214e-05
14,1.2587605
15,0.00039947056
16,2.7254725
17,0.5805648
18,0.54685384
19,1.726686
20,3.5184343
21,1.1018966
22,2.29275
23,2.486155
24,0.31298283
25,0.011547654
26,1.9861157
27,0.052096594
28,0.060878508
29,0.097078316
30,0.46089768
31,0.6359947
32,1.8234307
33,0.37255388
34,0.022038825
35,0.9330657
36,1.2901186
37,1.8372867
38,0.5753887
39,0.31741595
40,0.9138779
41,2.62305
42,0.022727506
43,0.72962797
44,1.7367446
45,1.2823293
46,1.5096631
47,0.6125395
48,1.8935429e-05
49,2.9951407e-05
50,0.31949916
51,0.116603255
52,2.0553992
53,0.6081929
54,0.3221749
55,0.9060378
56,0.62823176
57,0.45974702
