k,cum_mean_std_all,cum_mean_std_mid
1,0.1370862,0.13916022
2,0.12514302,0.12834734
3,0.112635314,0.11533194
4,0.10188459,0.10229458
5,0.09621241,0.09635068
6,0.09329412,0.09382241
7,0.09169228,0.092128515
8,0.09090355,0.091728106
9,0.0881411,0.088734515
10,0.086119995,0.086506955
11,0.08410675,0.0843229
12,0.082633846,0.083067566
13,0.0813304,0.080658205
14,0.08031826,0.07939737
15,0.079689376,0.07834773
16,0.07907539,0.077927984
17,0.07807791,0.077115
18,0.077250026,0.07634533
19,0.07672816,0.07566232
20,0.07606824,0.0752693
21,0.07553866,0.07445608
22,0.07527968,0.07381326
23,0.07497412,0.07368422
24,0.07585641,0.07467466
25,0.077130616,0.07626863
26,0.07666414,0.07575763
27,0.07634277,0.07547739
28,0.0764099,0.07511509
29,0.07590033,0.07474505
30,0.07547964,0.074536756
31,0.07501256,0.07410524
32,0.075057566,0.07449137
33,0.075356215,0.07498855
34,0.07505278,0.07458044
35,0.07456476,0.0740416
36,0.07413011,0.073599584
37,0.07375529,0.073282145
38,0.07341301,0.07294094
39,0.07322909,0.07281118
40,0.07297076,0.07258749
41,0.07264032,0.07228579
42,0.07254585,0.07219142
43,0.0732056,0.073094234
44,0.07343734,0.0734105
45,0.074804224,0.074495696
46,0.07492112,0.074667186
47,0.07498656,0.074871354
48,0.07494137,0.07484784
49,0.07478025,0.07474199
50,0.074520856,0.0744599
51,0.07423135,0.074165955
52,0.07406707,0.07405525
53,0.07370609,0.07367122
54,0.07345861,0.07349039
55,0.07341425,0.07356857
56,0.0732348,0.07339804
57,0.07309771,0.07334517
58,0.07297241,0.0732683
59,0.07275533,0.07307532
60,0.07262906,0.073039874
61,0.07274653,0.07328422
62,0.07273635,0.073348545
63,0.072654836,0.0733398
64,0.07242882,0.073119104
65,0.07222936,0.07296192
66,0.07198171,0.07276511
67,0.071707875,0.0724764
68,0.07160838,0.072392166
69,0.07199541,0.07291367
70,0.07223268,0.07320484
71,0.073836826,0.07493023
72,0.07571399,0.07710625
73,0.0769781,0.078249864
74,0.077384554,0.07858478
75,0.07807196,0.079366446
76,0.07806795,0.07924851
77,0.07815984,0.079333395
78,0.078686155,0.080049284
79,0.0787927,0.080175385
80,0.07911737,0.08057461
81,0.0795232,0.08110491
82,0.07977174,0.08146772
83,0.07972159,0.081410885
84,0.07969311,0.08141035
85,0.07978545,0.0815344
86,0.07982378,0.08159127
87,0.07996756,0.08181863
88,0.08061448,0.08264801
