step,per_step_all,per_step_mid
0,0.1270095,0.13823622
1,0.1370862,0.13916022
2,0.11319986,0.11753445
3,0.08761991,0.08930114
4,0.069632396,0.06318251
5,0.07352369,0.07257507
6,0.07870268,0.08118108
7,0.08208121,0.08196517
8,0.085382484,0.08892524
9,0.06604145,0.06478576
10,0.06793005,0.06645892
11,0.063974395,0.062482283
12,0.06643183,0.06925895
13,0.06568913,0.051745914
14,0.067160316,0.06300657
15,0.070885114,0.06365275
16,0.069865495,0.07163175
17,0.062118325,0.06410721
18,0.06317597,0.06326098
19,0.067334585,0.06336814
20,0.06352982,0.067801766
21,0.06494703,0.05819182
22,0.06984128,0.060314044
23,0.068251655,0.07084543
24,0.09614882,0.09745466
25,0.107711494,0.114523746
26,0.065002374,0.06298267
27,0.067987114,0.068191156
28,0.07822243,0.06533324
29,0.061632432,0.06438399
30,0.06327958,0.068495885
31,0.061000075,0.06115991
32,0.076452814,0.08646126
33,0.08491294,0.09089846
34,0.06503929,0.061112747
35,0.057972148,0.055721045
36,0.05891719,0.058129117
37,0.060261402,0.061854422
38,0.060748804,0.0603163
39,0.06624008,0.067880414
40,0.06289655,0.06386337
41,0.059422676,0.060217954
42,0.068672724,0.06832209
43,0.10091489,0.11101257
44,0.08340245,0.08700994
45,0.13494684,0.12224425
46,0.080181904,0.08238416
47,0.077996634,0.08426321
48,0.07281733,0.07374228
49,0.06704635,0.0696613
50,0.061810892,0.060637534
51,0.059755884,0.05946848
52,0.06568885,0.068409406
53,0.05493527,0.053701628
54,0.060342245,0.06390616
55,0.07101864,0.07779068
56,0.06336462,0.06401882
57,0.06542132,0.070384614
58,0.06583016,0.06888661
59,0.0601644,0.0618824
60,0.06517872,0.07094867
61,0.07979476,0.08794563
62,0.07211597,0.077272154
63,0.067600764,0.072797276
64,0.058189988,0.059214916
65,0.059463836,0.06290179
66,0.055884436,0.059972536
67,0.053634707,0.053421352
68,0.064942375,0.06674883
69,0.09831353,0.10837566
70,0.08860405,0.09329536
71,0.18612725,0.19570774
72,0.2089927,0.23160473
73,0.1679941,0.16058995
74,0.107055634,0.10303335
75,0.12893964,0.13720983
76,0.077767186,0.07040328
77,0.0851437,0.08578486
78,0.1192128,0.13517235
79,0.08710307,0.09001099
80,0.10476607,0.11211305
81,0.11198895,0.1235291
82,0.09990406,0.11085536
83,0.07560867,0.07675018
84,0.077329285,0.0813661
85,0.08754245,0.0919543
86,0.08308139,0.08642586
87,0.09233281,0.10137189
88,0.13689692,0.15480372
