0.86374724,0.78984535,0.41683716,0.49985614,0.49123788,0.72664475,0.66317165,0.60243666,0.5024376,0.61130285,0.44390088,0.19618005,0.2884379,0.29836622,0.65921766
0.69391024,0.5868087,0.8228658,0.53751004,0.58862525,0.6387808,0.5755894,0.55789626,0.45440304,0.4182176,0.509792,0.2569834,0.31653586,0.36223853,0.35641894
0.19810018,0.4806201,0.60288113,0.29925486,0.32216045,0.31669348,0.23786971,0.43468347,0.3843124,0.5292405,0.41821653,0.35900578,0.33653894,0.42396313,0.4381672
0.4738916,0.1663897,0.17326847,0.16187268,0.23421195,0.3853797,0.14751618,0.11547268,0.11900273,0.14770158,0.22970757,0.19488764,0.16458437,0.21580006,0.26297113
0.7519974,0.7371994,0.44433504,0.6393551,0.67987746,0.7752188,0.6217444,0.688677,0.45484963,0.13244133,0.6145299,0.46968493,0.5876361,0.70277035,0.58517706
0.3685539,0.5399097,0.6000703,0.32019824,0.4448781,0.40852323,0.38366473,0.48091567,0.44027773,0.47844586,0.46179247,0.32626468,0.27905968,0.29574496,0.45541677
0.43045545,0.42878547,0.5036089,0.3131378,0.39678812,0.51544696,0.39823627,0.46753383,0.5310013,0.4945991,0.6447134,0.42375502,0.49080816,0.49137545,0.39686352
0.83806264,0.720576,0.69252956,0.6025753,0.7308767,0.8155204,0.6287128,0.6586661,0.55903244,0.5230515,0.28295222,0.26977184,0.2570243,0.22730838,0.6636926
0.42284048,0.35674134,0.6717956,0.19692007,0.40976006,0.5406464,0.4921256,0.4170735,0.34289268,0.38399705,0.27445284,0.13235599,0.15845484,0.28186798,0.5636723
0.34567904,0.26376465,0.68051755,0.15926494,0.35105222,0.35186496,0.28880087,0.22897151,0.2607507,0.26062664,0.23294789,0.15171315,0.20613949,0.27439222,0.39459652
0.7161735,0.489233,0.49888882,0.424949,0.31518015,0.5794416,0.5394515,0.4105239,0.49992356,0.46016312,0.44861487,0.19013347,0.21528591,0.31726933,0.7085362
