k,cum_mean_std_all,cum_mean_std_mid
1,0.09469341,0.092059724
2,0.08627164,0.08456289
3,0.08266512,0.08290488
4,0.08432798,0.084708974
5,0.08085505,0.079673186
6,0.0784013,0.07696856
7,0.07866334,0.07748326
8,0.078755096,0.07717473
9,0.07631158,0.07486394
10,0.0759529,0.0744565
11,0.07352272,0.07145233
12,0.07276561,0.07117232
13,0.072510704,0.07081686
14,0.07116304,0.06911945
15,0.070273876,0.06837743
16,0.06970759,0.06770128
17,0.0697896,0.06744172
18,0.06878193,0.06616837
19,0.06960235,0.06765531
20,0.07297547,0.07202629
