0.025433987,0.0053166817,0.005699798,0.017985044,0.008073067,0.012318511,0.0167043,0.0051636687,0.012082545,0.028753111,0.0073630544,0.039836008,0.008360381,0.0067649814,0.024492651,0.009462441,0.004654405,0.006004978,0.029656643,0.005526461,0.0067482814
0.07623714,0.007345698,0.0194481,0.020900501,0.004577475,0.031398688,0.007168279,0.014065234,0.04598246,0.0044010864,0.014246162,0.017137036,0.006389728,0.009364139,0.023847213,0.006226593,0.007877804,0.013470265,0.016554393,0.0059203524,0.006691331
0.045288496,0.031042762,0.11885124,0.034514196,0.060031384,0.028516049,0.037125908,0.031700976,0.07752178,0.011493322,0.023212843,0.0065551945,0.022247395,0.024781756,0.017024599,0.014582015,0.013309961,0.03347775,0.012900687,0.057582382,0.28206968
0.0572772,0.008201525,0.0268984,0.010837513,0.10663117,0.010277841,0.01773641,0.020037664,0.0041873986,0.007461841,0.016354501,0.012885762,0.003476794,0.017181892,0.0014364982,0.009600544,0.009550767,0.020854415,0.0075946148,0.0070340484,0.012505037
0.028409187,0.011806942,0.036174525,0.021306144,0.02937719,0.03109285,0.02013846,0.028510563,0.0735747,0.028442048,0.025415411,0.022206778,0.009832914,0.01750239,0.046643645,0.016335612,0.017322807,0.034976564,0.027669627,0.016015213,0.077428855
0.038832463,0.037069187,0.08561677,0.13280018,0.03737598,0.013218594,0.029613845,0.058085956,0.06847243,0.06637737,0.034188725,0.01842233,0.07333621,0.026567101,0.009416245,0.028887855,0.018436374,0.030035736,0.013698411,0.12639822,0.22829942
0.035742532,0.007044292,0.02648681,0.0693112,0.06872509,0.009656528,0.01835608,0.05094076,0.02401235,0.020905636,0.040849037,0.0056483382,0.027981848,0.023621986,0.008152904,0.029442165,0.015840724,0.025903713,0.01744097,0.09296358,0.23025967
0.044826224,0.019459702,0.034724545,0.059316356,0.08627414,0.012356132,0.037442345,0.061148565,0.022983545,0.028095376,0.051320843,0.010929654,0.031105258,0.0390305,0.0059749032,0.026326353,0.033743273,0.057776224,0.012632901,0.04435903,0.03872154
0.042081892,0.010238698,0.011863072,0.02792768,0.018125702,0.028441276,0.037497062,0.028754927,0.031381756,0.051534515,0.02318738,0.027916206,0.0291678,0.015568875,0.01994158,0.0516408,0.01974295,0.015707053,0.018085612,0.025722023,0.064331554
0.19308779,0.098292366,0.123723604,0.17153704,0.13181293,0.058299974,0.22969688,0.05753393,0.058927238,0.24694566,0.08068476,0.076877885,0.37729728,0.05692632,0.020112688,0.17494342,0.04219578,0.029474434,0.023769537,0.29950938,0.32716322
0.05925231,0.009519737,0.014921411,0.017933168,0.01250799,0.010656768,0.0163986,0.03344679,0.016549883,0.024011852,0.025007457,0.020060442,0.011945097,0.05028202,0.015510888,0.0228344,0.021624194,0.026702302,0.00645104,0.011648211,0.0439153
0.08798648,0.0903624,0.16669011,0.13317306,0.09225383,0.033569552,0.046620093,0.049991403,0.03360752,0.046499852,0.042933274,0.042851686,0.10525586,0.036424793,0.023668459,0.030456975,0.024353478,0.039601654,0.032685343,0.07500003,0.16991125
0.023689732,0.043292116,0.08954788,0.10729056,0.026821055,0.010857293,0.012833585,0.019622326,0.02364269,0.008823899,0.014210597,0.0199728,0.02274835,0.021339292,0.013728094,0.00984549,0.011085219,0.018778348,0.01637332,0.02930094,0.11197135
0.051899694,0.0841119,0.08001372,0.16725418,0.030561617,0.02290991,0.008138677,0.028322767,0.19207257,0.0055373055,0.00884544,0.012793438,0.01238244,0.0112793455,0.014510495,0.014233804,0.012124379,0.019736862,0.016751679,0.024129866,0.15585828
0.0808905,0.024758054,0.03949839,0.18671232,0.088979155,0.04332873,0.039969027,0.035871744,0.105120346,0.013256759,0.030990764,0.01002732,0.06180352,0.031876363,0.03404753,0.049732853,0.021071628,0.04954728,0.0081681255,0.14550145,0.57019496
0.13081917,0.097760156,0.2600973,0.26464042,0.10074043,0.038937874,0.04828525,0.061289426,0.20016497,0.028260082,0.037694525,0.015262422,0.028807044,0.032823857,0.022017354,0.01752674,0.016756186,0.034565408,0.017284341,0.054213375,0.32229823
0.089278035,0.03198913,0.07031772,0.090845615,0.07308012,0.014631283,0.12084889,0.05868975,0.008519712,0.11186132,0.05544178,0.053943753,0.20993936,0.04124653,0.0048970953,0.112913184,0.046957046,0.03488952,0.1211645,0.13400884,0.32559794
0.050379977,0.048109595,0.07889376,0.08434454,0.15843262,0.12622778,0.29540914,0.27697152,0.10997645,0.34612277,0.18827333,0.12573041,0.18505861,0.12313665,0.019408971,0.1926424,0.08906498,0.07302497,0.0702063,0.46743658,0.13063781
0.08491039,0.052375372,0.047853928,0.18687142,0.09795751,0.022089092,0.082462296,0.10138679,0.043471094,0.15555471,0.0458615,0.02275409,0.156641,0.04491459,0.018701745,0.19993852,0.0416932,0.02663846,0.013380202,0.49472967,0.19314949
0.08929002,0.023375757,0.010153957,0.1505512,0.04738593,0.021401417,0.19010638,0.046357192,0.04234244,0.33469546,0.029494442,0.03981719,0.11717142,0.022776628,0.008634707,0.2761637,0.02162738,0.009233675,0.018605372,0.14883298,0.11430089
0.07224493,0.055027638,0.10811951,0.042277932,0.109160036,0.05459121,0.06048629,0.08716652,0.065109424,0.068767,0.07063099,0.04196056,0.048479967,0.051972765,0.03336125,0.027152644,0.045819238,0.039970897,0.026407188,0.05473135,0.05897633
0.07219282,0.005170722,0.030581502,0.041759327,0.031224243,0.018431755,0.049756777,0.072613075,0.029634165,0.042376954,0.0372545,0.015147201,0.012843596,0.03918862,0.03333505,0.028267551,0.036596563,0.054317284,0.015399412,0.03649802,0.062465776
0.071578324,0.03184034,0.16602789,0.032511543,0.08269552,0.0072924546,0.0074579096,0.049898118,0.011650664,0.010522862,0.036865536,0.012607373,0.019588593,0.03153902,0.009424835,0.008393203,0.023675513,0.06301727,0.0038673712,0.034603257,0.072979115
0.041260898,0.01498151,0.030003373,0.071502276,0.022997338,0.01826445,0.012611022,0.016687075,0.0578033,0.007423404,0.012688182,0.019008815,0.009654242,0.012482648,0.02666179,0.009809341,0.00880808,0.01206945,0.009595947,0.016954917,0.017433856
0.18772386,0.050968923,0.032345805,0.11220505,0.0609481,0.050153606,0.047861923,0.11294048,0.06488468,0.10183459,0.08731744,0.094256826,0.045193836,0.072165035,0.045021664,0.078104354,0.028307427,0.036059372,0.015045421,0.048303496,0.05366156
0.06682715,0.020439561,0.025638236,0.05532105,0.07441641,0.028189149,0.09052149,0.11248102,0.114940256,0.08339742,0.10086354,0.032110605,0.07767651,0.07473704,0.029828098,0.086160325,0.07553216,0.15663065,0.03844965,0.08616525,0.27744213
0.0051426743,0.0019598936,0.007899754,0.021677272,0.005778797,0.009755281,0.026961345,0.0155127775,0.009107403,0.06590633,0.012976017,0.02628824,0.0544204,0.008577602,0.0033533748,0.08758706,0.007858007,0.0041418285,0.02759358,0.010957621,0.043585975
0.2045655,0.07621591,0.10836468,0.25104424,0.157756,0.031019086,0.047114383,0.12290501,0.029151505,0.039740805,0.10633931,0.060242455,0.12106833,0.1013584,0.024942063,0.057597112,0.056452993,0.085064486,0.023860695,0.1576164,0.18054236
0.07460092,0.031092158,0.06456996,0.058184244,0.16350278,0.08658714,0.07149483,0.10343059,0.04663113,0.077691436,0.09954283,0.031525455,0.060500547,0.06895854,0.06935474,0.07188912,0.042415857,0.04510899,0.027172603,0.108777925,0.02842197
0.06252347,0.03939453,0.08983691,0.08175624,0.039132588,0.026425127,0.046853404,0.022339236,0.040395815,0.033102155,0.014738378,0.03627411,0.060381237,0.015540608,0.02449307,0.038862783,0.016731476,0.033794414,0.03671288,0.061926767,0.19935459
0.041602235,0.017038891,0.01368843,0.011597064,0.036259405,0.006823657,0.023342138,0.029904092,0.008274367,0.016601475,0.022073247,0.004204711,0.02037198,0.021270353,0.0039224923,0.015807057,0.012085774,0.013162383,0.0046657706,0.035477284,0.011228903
0.010777066,0.0021771665,0.0038494666,0.00440367,0.0048933937,0.004629869,0.0071696676,0.0045956657,0.004581671,0.01023942,0.0051307133,0.010530426,0.008419671,0.0052362173,0.004213209,0.011970204,0.003515008,0.00428937,0.016869927,0.04413644,0.046226848
