0.23618233,0.074761435,0.12819254,0.15613791,0.12954108,0.09197914,0.09419221,0.10758291,0.08477328,0.11370736,0.11650987,0.12651059,0.12379821,0.19912046,0.21525589,0.21759917,0.26048684,0.14925432,0.17634206,0.2524908,0.10135152,0.21118346,0.16435172,0.17822504,0.18745887,0.15046865,0.10973736,0.1912416,0.17059895,0.13171235,0.11782069,0.15121147,0.15417194,0.13402271,0.14815702,0.1884644,0.17443697,0.19072182,0.15847787,0.14341305,0.20058753,0.12644057,0.19960342,0.17208473,0.11443005,0.107593976,0.13780469,0.13232519,0.22967362,0.26663253,0.21109606,0.19531384,0.15813646,0.1376129,0.16074975,0.2014643,0.14536518,0.17051317,0.18575074,0.12634803,0.16985802,0.14677559,0.15846571,0.23397326,0.15532659,0.20730773,0.21845675,0.20207393,0.11444883,0.1327636,0.1278192,0.12821037,0.11409019,0.2796274,0.32424304,0.67416817,0.52192336,0.10461657,0.31145042,0.4030156,0.89138365,0.37636545,0.5821956,0.73035574,0.28609702,0.19229518,0.22996774,0.24701339,0.19696999,0.21563713,0.19299152,0.15930717,0.22732921,0.64250636,0.24654837,0.118529156,0.10916507,0.103554904,0.09121154,0.08157886,0.13951753,0.114252634,0.25214142,0.14560115,0.13981399,0.07954201,0.06524532,0.09907581,0.096544914,0.17693923,0.12446668,0.08720065,0.064115785,0.44996184
0.1615802,0.050339494,0.11238976,0.23359922,0.23834874,0.14407107,0.10536964,0.09171095,0.112045296,0.09898527,0.10418646,0.1315245,0.13027897,0.1962373,0.2566695,0.23624283,0.25189427,0.17637369,0.18059933,0.23659343,0.11954031,0.2119736,0.17446902,0.2357025,0.17581615,0.16158573,0.099100314,0.2021267,0.14634393,0.14944488,0.14847098,0.22276218,0.17063795,0.18628418,0.2575698,0.1993472,0.19709058,0.23508474,0.24484776,0.21428329,0.2862804,0.23740326,0.18841507,0.26968366,0.16857386,0.13257097,0.14003937,0.1469424,0.2567533,0.34502456,0.34544465,0.18394311,0.18285875,0.13799201,0.1852083,0.23046152,0.15085617,0.16654107,0.19830602,0.1472411,0.15369886,0.15947498,0.17077918,0.260645,0.16316509,0.2138476,0.20203552,0.23311351,0.14299291,0.14096206,0.14876725,0.10260854,0.13658868,0.2155489,0.13675015,0.3549268,0.24123062,0.09203858,0.12630947,0.19609186,0.23206641,0.25409448,0.28895903,0.48625612,0.26251882,0.19854814,0.25602332,0.23635481,0.1729137,0.22548315,0.19343407,0.25718424,0.2513753,0.32819748,0.24005692,0.10496047,0.100755736,0.09511977,0.11167762,0.092530556,0.13008907,0.10101778,0.12681139,0.14835851,0.16183008,0.09089823,0.0947353,0.13159044,0.1273792,0.11812762,0.14860758,0.098553635,0.087286614,0.29230097
0.15598832,0.08031888,0.09666401,0.15996704,0.14868183,0.14335102,0.10399263,0.09033977,0.10508938,0.12406595,0.14198017,0.13887404,0.1306417,0.19679496,0.29697466,0.24400473,0.25317726,0.19017583,0.19680218,0.25713447,0.11191777,0.18354644,0.1520978,0.20641565,0.16583197,0.16320802,0.12094241,0.17145337,0.18054175,0.1391488,0.13412765,0.14316478,0.15086092,0.13286355,0.1734234,0.21700582,0.23703527,0.2350043,0.21387419,0.1815301,0.22620638,0.15477581,0.2695923,0.19072133,0.11682573,0.11247449,0.1924306,0.20124947,0.22433133,0.37931663,0.23873906,0.18989633,0.18544376,0.16889083,0.2263343,0.23529777,0.16491841,0.19793475,0.1918524,0.134072,0.14589573,0.15267469,0.18716809,0.26014796,0.3392179,0.22647284,0.27934495,0.29520613,0.1365603,0.22776838,0.23324779,0.13031203,0.15382539,0.22591406,0.21115284,0.38933438,0.20962246,0.10967276,0.16940819,0.15986204,0.210674,0.20202401,0.26568824,0.49691942,0.2613736,0.18838292,0.2600738,0.22555898,0.17063205,0.15484577,0.09055542,0.16925333,0.14515656,0.2837821,0.39870474,0.10907107,0.0967754,0.09469084,0.10429314,0.09042313,0.15179923,0.09675465,0.13475753,0.14704712,0.13993315,0.08675183,0.08081835,0.10173296,0.10558208,0.15528864,0.13205501,0.10033732,0.07321922,0.42104524
0.1863025,0.10447868,0.066788435,0.1175149,0.12454393,0.07571135,0.0755684,0.056977376,0.0840425,0.14301485,0.11335752,0.10183907,0.11276999,0.10935079,0.14842865,0.0992294,0.12140398,0.117492035,0.120888434,0.15778911,0.088923246,0.20883423,0.11485796,0.1372843,0.12399973,0.1117286,0.09525865,0.13539894,0.13837132,0.12001295,0.10269142,0.13717669,0.108055376,0.10733501,0.1431388,0.14629331,0.14023902,0.16445914,0.103947856,0.11762047,0.20927341,0.15112326,0.1177215,0.21030793,0.13793379,0.09960855,0.12727256,0.11400942,0.22468886,0.2154428,0.18954845,0.20920162,0.15033616,0.14448896,0.13374256,0.11502978,0.12220014,0.122878045,0.19442278,0.10529147,0.15749386,0.08099639,0.094369434,0.21560451,0.08584327,0.1392025,0.15204494,0.2574712,0.23266451,0.11020684,0.09048333,0.070784956,0.12371426,0.29997233,0.2758017,0.60968876,0.13486443,0.0992878,0.19078413,0.23086153,0.35460755,0.34994897,0.39341438,0.40851763,0.4312336,0.16465746,0.23166607,0.36928523,0.17432469,0.11322292,0.211003,0.13612656,0.22100128,0.4262834,0.24665587,0.096105926,0.10258616,0.12386249,0.11913006,0.08637243,0.110307954,0.058976103,0.13620181,0.14002319,0.15944405,0.09398779,0.06492914,0.08567713,0.07030602,0.074572355,0.052646343,0.053093296,0.06802433,0.4552002
0.1556874,0.13121231,0.15956655,0.15338877,0.17858994,0.11546184,0.10278876,0.165281,0.12063384,0.13929456,0.19277298,0.21105073,0.18099548,0.25457034,0.31999657,0.3452006,0.2945622,0.29957858,0.27253872,0.2933841,0.1421091,0.247462,0.18692057,0.1687778,0.19426459,0.13588223,0.16939199,0.17955919,0.19285294,0.20907553,0.13960934,0.16324373,0.20870383,0.22748034,0.2256622,0.26287615,0.19670986,0.346686,0.42945087,0.41130581,0.24695775,0.1776419,0.2896144,0.28921035,0.15941423,0.12973273,0.16014807,0.13393135,0.31968087,0.3147889,0.35977146,0.18743996,0.15462244,0.15864302,0.20208187,0.27172244,0.20234342,0.20613308,0.23705693,0.20759383,0.15448858,0.20795242,0.24149778,0.26755047,0.24815038,0.2828668,0.4223454,0.3693496,0.15848595,0.22096398,0.20975178,0.17096566,0.17283122,0.20927402,0.1743556,0.3701829,0.1149393,0.053380355,0.16238314,0.1889919,0.17694029,0.1685082,0.325391,0.24366516,0.40612513,0.25169876,0.3224917,0.24645963,0.25172678,0.17835984,0.16123593,0.16263011,0.16937554,0.16998552,0.4243038,0.16551629,0.19946122,0.20178361,0.12496137,0.1617,0.24067168,0.119313255,0.1429005,0.21183781,0.22663684,0.16449627,0.13362823,0.18729892,0.17621227,0.18243305,0.19841197,0.22238845,0.1272802,0.22264671
0.06384663,0.12077374,0.18051998,0.09505113,0.2880952,0.18614468,0.14102167,0.08068644,0.1340981,0.088928685,0.10259184,0.14692217,0.15395379,0.22577474,0.26154703,0.2904773,0.28354505,0.29120132,0.21547745,0.20755294,0.18352723,0.1252199,0.07296497,0.23623481,0.15866563,0.1356116,0.086874135,0.095630795,0.1732327,0.13373442,0.22693634,0.21380034,0.24641185,0.24233131,0.32996368,0.36816868,0.3840138,0.39126182,0.40519103,0.3537408,0.36849838,0.26188186,0.3473802,0.25552654,0.20891464,0.1769903,0.20558116,0.20515567,0.30711102,0.34437576,0.30016452,0.10691741,0.095649906,0.07375901,0.11174936,0.14590019,0.14720325,0.11716958,0.14565755,0.19242856,0.120477416,0.11294698,0.23129132,0.23096876,0.27458414,0.27920985,0.34678218,0.4523167,0.20184988,0.3150886,0.2591473,0.27294472,0.21580143,0.05684216,0.07355302,0.09792198,0.03557653,0.056544397,0.09613759,0.078169554,0.13647005,0.06675704,0.12849784,0.07791824,0.18060635,0.14193837,0.15634736,0.10032026,0.13263382,0.19109268,0.15718846,0.23782545,0.11803504,0.043109193,0.07525635,0.0961499,0.06637765,0.10796967,0.13733007,0.09466978,0.15390682,0.12464046,0.072141424,0.23979786,0.16507453,0.1301105,0.20733519,0.255642,0.16963945,0.20140918,0.19746429,0.14290388,0.11797467,0.035917502
0.43699855,0.21700473,0.14182535,0.110919006,0.306983,0.22297592,0.28191465,0.2688182,0.22865243,0.2528003,0.31930366,0.22002369,0.16274728,0.27674836,0.30188185,0.33604687,0.49491438,0.3023698,0.29584956,0.25527963,0.20745482,0.10590728,0.26224962,0.26396862,0.2795717,0.33203816,0.25511178,0.24258763,0.1685526,0.20214194,0.21713491,0.26523364,0.27268246,0.23731126,0.3604918,0.31586778,0.35793376,0.38355562,0.3073575,0.27830473,0.35462445,0.2673736,0.38801363,0.32035476,0.3333707,0.23579152,0.32507983,0.36895293,0.40143216,0.4465009,0.38223404,0.109079935,0.26330543,0.27337122,0.1717679,0.1280436,0.25813586,0.13191126,0.18931718,0.19187139,0.24469072,0.19463244,0.17901522,0.24319069,0.294199,0.4441791,0.52663475,0.5183485,0.25782207,0.28756866,0.26310083,0.369884,0.20460899,0.18534625,0.2142244,0.36095852,0.19765705,0.07029784,0.31359157,0.19020134,0.28613687,0.258849,0.39752948,0.53219426,0.43875715,0.2235453,0.29670888,0.38185737,0.21662271,0.21325254,0.16235062,0.23615968,0.23090976,0.26666647,0.6249562,0.20914795,0.470147,0.39290574,0.19081125,0.25151408,0.37650475,0.2980442,0.31381673,0.2594803,0.30909964,0.21354179,0.23528378,0.34204665,0.35865882,0.25002137,0.16794872,0.36454505,0.31237876,0.34389186
0.11396245,0.12277554,0.15762068,0.13448398,0.17761888,0.1379793,0.16580269,0.13861898,0.16695184,0.2212203,0.22657543,0.2075886,0.20890136,0.42971578,0.49462035,0.4869938,0.32904276,0.40199825,0.31941786,0.1876482,0.19208418,0.123624906,0.21478918,0.2557845,0.22819196,0.2574049,0.22359087,0.17565127,0.064967245,0.2580759,0.18341145,0.24923216,0.33695376,0.283379,0.3728993,0.37168577,0.32220876,0.36259502,0.32726696,0.4180797,0.31513798,0.2584315,0.4434486,0.2888514,0.2031431,0.15187666,0.30028385,0.24418157,0.34791324,0.43450543,0.3866993,0.13931814,0.29773676,0.16396171,0.27705154,0.3817747,0.24925046,0.33539048,0.23143907,0.20973828,0.31753442,0.24736285,0.20230757,0.37649727,0.34982583,0.25193888,0.3867944,0.28982335,0.18444031,0.28043362,0.23446482,0.25642422,0.18827981,0.11525166,0.10689676,0.1604916,0.07032679,0.05521649,0.12402448,0.10547929,0.113236606,0.3023521,0.11090812,0.11668476,0.20241655,0.22659865,0.25279883,0.25355193,0.32337707,0.33339,0.18616354,0.1810892,0.14977612,0.12749793,0.37787518,0.19340825,0.32856035,0.37598142,0.1703506,0.19120106,0.19219573,0.1215707,0.21374531,0.09918089,0.11710932,0.15525031,0.19325641,0.2541992,0.28934756,0.23143317,0.17731549,0.31761202,0.17496738,0.25992325
0.25330222,0.14819255,0.19271491,0.19932145,0.22585545,0.16678143,0.15097828,0.16407403,0.14073373,0.17345591,0.21378946,0.16101511,0.108747385,0.17338213,0.22918199,0.19415678,0.2755534,0.2635633,0.27860236,0.20060623,0.19561641,0.12487019,0.16055885,0.18285133,0.17142646,0.18610828,0.18699229,0.13987638,0.15050568,0.20687945,0.2117105,0.22583233,0.18348947,0.2082388,0.22489421,0.26623634,0.24163207,0.25767007,0.2732792,0.2816845,0.2584151,0.22176035,0.24702176,0.19046222,0.15108983,0.15119359,0.18966678,0.17861103,0.29347137,0.2680294,0.29081595,0.11789929,0.17992742,0.16168326,0.18586117,0.21881774,0.14487517,0.15234257,0.19850399,0.18686004,0.14437993,0.13960676,0.22724704,0.2740602,0.22892535,0.22111751,0.25377604,0.32508302,0.17060946,0.2098094,0.19582988,0.18819723,0.19870093,0.07205712,0.12261994,0.099118605,0.05166915,0.0836785,0.11780868,0.07344487,0.2273441,0.07070981,0.11302575,0.16135222,0.17837322,0.24405074,0.28291896,0.39565545,0.21921209,0.20053087,0.21627328,0.21927488,0.14242409,0.046179198,0.26498002,0.14192541,0.15957837,0.17047934,0.12051063,0.14697377,0.17065203,0.16195194,0.13780662,0.10118829,0.06490671,0.1805568,0.19793157,0.1576427,0.15050152,0.1862169,0.14916818,0.2520876,0.15089315,0.079214424
0.16362514,0.0863596,0.16146107,0.13519703,0.11441664,0.1622883,0.15305063,0.12996206,0.15733734,0.2081798,0.22436832,0.14566588,0.13045579,0.21805024,0.34498766,0.27516535,0.3620396,0.18321973,0.24549742,0.26357996,0.11997038,0.12195327,0.11874697,0.17408217,0.20931503,0.15628542,0.19758204,0.10116122,0.16736934,0.19136447,0.3028603,0.2572074,0.26674026,0.26316097,0.30472776,0.28409123,0.33189622,0.2642353,0.24043575,0.23004615,0.31661117,0.3689451,0.2616708,0.15833166,0.270403,0.30133814,0.3267085,0.37191665,0.29152,0.3037444,0.30121574,0.17251544,0.19649252,0.0770611,0.11916817,0.18779111,0.11570425,0.16253781,0.21275488,0.1501026,0.14339821,0.059069242,0.1793164,0.18999082,0.19759125,0.28434357,0.3014629,0.46510896,0.14162765,0.26130924,0.26596618,0.20381047,0.117506236,0.1706108,0.08496272,0.31066766,0.11400151,0.055743083,0.17797303,0.11041626,0.21988268,0.15153036,0.31368423,0.1276933,0.18594596,0.10677991,0.14389937,0.27103284,0.1055309,0.14645872,0.1288336,0.079703584,0.09776116,0.10938561,0.46978006,0.14666927,0.21652588,0.18746904,0.12302174,0.11592163,0.14586277,0.13713066,0.09883665,0.19916032,0.24616735,0.20084758,0.3517699,0.27450594,0.24293064,0.11740656,0.1037358,0.22791132,0.15846793,0.10114044
