k,cum_mean_std_all,cum_mean_std_mid
1,0.08094681,0.071470626
2,0.077476725,0.06792396
3,0.0912699,0.0861474
4,0.09059177,0.08668642
5,0.08893256,0.08546331
6,0.08689353,0.08264367
7,0.085660815,0.08099312
8,0.08541862,0.081006564
9,0.08495756,0.080847315
10,0.08516083,0.08132166
11,0.085224174,0.08134895
12,0.08549359,0.081996255
13,0.086939126,0.08429803
14,0.08916594,0.08710198
15,0.090784326,0.08932035
16,0.09238997,0.09154056
17,0.093870714,0.093417786
18,0.09444026,0.09412703
19,0.094875276,0.09435842
20,0.09507061,0.094540045
21,0.09476645,0.09411655
22,0.094376825,0.09344104
23,0.09431956,0.09337945
24,0.09416568,0.09331423
25,0.09367967,0.09285424
26,0.09345233,0.09243404
27,0.09318053,0.09202952
28,0.09300884,0.0917093
29,0.09290249,0.09155814
30,0.09326706,0.09192664
31,0.09364385,0.09224762
32,0.09387526,0.09243359
33,0.094178274,0.09275521
34,0.094407514,0.09310802
35,0.094646096,0.0933688
36,0.09483791,0.09361542
37,0.09504921,0.0938704
38,0.09513721,0.09404304
39,0.09546106,0.094599545
40,0.095764875,0.09496166
41,0.09588354,0.0951882
42,0.096130155,0.095613465
43,0.09622474,0.09585832
44,0.09613116,0.09577403
45,0.0959492,0.095548525
46,0.096003,0.095595405
47,0.09604334,0.095634066
48,0.09648433,0.09630829
49,0.097032174,0.09713266
50,0.097585306,0.097834855
51,0.09741036,0.097655796
52,0.09720624,0.09742077
53,0.09680556,0.096943505
54,0.09643873,0.09648227
55,0.09604529,0.09604872
56,0.09572644,0.095678546
57,0.09521695,0.095157266
58,0.09472681,0.094631135
59,0.094422914,0.09429415
60,0.09428278,0.094167575
61,0.09405016,0.09396365
62,0.093798876,0.0937301
63,0.09362891,0.09356533
64,0.09336479,0.09333362
65,0.09309879,0.093100734
66,0.09312954,0.09325031
67,0.093226336,0.093478814
68,0.09303822,0.093325906
69,0.09298427,0.093176305
70,0.09276588,0.09296662
71,0.09257366,0.09282336
72,0.0924414,0.09273062
73,0.09261724,0.09305052
74,0.093105845,0.09377544
75,0.09355439,0.09440846
76,0.09366272,0.094494246
77,0.09380858,0.09447162
78,0.094091356,0.09494091
79,0.09424597,0.09521706
80,0.094850615,0.09609064
81,0.0953228,0.09681755
82,0.095600024,0.097259834
83,0.0960987,0.09798395
84,0.09602105,0.09792262
85,0.09580767,0.097616546
86,0.09567182,0.09746631
87,0.09562646,0.09740755
88,0.095466636,0.097189546
89,0.09536952,0.097064465
90,0.09553907,0.097229056
91,0.09548512,0.097169645
92,0.09554182,0.09727422
93,0.0957694,0.097673036
94,0.09631633,0.09846353
95,0.0962335,0.098335564
96,0.096120715,0.09814379
97,0.095949516,0.09792219
98,0.09587632,0.09778319
99,0.09568073,0.09754458
100,0.095473945,0.09733156
101,0.09532634,0.0971811
102,0.0952574,0.09714401
103,0.09516297,0.097022936
104,0.09500696,0.09683047
105,0.094847515,0.0966684
106,0.094842084,0.096697494
107,0.094708115,0.096515186
108,0.094678216,0.096480526
109,0.09467632,0.096451774
110,0.09465572,0.09637781
111,0.09466504,0.09637797
112,0.09463154,0.096295305
113,0.09494868,0.096808456
