0.052265394,0.03975053,0.095525384,0.04509346,0.03170522,0.028030576,0.019390292,0.020209393,0.0119269835,0.027941277,0.021502674,0.014701597,0.045217164,0.014813191,0.02872699,0.03712187,0.035173442,0.0339174,0.06862897,0.044002622,0.23051564,0.14710312,0.046933766,0.021909956,0.012094695,0.02419056,0.033030253,0.018267695,0.012404453,0.02509984,0.010368482,0.01579241,0.020586805,0.016528882,0.028258052,0.015823638,0.10679643
0.07761568,0.061156623,0.06819905,0.091574505,0.01726348,0.042530306,0.011848277,0.02348362,0.010494016,0.009484562,0.03134726,0.033353288,0.032259088,0.029303325,0.0328689,0.105341546,0.08322946,0.10052587,0.102084085,0.052640155,0.044459067,0.034217164,0.046540488,0.0937343,0.06633087,0.08948451,0.048682347,0.08021883,0.072388016,0.17918704,0.07920885,0.053551637,0.03873299,0.01815723,0.036842227,0.013237346,0.043949276
0.12285835,0.05834264,0.021677198,0.052281614,0.0071260384,0.008277602,0.0059955264,0.0036668277,0.004401636,0.0047504934,0.004403712,0.0065069105,0.021117685,0.0025827216,0.014440019,0.068132296,0.083743714,0.022413328,0.106267445,0.053384464,0.29508114,0.22699352,0.073147915,0.06298331,0.05531977,0.036088813,0.023389013,0.015752781,0.049166765,0.02539037,0.01010286,0.022995029,0.018021349,0.0041875136,0.010034288,0.013301093,0.06705341
0.104581885,0.04593091,0.09193844,0.1091189,0.04002814,0.030782292,0.046064243,0.026271524,0.027572319,0.031106697,0.024865678,0.024668545,0.09566977,0.049649768,0.059826996,0.06795024,0.03933112,0.03749963,0.16407512,0.10276488,0.12120572,0.10397378,0.13882077,0.10864978,0.092696704,0.07099163,0.033099767,0.034823015,0.020196622,0.0123055205,0.019026412,0.019738762,0.03919667,0.043578707,0.020650346,0.0702217,0.12073106
0.0770224,0.2635286,0.09284653,0.05558967,0.036424108,0.02010142,0.02387274,0.015075035,0.0033454094,0.0072778445,0.005523245,0.01763403,0.024271736,0.009479669,0.014334526,0.03609037,0.022093756,0.052277174,0.1736779,0.016829396,0.052845906,0.23630258,0.11637601,0.06886385,0.030820118,0.024389174,0.033898048,0.042031456,0.039463334,0.0581985,0.030078938,0.03086176,0.07808777,0.03491255,0.058726557,0.032911643,0.034240637
0.023442851,0.09963073,0.07738169,0.08728497,0.052290086,0.010501759,0.019447012,0.008588811,0.011488762,0.013327508,0.0070854905,0.03058273,0.045752075,0.007873624,0.011571596,0.022064082,0.021971328,0.051780842,0.1467684,0.032437943,0.187118,0.16557518,0.35494694,0.1753188,0.04280385,0.03409873,0.030443098,0.06919246,0.08673607,0.049674593,0.047658417,0.13612825,0.14112197,0.051244296,0.036353365,0.15121518,0.21862455
0.022561397,0.054116417,0.044040263,0.032426175,0.017575964,0.019282166,0.016089093,0.031018602,0.011516364,0.015233581,0.02019656,0.025395349,0.022153767,0.018446466,0.025362588,0.02599071,0.029159108,0.015390525,0.019579789,0.009811547,0.021882713,0.042176675,0.060485903,0.02215307,0.020564005,0.018407859,0.007915715,0.008357448,0.0088738995,0.021154506,0.014205344,0.029624226,0.015388384,0.0061014625,0.005146544,0.01589076,0.017756311
0.004228589,0.028962098,0.034451686,0.014200404,0.06286894,0.017172573,0.0263095,0.02400562,0.045265567,0.024891336,0.010981087,0.0146160405,0.029066538,0.02272116,0.009661788,0.018604474,0.0060162786,0.009552896,0.006590142,0.004663127,0.0042236308,0.0031708963,0.016716061,0.012374552,0.003898827,0.02129147,0.012908121,0.011496505,0.02414642,0.03565167,0.050454777,0.006122843,0.021158433,0.009286566,0.008396638,0.004035037,0.005297243
0.29269052,0.0050033075,0.0070201154,0.061380345,0.04596023,0.019631816,0.08128912,0.02547534,0.028672004,0.035752576,0.03165145,0.058224853,0.41185322,0.022156557,0.033121526,0.0007146661,0.016358042,0.011403692,0.77915895,0.10715248,0.27375108,0.31287953,0.12916258,0.051831625,0.02709714,0.026120698,0.026037576,0.00941677,0.013732065,0.035811316,0.02364937,0.021813184,0.042525183,0.015632236,0.010435515,0.055847548,0.3657476
0.16752242,0.1058566,0.123537995,0.06301499,0.037856434,0.020177167,0.06412226,0.028555546,0.03841106,0.016972557,0.03499217,0.10634311,0.3094542,0.038493868,0.0603828,0.034539573,0.15432957,0.04655693,0.674452,0.09503671,0.124427676,0.15905525,0.07059693,0.02851826,0.012055868,0.021770252,0.028778112,0.040539633,0.12684155,0.18314187,0.06834476,0.03827607,0.07861413,0.06711615,0.030642483,0.09949695,0.32299995
0.28972208,0.19919021,0.19957557,0.28317147,0.1482714,0.16308364,0.1656078,0.11318254,0.03734008,0.032263827,0.16072835,0.19078994,0.39051318,0.102485284,0.16529427,0.12955302,0.2924824,0.08329113,0.7680297,0.41857573,0.47273746,0.33479372,0.2711951,0.2817353,0.17804654,0.20749235,0.14555682,0.16500384,0.34250045,0.256321,0.18525517,0.095380925,0.21713251,0.118010886,0.12747547,0.11113039,0.3877991
0.051740196,0.08118343,0.055476155,0.04841873,0.0447468,0.038106486,0.04476318,0.06389453,0.011241821,0.024922606,0.028549176,0.017335074,0.024698095,0.02761213,0.018834744,0.039310187,0.03005471,0.025498321,0.051492833,0.017192865,0.015867874,0.015965188,0.012990855,0.014814364,0.016828619,0.019170955,0.02103702,0.028209269,0.023539083,0.02633786,0.033480488,0.01048044,0.032655347,0.03667608,0.020515762,0.008491521,0.026201332
0.09555655,0.017602077,0.034883745,0.090101846,0.016233625,0.0231832,0.02688752,0.023100117,0.010749524,0.005586608,0.029748755,0.12176043,0.29458433,0.026343044,0.03305701,0.03161642,0.014838464,0.012474247,0.26009223,0.026686858,0.63267225,0.17312166,0.08959214,0.01904628,0.014133111,0.016248163,0.016425122,0.023875348,0.018467003,0.018539213,0.013791382,0.010414974,0.02639547,0.014095964,0.010016436,0.014196408,0.30526355
0.051901437,0.13611199,0.07416375,0.06267314,0.035769936,0.07255525,0.028695218,0.04950164,0.020302676,0.020324748,0.03870635,0.07574269,0.1336865,0.054200396,0.05424957,0.07645768,0.105574846,0.09046463,0.102106825,0.062819466,0.1487119,0.41547605,0.48815852,0.21136285,0.06814438,0.14978589,0.16211243,0.11633551,0.1863341,0.09532405,0.0668033,0.12663713,0.14954312,0.10509575,0.04882259,0.09384141,0.1019229
0.04906009,0.06585975,0.08403167,0.20942475,0.02657332,0.011872476,0.053263802,0.01626155,0.018146267,0.02227802,0.0154753355,0.12432084,0.18325172,0.034806874,0.087070756,0.03293981,0.096764766,0.024193391,0.5305466,0.09165787,0.7853665,0.31311062,0.054877136,0.026215032,0.121075474,0.024993671,0.09444205,0.018032642,0.045212917,0.029960444,0.026277266,0.10594198,0.087465845,0.034199387,0.027050681,0.105670124,0.6058695
0.34219444,0.3480968,0.18806744,0.12875816,0.023969587,0.0429258,0.06683308,0.06365462,0.017929774,0.023701515,0.07178174,0.07717754,0.38907984,0.047144048,0.03534093,0.059999287,0.12644508,0.02311106,0.43901733,0.19455603,0.59520054,0.115542285,0.115512624,0.13282055,0.18674235,0.11493641,0.058431514,0.06312668,0.10552936,0.044250876,0.04096349,0.08251415,0.2231894,0.100880645,0.056081727,0.13836187,0.35650066
0.33551708,0.09929167,0.04550466,0.040850308,0.011427861,0.007462002,0.047902945,0.024192609,0.011756142,0.009255043,0.02731972,0.0148679,0.5344894,0.016563945,0.017826257,0.008996636,0.012220549,0.0078629805,0.35297114,0.043497026,0.4181747,0.33639798,0.22078097,0.15323362,0.06572169,0.07595524,0.05798356,0.034510925,0.06998322,0.02654177,0.011921155,0.040089846,0.025072314,0.00694349,0.00827554,0.055165175,0.49390683
0.14912036,0.0427243,0.04813272,0.022448573,0.015654204,0.004456714,0.00858507,0.013994827,0.0062843286,0.011224703,0.014629649,0.01285661,0.2263795,0.018259596,0.011514529,0.0055340226,0.008007222,0.0045255264,0.17589729,0.032991264,0.35153028,0.08928438,0.10424123,0.048533965,0.016150566,0.032537147,0.046336755,0.041874833,0.023863338,0.01772179,0.007897169,0.011490492,0.019199586,0.008457968,0.012850863,0.017679177,0.19570568
0.19677292,0.16297494,0.10039421,0.41587093,0.0826936,0.1057316,0.023429902,0.10262748,0.022848653,0.024285689,0.053209044,0.057835985,0.62096256,0.046957742,0.04279704,0.027926968,0.046718538,0.043523774,0.37748235,0.13469072,0.827559,0.1370014,0.043531705,0.10051333,0.05897372,0.11819512,0.19080506,0.043751158,0.119055875,0.08637156,0.033811584,0.055274807,0.16747437,0.059115656,0.045062214,0.06881012,0.54695463
0.66259974,0.20214464,0.07719977,0.16905016,0.037527233,0.04124245,0.035416424,0.0449506,0.036866374,0.026599452,0.03503311,0.028434863,0.23777372,0.031691823,0.01862016,0.018553525,0.020645598,0.008115594,0.6242666,0.09877658,0.86340815,0.46803072,0.22085744,0.19730952,0.096277334,0.08728852,0.08559462,0.03462401,0.055991944,0.05026454,0.0392956,0.031652912,0.047168247,0.016743539,0.01997177,0.05508629,0.726752
0.06019435,0.04956476,0.089488454,0.022542082,0.11820193,0.026281849,0.058510747,0.024454294,0.10875509,0.03813036,0.012047842,0.014720278,0.039047655,0.018651608,0.01891307,0.0307033,0.028164444,0.041394465,0.05519852,0.033605583,0.02174182,0.025550378,0.018268611,0.0154076135,0.024526373,0.035083372,0.02516131,0.020901036,0.013941279,0.015161897,0.017888628,0.016646964,0.02609084,0.015930535,0.026742259,0.033353142,0.034245815
0.060292587,0.06554001,0.056700088,0.06882447,0.049662516,0.076321736,0.02438639,0.03804878,0.022973593,0.017213175,0.03410078,0.033190902,0.044821523,0.015769593,0.019022917,0.046998084,0.030766916,0.03877717,0.02724261,0.028662648,0.010941754,0.016471025,0.016959267,0.03546767,0.030688088,0.04788151,0.010143992,0.024968423,0.03398841,0.031791992,0.019580299,0.023272067,0.026987411,0.03378985,0.020293983,0.015199744,0.016205821
0.055397946,0.07250227,0.059544105,0.032831196,0.04493609,0.049063805,0.02378966,0.029836856,0.06437384,0.03142018,0.023339972,0.020720053,0.020237043,0.02379801,0.04128087,0.07697646,0.05032961,0.043517563,0.061672404,0.052692577,0.045884717,0.09337847,0.09722738,0.08984717,0.11001573,0.08792778,0.046758015,0.065575965,0.062323358,0.10724717,0.090722166,0.080470555,0.089841455,0.08310496,0.06745072,0.06769203,0.06564191
0.12887417,0.11594061,0.12415549,0.035799004,0.055572722,0.025466735,0.03192216,0.024162076,0.11408544,0.032040454,0.029610107,0.02499756,0.021821175,0.028624162,0.038804814,0.031658,0.04551862,0.027993996,0.09372641,0.03920833,0.06634334,0.03342573,0.026487457,0.048745632,0.04045122,0.06034631,0.056594554,0.051060632,0.09304361,0.053210605,0.06035856,0.06422819,0.061214913,0.08456814,0.07910455,0.051856264,0.04494467
0.04947337,0.018878963,0.02800436,0.04636825,0.026088156,0.016477633,0.014963916,0.010295247,0.005892578,0.01407362,0.0057543293,0.008628521,0.0086233895,0.007977298,0.02027445,0.026668552,0.038765684,0.008992839,0.033654064,0.038228605,0.032310482,0.032112874,0.018761015,0.021235628,0.04718906,0.06049179,0.034776893,0.020279948,0.031493433,0.061130457,0.020452827,0.08730483,0.10996233,0.06262538,0.04168405,0.04623346,0.044684343
0.023473488,0.052850638,0.046236813,0.013157099,0.020289512,0.025295055,0.016950352,0.027813368,0.03923346,0.024386935,0.015974494,0.01194685,0.007327371,0.011330912,0.013691982,0.018597158,0.011898658,0.009719449,0.015247965,0.01281662,0.008425502,0.020417642,0.019355796,0.021593645,0.0113183595,0.02017727,0.010937338,0.0103554,0.011074056,0.020286921,0.02235928,0.009033118,0.0059803305,0.009955432,0.0114040105,0.0072263195,0.009864501
0.083598144,0.048281394,0.06486551,0.046013836,0.035354186,0.03162708,0.027971813,0.0218216,0.017801296,0.031607077,0.011020103,0.009511594,0.009431332,0.0062162587,0.016931772,0.022345074,0.031710554,0.017529394,0.03004398,0.03616603,0.025848662,0.05838495,0.057708517,0.05251509,0.056934215,0.03146257,0.0270024,0.013553199,0.021915063,0.011904223,0.009492134,0.022731965,0.01587471,0.008385413,0.01040712,0.031933825,0.040915735
0.036490604,0.014625965,0.015783947,0.010815338,0.037077565,0.021012304,0.042838145,0.03148282,0.01802453,0.026428442,0.030263726,0.010118586,0.008234717,0.008715276,0.019528804,0.029426286,0.015107529,0.010382554,0.03440881,0.023440674,0.030708306,0.015305591,0.0071202344,0.015159521,0.017641753,0.014564268,0.012511407,0.013611232,0.017017117,0.018225368,0.025935922,0.021190152,0.009287454,0.019640649,0.026613321,0.038214505,0.025181243
0.29693472,0.26840407,0.13263679,0.10882554,0.05992248,0.13483573,0.041453462,0.11212793,0.072105125,0.078448504,0.063818686,0.11844041,0.13524206,0.091804884,0.013459087,0.072182074,0.017157197,0.060357675,0.07115513,0.02259148,0.0450129,0.12776051,0.2089845,0.30118117,0.071591,0.15111957,0.03539558,0.034296133,0.05021077,0.07160939,0.18685445,0.022437671,0.06247671,0.06343384,0.069081366,0.034716673,0.043092515
0.034147557,0.064210705,0.0057082083,0.014609421,0.01577699,0.0042277463,0.008030471,0.0037991493,0.0062744212,0.0073866434,0.0024086551,0.0033489529,0.006442301,0.008352546,0.012085406,0.008082921,0.00675645,0.00915809,0.05293215,0.017590953,0.012563792,0.006814526,0.0052255746,0.006865849,0.0044411593,0.015474643,0.021216827,0.011253973,0.017060634,0.022137022,0.031856775,0.009631332,0.059221957,0.027091566,0.017512534,0.009656261,0.008097767
0.1144328,0.14286041,0.20156604,0.26616293,0.15960611,0.2511116,0.08798947,0.2509641,0.023781532,0.027604183,0.062179316,0.13578129,0.12730652,0.13064802,0.01638884,0.07125056,0.084097005,0.18221548,0.084197365,0.12787779,0.053021982,0.06792979,0.3728434,0.2770938,0.061226767,0.3889852,0.29428837,0.31830698,0.27466395,0.3431909,0.30143285,0.15907101,0.5665893,0.35538983,0.36089146,0.10822071,0.022511136
0.17720608,0.119465426,0.11532422,0.0632186,0.0545761,0.14416839,0.029882405,0.10270278,0.087754525,0.10367993,0.09205029,0.12355293,0.05602543,0.069939725,0.041031953,0.13339916,0.11567724,0.10933985,0.05027955,0.051094443,0.029648427,0.06467895,0.10207221,0.19051754,0.070098825,0.12037957,0.054882098,0.05672164,0.08963712,0.11450799,0.20880835,0.04364112,0.09366001,0.0808786,0.091417514,0.024317088,0.024823453
