step,per_step_all,per_step_mid
0,0.13644788,0.15055984
1,0.13670358,0.14598578
2,0.09644319,0.081109226
3,0.118131906,0.12806922
4,0.09579153,0.09784189
5,0.11156197,0.12274153
6,0.10039315,0.10640061
7,0.088157706,0.088258564
8,0.11208301,0.11374161
9,0.09241897,0.09528582
10,0.08860475,0.09132266
11,0.0751231,0.06952765
12,0.08218165,0.078440845
13,0.108732484,0.1085191
14,0.13589522,0.15625817
15,0.18490662,0.2118411
16,0.15190853,0.16223815
17,0.19396372,0.21894903
18,0.18217482,0.19852881
19,0.19433242,0.20643815
20,0.19725275,0.20296325
21,0.19804324,0.21666737
22,0.15940362,0.15504853
23,0.11895931,0.10910468
24,0.087592214,0.0795458
25,0.10279652,0.099262245
26,0.087555274,0.08800128
27,0.09096606,0.08511632
28,0.07355766,0.06703991
29,0.077073745,0.06992149
30,0.07504217,0.06724665
31,0.08521754,0.080980845
32,0.085538395,0.07964584
33,0.08497692,0.08032696
34,0.08152324,0.0793299
35,0.07731271,0.07550267
36,0.0831476,0.077047266
37,0.07789269,0.07723803
38,0.071286574,0.07170723
39,0.07539067,0.07328651
40,0.08645707,0.08760193
41,0.08722719,0.082119614
42,0.081025206,0.08149761
43,0.081318565,0.08382025
44,0.08914496,0.08971502
45,0.07882578,0.07387641
46,0.084392816,0.08212853
47,0.07603304,0.078219354
48,0.09654837,0.103081256
49,0.105285935,0.10467393
50,0.097662866,0.096996754
51,0.09892726,0.09905242
52,0.09561686,0.10121521
53,0.08914966,0.094452985
54,0.09342978,0.093306474
55,0.0996633,0.101149745
56,0.099211015,0.1013432
57,0.09965913,0.10572925
58,0.09019577,0.09673952
59,0.10392152,0.11092186
60,0.10056645,0.10410065
61,0.107642405,0.117728904
62,0.13001576,0.14253324
63,0.106517985,0.11872788
64,0.0935284,0.09137965
65,0.09393806,0.089758344
66,0.085284024,0.08025914
67,0.083323956,0.08276771
68,0.08053163,0.06882522
69,0.070583835,0.06623255
70,0.06666162,0.06245457
71,0.08759664,0.08225541
72,0.07809742,0.07585455
73,0.080313176,0.07785952
74,0.0773835,0.069448486
75,0.07400668,0.06895353
76,0.06703938,0.063301615
77,0.08029794,0.076417446
78,0.083749674,0.08550939
79,0.078561075,0.07239637
80,0.07376923,0.06540234
81,0.08761097,0.0918433
82,0.09449847,0.09192357
83,0.09653262,0.096204445
84,0.09308462,0.09389789
85,0.10144777,0.1012261
86,0.10032748,0.104530506
87,0.09720967,0.09616131
88,0.10183343,0.108049996
89,0.1194776,0.12454044
90,0.120611034,0.12353809
91,0.12505193,0.1407074
92,0.11593253,0.12322526
93,0.1222314,0.12747048
94,0.11874112,0.13245736
95,0.09574698,0.09982447
96,0.18117166,0.1901878
97,0.09984822,0.1052741
98,0.108570464,0.11895017
99,0.09963447,0.103291996
100,0.09256772,0.09734958
101,0.09560499,0.10145736
102,0.10678667,0.11711252
103,0.08083827,0.08501131
104,0.10134711,0.110142104
105,0.102481104,0.11600134
106,0.11296611,0.12610334
107,0.096116655,0.10749354
108,0.08039534,0.07339555
109,0.095140904,0.08333407
110,0.08682018,0.0783353
111,0.082299784,0.08199797
112,0.079578474,0.065769024
113,0.07186374,0.06245581
114,0.058732703,0.05199267
115,0.068898834,0.061764106
116,0.0674704,0.06332236
117,0.06979969,0.05742266
118,0.06776888,0.061694823
119,0.06569735,0.06286239
120,0.070651844,0.06648941
121,0.074572556,0.07286143
122,0.070262246,0.06252441
123,0.06856404,0.06799364
124,0.07790394,0.0719347
125,0.07784212,0.069276005
126,0.079416424,0.07505808
127,0.07605286,0.07092449
128,0.082501486,0.07895905
129,0.08224082,0.07665895
130,0.063484386,0.05907152
131,0.07073922,0.06963566
132,0.07502292,0.07064873
133,0.08213895,0.085181616
134,0.08547972,0.08481805
135,0.09139488,0.09047797
136,0.08193604,0.08579825
137,0.08216274,0.0871902
138,0.089534834,0.09228537
139,0.08151816,0.08223786
140,0.105620034,0.11519598
141,0.09493376,0.098854095
142,0.08883123,0.09472967
143,0.09558943,0.09883985
144,0.10610468,0.115205884
145,0.107241355,0.11638985
146,0.10067288,0.11042272
147,0.09862487,0.10458036
148,0.09679221,0.09934887
149,0.09400505,0.09903109
150,0.095457174,0.10445309
151,0.09057708,0.10020086
152,0.09257715,0.098001026
153,0.09141781,0.09742557
154,0.083623424,0.086900726
155,0.08017019,0.08505234
156,0.113615975,0.12294073
