k,cum_mean_std_all,cum_mean_std_mid
1,0.13670358,0.14598578
2,0.116573386,0.113547504
3,0.117092885,0.11838808
4,0.111767545,0.11325153
5,0.111726426,0.115149535
6,0.109837554,0.11369138
7,0.10674043,0.11005812
8,0.107408255,0.11051855
9,0.10574278,0.10882603
10,0.10402898,0.10707569
11,0.101401165,0.10366223
12,0.09979954,0.10156045
13,0.10048669,0.10209573
14,0.10301588,0.105964474
15,0.10847525,0.113022916
16,0.111189835,0.11609887
17,0.116058886,0.12214888
18,0.11973199,0.1263922
19,0.12365833,0.13060515
20,0.12733805,0.13422306
21,0.13070497,0.13814898
22,0.13200945,0.13891715
23,0.13144206,0.13762094
24,0.12961498,0.13520116
25,0.12854224,0.1337636
26,0.12696582,0.13200352
27,0.1256325,0.13026695
28,0.12377267,0.12800884
29,0.122162364,0.12600583
30,0.12059169,0.12404719
31,0.11945059,0.122657955
32,0.118390836,0.121313825
33,0.117378294,0.1200718
34,0.11632373,0.118873514
35,0.11520913,0.11763435
36,0.11431853,0.116506934
37,0.11333405,0.115445614
38,0.11222754,0.1142946
39,0.11128301,0.11324312
40,0.11066236,0.11260207
41,0.11009078,0.11185859
42,0.10939874,0.11113571
43,0.10874571,0.11050047
44,0.10830024,0.11002807
45,0.10764526,0.1092247
46,0.10713977,0.10863566
47,0.10647793,0.1079885
48,0.10627105,0.10788626
49,0.10625095,0.107820705
50,0.10607919,0.10760423
51,0.10593895,0.107436545
52,0.10574044,0.107316904
53,0.10542741,0.107074186
54,0.10520523,0.106819235
55,0.10510446,0.10671615
56,0.10499924,0.10662021
57,0.104905546,0.106604576
58,0.10465193,0.10643449
59,0.104639545,0.10651054
60,0.10457166,0.106470376
61,0.104622,0.10665494
62,0.10503157,0.10723362
63,0.10505517,0.10741607
64,0.104875065,0.10716551
65,0.1047068,0.106897704
66,0.10441252,0.10649409
67,0.10409776,0.106139965
68,0.103751205,0.10559122
69,0.103270516,0.105020806
70,0.10274754,0.10441272
71,0.10253414,0.104100645
72,0.10219475,0.103708334
73,0.101895,0.10335424
74,0.10156377,0.10289605
75,0.101196334,0.10244349
76,0.1007469,0.10192846
77,0.10048133,0.101597145
78,0.10026682,0.10139089
79,0.09999207,0.101023875
80,0.09966428,0.100578606
81,0.09951547,0.10047077
82,0.09945428,0.10036653
83,0.09941909,0.10031639
84,0.09934367,0.10023998
85,0.09936843,0.10025158
86,0.099379584,0.10030133
87,0.09935465,0.10025374
88,0.09938281,0.10034234
89,0.09960859,0.10061423
90,0.09984195,0.10086893
91,0.10011898,0.101306714
92,0.10029087,0.10154496
93,0.10052679,0.101823725
94,0.100720555,0.10214962
95,0.10066821,0.102125145
96,0.10150679,0.10304246
97,0.101489685,0.10306547
98,0.101561934,0.103227556
99,0.101542465,0.10322821
100,0.101452716,0.10316942
101,0.10139482,0.103152476
102,0.10144768,0.103289336
103,0.10124759,0.10311188
104,0.101248555,0.103179485
105,0.1012603,0.10330159
106,0.10137073,0.103516705
107,0.10132163,0.10355387
108,0.10112787,0.10327463
109,0.101072945,0.10309169
110,0.10094337,0.102866635
111,0.10077542,0.10267863
112,0.10058614,0.10234908
113,0.10033196,0.10199604
114,0.09996706,0.10155741
115,0.099696904,0.101211384
116,0.099419095,0.10088475
117,0.09916593,0.10051328
118,0.098899856,0.100184314
119,0.09862085,0.09987068
120,0.09838776,0.0995925
121,0.09819095,0.09937159
122,0.09796202,0.099069566
123,0.097723015,0.09881691
124,0.097563185,0.09860012
125,0.09740541,0.09836552
126,0.09726264,0.09818055
127,0.09709563,0.09796593
128,0.096981615,0.09781744
129,0.096867345,0.09765342
130,0.09661055,0.09735663
131,0.09641306,0.09714502
132,0.09625101,0.096944295
133,0.09614491,0.09685585
134,0.09606531,0.09676602
135,0.09603072,0.096719444
136,0.09592708,0.09663914
137,0.09582662,0.09657017
138,0.09578102,0.096539125
139,0.09567841,0.09643623
140,0.09574942,0.09657023
141,0.09574364,0.09658643
142,0.09569497,0.09657335
143,0.09569423,0.0965892
144,0.095766515,0.09671848
145,0.095845655,0.09685415
146,0.09587872,0.09694708
147,0.0958974,0.09699901
148,0.09590345,0.09701489
149,0.0958907,0.09702843
150,0.09588781,0.09707791
151,0.09585264,0.0970986
152,0.095831096,0.097104535
153,0.095802255,0.097106636
154,0.09572317,0.09704036
155,0.09562283,0.09696302
156,0.095738165,0.09712954
