k,cum_mean_std_all,cum_mean_std_mid
1,0.13748953,0.14298223
2,0.11751358,0.112001956
3,0.118270785,0.11772713
4,0.11294109,0.11279771
5,0.1139435,0.116140045
6,0.11097476,0.11268715
7,0.110220484,0.11236512
8,0.11043599,0.11345566
9,0.10763987,0.10946518
10,0.104987994,0.10627304
11,0.10499135,0.10666039
12,0.1049078,0.106332414
13,0.10396777,0.10508577
14,0.103947006,0.10512078
15,0.10247845,0.102995604
16,0.10162836,0.10197106
17,0.10125737,0.100998394
18,0.100423686,0.10019566
19,0.10057703,0.10066197
20,0.09994205,0.10000776
21,0.09946188,0.099421464
22,0.099051826,0.09901488
23,0.09855658,0.098586395
24,0.09803481,0.09780636
25,0.09776442,0.09744282
26,0.09746739,0.0972985
27,0.09798592,0.098121844
28,0.09747095,0.097639546
29,0.09686177,0.097097814
30,0.0966544,0.09689726
31,0.09639077,0.09668847
32,0.09596576,0.09635644
33,0.0958078,0.096219435
34,0.09544192,0.0958044
35,0.095148355,0.09563312
36,0.09478734,0.09521956
37,0.09445304,0.09488379
38,0.09407113,0.09446315
39,0.09371269,0.09417565
40,0.0934425,0.093959905
41,0.09313227,0.09360561
42,0.0929983,0.09350304
43,0.09420937,0.0951134
44,0.09431363,0.095028825
45,0.0941341,0.09464249
46,0.0939144,0.0943098
47,0.093970485,0.09430941
48,0.093722224,0.09402171
49,0.093382426,0.093669325
50,0.09326738,0.09351299
51,0.09295464,0.09302452
52,0.09243055,0.092419945
53,0.09235153,0.09234213
54,0.09230518,0.0921577
55,0.09276335,0.09276115
56,0.09352482,0.093767
57,0.094353616,0.094955765
58,0.0955957,0.09668519
59,0.09665564,0.09808567
60,0.09781816,0.09952233
61,0.09910879,0.101184115
62,0.100036256,0.10201958
63,0.10121039,0.10352485
64,0.10185607,0.104313694
65,0.10182289,0.1039556
66,0.102614984,0.10509024
67,0.10385242,0.10673242
68,0.10502049,0.10827583
69,0.10596864,0.109495975
70,0.10716124,0.11106371
71,0.108436055,0.11268217
72,0.1096102,0.11392432
73,0.11099601,0.11549398
74,0.111899905,0.11636729
75,0.112217665,0.1166988
