step,head_agreement
0,
1,0.21007945
2,0.3113011
3,0.37883878
4,0.52763
5,0.6134629
6,0.53358513
7,0.3884678
8,0.58417356
9,0.47286698
10,0.47576642
11,0.2744663
12,0.34396243
13,0.4275417
14,0.43189222
15,0.4620605
16,0.28616828
17,0.36822677
18,0.3393336
19,0.28893822
20,0.4667918
21,0.33909714
22,0.5089704
23,0.51174515
24,0.49890012
25,0.4028728
26,0.56627256
27,0.51287687
28,0.56408936
29,0.5233804
30,0.46554923
31,0.47399917
32,0.68286896
33,0.53349024
34,0.51980615
35,0.482332
36,0.4221644
37,0.37174785
38,0.4773546
39,0.51661694
40,0.44704148
41,0.53803754
42,0.53967243
43,0.50468767
44,0.5795613
45,0.548391
46,0.4838506
47,0.44114912
48,0.5473316
49,0.51342756
50,0.46160528
51,0.3989422
52,0.3326412
53,0.42772427
54,0.43255925
55,0.4908422
56,0.44356602
57,0.5046451
58,0.5679608
59,0.48007423
60,0.46565175
61,0.46369803
62,0.5803565
63,0.4117514
64,0.43328488
65,0.49387628
66,0.47497725
67,0.50714725
68,0.46571976
69,0.48709592
70,0.41849935
71,0.4140278
72,0.4614434
73,0.39807168
74,0.4546798
75,0.45408785
76,0.49724633
77,0.4594809
78,0.5828467
79,0.5488921
80,0.56391793
81,0.579171
82,0.51078945
83,0.46656665
84,0.39523092
85,0.3763512
86,0.52841944
87,0.48888484
88,0.3780426
89,0.42408538
90,0.40219617
91,0.46456015
92,0.45682693
93,0.4325605
94,0.46103707
95,0.4545468
96,0.27335715
97,0.31805992
98,0.34792307
99,0.33382165
100,0.42349622
101,0.36439046
102,0.5758465
103,0.31594616
104,0.4258614
105,0.46963722
106,0.48727766
107,0.41717035
108,0.34985313
109,0.41542223
110,0.32642597
111,0.3151746
112,0.45803374
113,0.41473296
114,0.43555474
115,0.37285623
116,0.5464481
117,0.43760768
118,0.275617
