step,token_id,decoded
1,1014,The
2,5133,difference
3,1444,between
4,264,a
5,8169,fro
6,28721,g
7,304,and
8,264,a
9,298,to
10,316,ad
11,10427,lies
12,297,in
13,652,their
14,5277,physical
15,15559,characteristics
16,28725,","
17,6174,behavior
18,28725,","
19,304,and
20,20878,habitat
21,28723,.
22,18760,Fro
23,2626,gs
24,9566,typically
25,506,have
26,7898,smooth
27,28725,","
28,17261,moist
29,4759,skin
30,28725,","
31,304,and
32,24530,slim
33,28724,y
34,319,g
35,5603,lands
36,28725,","
37,1312,while
38,298,to
39,6722,ads
40,506,have
41,6964,dry
42,28725,","
43,275,w
44,444,art
45,28724,y
46,4759,skin
47,304,and
48,298,to
49,316,ad
50,319,g
51,5603,lands
52,28723,.
53,18760,Fro
54,2626,gs
55,4312,usually
56,506,have
57,3774,longer
58,7969,legs
59,304,and
60,460,are
61,680,more
62,11018,aqu
63,1711,atic
64,28725,","
65,5273,prefer
66,699,ring
67,298,to
68,2943,live
69,297,in
70,442,or
71,3065,near
72,2130,water
73,28725,","
74,14349,whereas
75,298,to
76,6722,ads
77,506,have
78,19367,shorter
79,28725,","
80,341,st
81,6753,outer
82,7969,legs
83,304,and
84,460,are
85,680,more
86,3636,ter
87,3290,rest
88,6144,rial
89,28725,","
90,5273,prefer
91,699,ring
92,298,to
93,2943,live
94,356,on
95,2533,land
96,28723,.
97,16569,Additionally
98,28725,","
99,298,to
100,6722,ads
101,506,have
102,264,a
103,680,more
104,18882,toxic
105,4759,skin
106,5169,secret
107,296,ion
108,821,than
109,8169,fro
110,2626,gs
111,390,as
112,264,a
113,9968,defense
114,14175,mechanism
115,1835,against
116,7871,pred
117,3117,ators
118,28723,.
119,2,</s>
