step,entropy
0,
1,0.04568202
2,0.0075425133
3,1.8603284
4,1.942429
5,2.1558177
6,0.89029795
7,0.4578438
8,1.9363985
9,0.0014831403
10,0.012831244
11,0.71556455
12,1.0706041
13,0.08386045
14,0.9830942
15,0.4152028
16,0.36027443
17,0.005363591
18,0.11676945
19,0.0005246635
20,0.005109142
21,0.008397113
22,0.53655523
23,0.32163748
24,0.04520428
25,0.006462971
26,0.00855805
27,9.707879e-06
28,0.025840566
29,0.010542339
30,0.44889128
31,0.25959456
32,0.49883085
33,0.08895287
34,0.37507045
35,0.0065413164
36,0.17827588
37,5.5238826e-05
38,0.20164664
39,0.008026067
40,0.00018153305
41,0.00022823105
42,0.0013968333
43,0.020223144
44,0.00946657
45,1.9241233
46,2.5900194e-05
47,1.8777529
48,0.9676633
49,1.0557421
50,5.0488266e-06
51,0.05106423
52,1.2643279
53,1.0208106
54,0.7310525
55,2.429337
56,1.1333132
57,1.5063992
58,2.6394893e-05
59,0.965348
60,1.9590924
61,1.170775
62,0.42749155
63,0.2862669
64,1.6290386
65,0.050577484
66,0.061487183
67,0.86488336
68,1.4300396
69,0.0002911914
70,0.9233077
71,0.95970434
72,1.7055016
73,0.7052734
74,2.7128694
75,0.84243464
76,1.5730247
77,1.3404744
