0.17654334,0.20484902,0.15855695,0.17236075,0.19805205,0.19258402,0.16280566,0.25623667,0.20941235,0.14980002,0.16556537,0.19239439,0.18851481,0.13688917,0.12762854,0.17702024,0.16224715,0.1640965,0.1767585,0.28768244,0.17800939,0.17174429,0.16426034,0.19782051,0.16206372,0.13950053,0.18770324,0.21553949,0.20932974,0.22481163,0.5299847,0.17717081,0.279766,0.2478212,0.17405494,0.23941147,0.17299293,0.18870671,0.21423998,0.17351727,0.16770059,0.19906808,0.14431411,0.19725227,0.1485476,0.20964925,0.3117505,0.16419508,0.13386105,0.15805411,0.18522705,0.17147748,0.15203957,0.20274049,0.21825063,0.1409803,0.18031713,0.16965109,0.15497419,0.18962291,0.16156475,0.26443297,0.16439188,0.17091523,0.21022137,0.16605681,0.16434602,0.1966776,0.15203738,0.13521476,0.16026345,0.13896646,0.11748557,0.14234737,0.1299282,0.1944978,0.17321931,0.16611634,0.20856735,0.1701478,0.15344034,0.16946813,0.14271638,0.14825875,0.12372774,0.15168726,0.14935908,0.1844761,0.17873341,0.17763028,0.23801187,0.16794214,0.17804496,0.22557864,0.1913804,0.17263027,0.17060888,0.14128754,0.18816121,0.14319597,0.12374201,0.14179355,0.13146424,0.10647093,0.1433371,0.14998834,0.117289335,0.145015,0.13395777,0.19714986,0.17445067,0.15970609,0.17115232,0.14953345,0.2248743,0.1609277,0.19841921,0.15068589,0.15981486,0.15480135,0.15654035,0.17215066,0.18511346,0.14525968,0.13583262,0.20200023,0.14005153,0.14788455,0.15726116,0.15852115,0.18069771,0.20578106,0.13760725,0.1431697,0.1941654
0.11620513,0.14695534,0.13544779,0.14559023,0.13755514,0.13738227,0.13441135,0.13952124,0.129177,0.1261887,0.13685592,0.13279343,0.13197373,0.11372716,0.12041843,0.12927942,0.1371284,0.124958,0.13082162,0.12495862,0.1348547,0.14559922,0.124957435,0.12621759,0.1258086,0.121166535,0.12232604,0.12698504,0.12094769,0.13368735,0.16975048,0.4734106,0.14838065,0.12238313,0.1357727,0.14541048,0.13915011,0.12253855,0.13923681,0.13902804,0.13428788,0.1476241,0.13032037,0.13325045,0.12914672,0.118649855,0.11817331,0.11507206,0.11306099,0.13181134,0.13900493,0.1285072,0.13009222,0.11641047,0.12607335,0.12039383,0.12007901,0.12819564,0.11736476,0.13011889,0.12654883,0.11251649,0.10542733,0.10925771,0.10726595,0.112178266,0.11329159,0.11543592,0.11527267,0.11356579,0.12610526,0.1267827,0.11759,0.12687483,0.11570982,0.12764283,0.13318524,0.11228291,0.11695919,0.114158854,0.12690786,0.12935518,0.1291151,0.12861632,0.12140035,0.1384997,0.12366471,0.13140605,0.13319966,0.12771,0.11339021,0.113957144,0.11194201,0.11117306,0.11390994,0.11822235,0.113262855,0.106086716,0.110351056,0.112813905,0.11012028,0.12082642,0.12692393,0.11166772,0.12718782,0.117790975,0.11238081,0.121820666,0.11810787,0.13094616,0.13559736,0.13324888,0.12405847,0.10852318,0.13789928,0.14670503,0.15761591,0.12185505,0.12282686,0.11655994,0.11810744,0.12948754,0.13090797,0.12323273,0.12228071,0.12751542,0.11758751,0.13484327,0.12572266,0.11906382,0.12289888,0.12864718,0.11600047,0.13079506,0.12822431
0.15208448,0.15385987,0.16351172,0.16336235,0.15424767,0.14321987,0.16063215,0.18323767,0.17619479,0.14207326,0.2260293,0.16227049,0.16582295,0.15406658,0.14482158,0.16745624,0.17631386,0.13636328,0.15473323,0.14337957,0.149185,0.16173935,0.14377204,0.19100238,0.16791965,0.14375278,0.17699268,0.16854693,0.2041299,0.14909755,0.19332181,0.16563739,0.21567155,0.18027873,0.14601238,0.1826563,0.15377772,0.14203481,0.18316899,0.17286354,0.19085051,0.226879,0.16294952,0.19381122,0.1487295,0.16109285,0.1408574,0.12585014,0.22494115,0.19236505,0.19543462,0.15246001,0.1621129,0.13774519,0.15392776,0.12915349,0.17766672,0.17174152,0.19121817,0.16456676,0.15926594,0.16467187,0.13402164,0.14592525,0.14974718,0.14838985,0.13553363,0.13951184,0.12744334,0.2122859,0.18375407,0.2205954,0.12568489,0.13640995,0.12177265,0.12937976,0.13889188,0.1306561,0.13800244,0.1363054,0.14416052,0.16155848,0.13636546,0.1463763,0.14258723,0.18016441,0.17287244,0.17826626,0.16775887,0.15658566,0.1454716,0.13054611,0.13068847,0.14962995,0.1470487,0.14451565,0.123606674,0.121840015,0.1306183,0.12150659,0.23304068,0.16789083,0.2246139,0.11751345,0.13049684,0.13648792,0.12607437,0.124290876,0.12123532,0.13279618,0.15717272,0.14265017,0.14013916,0.127533,0.18454526,0.18643785,0.18599026,0.15688185,0.13367897,0.13517947,0.15049653,0.14371191,0.14560404,0.15678936,0.13097608,0.1284113,0.12520969,0.15047827,0.15043843,0.14028057,0.15320617,0.1601792,0.1271527,0.14423954,0.13029711
0.18060845,0.3910203,0.26639906,0.26239908,0.21831217,0.23247321,0.24990463,0.32565147,0.27091047,0.34942812,0.31438902,0.22820452,0.22338547,0.21812832,0.15864632,0.12771569,0.13833776,0.13387112,0.17928895,0.14583008,0.35427666,0.33729866,0.3403666,0.37685153,0.29638296,0.28387126,0.4964126,0.31284618,0.4410403,0.43736422,0.29633442,0.3414497,0.2323488,0.26487046,0.19462444,0.19829415,0.2787869,0.21933584,0.1933572,0.2689053,0.27659127,0.26826915,0.28129074,0.31254017,0.17313756,0.22719751,0.21203692,0.3350357,0.26811215,0.24048993,0.2845811,0.22101875,0.250504,0.19745329,0.33676365,0.17979856,0.20413643,0.27584866,0.350312,0.2621266,0.22364949,0.24505684,0.3203909,0.2358481,0.23590335,0.275062,0.23262069,0.21260233,0.3585368,0.27621543,0.24736921,0.25673932,0.16103467,0.19983363,0.1706821,0.20127228,0.27905396,0.19162506,0.14855932,0.38493744,0.28369793,0.255889,0.18026246,0.19450568,0.3772596,0.2515894,0.33331895,0.26721323,0.17733495,0.17724459,0.18670255,0.29893738,0.20645516,0.22176896,0.3392572,0.19123006,0.17789495,0.19672409,0.21251965,0.35983503,0.24440247,0.22085568,0.23785137,0.15109105,0.19648412,0.21214643,0.18141402,0.20502248,0.17918026,0.23300524,0.2560727,0.18230595,0.31871182,0.18587574,0.19091822,0.2506135,0.31148934,0.23668759,0.18939303,0.17324306,0.23372991,0.21015888,0.2093891,0.23586974,0.20033772,0.17244768,0.31691295,0.2524322,0.27909282,0.19044176,0.21802187,0.21962278,0.2461504,0.22856617,0.1973854
0.11582861,0.15621532,0.13759713,0.1447099,0.14356433,0.15067741,0.15280643,0.15626717,0.14966038,0.12646821,0.15176202,0.1493351,0.14954917,0.15433735,0.16014177,0.14301759,0.15807767,0.13328512,0.15647376,0.12091226,0.13552554,0.13501862,0.12910546,0.13708466,0.13534427,0.12522152,0.11723572,0.13406104,0.13473982,0.13749012,0.15557906,0.15526788,0.1629155,0.16353473,0.15942176,0.13881944,0.16084145,0.1451598,0.13235365,0.14097287,0.13393505,0.16084753,0.13509429,0.14971489,0.15815927,0.15072453,0.12381195,0.1201985,0.11649868,0.13172494,0.13523586,0.14474514,0.15248969,0.13599715,0.16067718,0.14770685,0.13715874,0.13229603,0.125221,0.1564058,0.14617781,0.12650172,0.13776827,0.11898097,0.12925729,0.13372648,0.14823623,0.12295115,0.12633863,0.115398645,0.13949452,0.1281624,0.122111216,0.14150785,0.13042343,0.1282382,0.14442077,0.13825984,0.12700449,0.1274308,0.1349708,0.1306906,0.11976538,0.12183135,0.12394778,0.12609293,0.12705685,0.15474549,0.15357843,0.14284322,0.12957361,0.13732786,0.13311593,0.1412018,0.14555284,0.15244976,0.1623948,0.1363091,0.122029826,0.12462848,0.11611487,0.13632035,0.13220896,0.12195805,0.14859927,0.14565271,0.13857058,0.13370594,0.13034478,0.13310052,0.14024404,0.14580074,0.15262541,0.13919772,0.14683412,0.14684345,0.14838637,0.14046673,0.14425206,0.13209866,0.14662582,0.15256757,0.1406848,0.1304119,0.121949784,0.122685775,0.1261204,0.14334568,0.1376148,0.120995335,0.15279192,0.16799232,0.13439964,0.133824,0.1324497
0.12251353,0.16428521,0.14127992,0.15029675,0.1669391,0.15586714,0.15018602,0.17146824,0.15515982,0.13188471,0.16264638,0.1448289,0.1434372,0.14331768,0.14731102,0.14851244,0.15800706,0.12516858,0.15806228,0.1291026,0.14579803,0.14225417,0.13535604,0.14270385,0.12996475,0.1315561,0.14407457,0.14863354,0.15308926,0.15114966,0.16363737,0.15593943,0.16050029,0.14954503,0.14080256,0.16544177,0.13616243,0.1535901,0.13723159,0.12535152,0.12980865,0.14055893,0.14149407,0.1590817,0.13372645,0.14554651,0.12599522,0.12599446,0.12506731,0.13205042,0.12981823,0.14176777,0.1538491,0.13913481,0.14952682,0.13302523,0.14085962,0.12574744,0.12795217,0.154944,0.15081869,0.13497125,0.12161471,0.12718336,0.12041119,0.14054503,0.15744798,0.11856962,0.12518269,0.12362561,0.13390082,0.12456924,0.1341907,0.12818173,0.12534362,0.13654718,0.13429764,0.12673232,0.11534043,0.11846085,0.13454004,0.12273628,0.118653186,0.11362988,0.11382446,0.118245274,0.12516357,0.14171468,0.14443621,0.13939005,0.12027437,0.115448736,0.13859117,0.12790416,0.12873672,0.13287891,0.11760109,0.14751808,0.11546944,0.12414504,0.12038881,0.13064918,0.12308388,0.12738134,0.13346492,0.1158911,0.1168289,0.116891876,0.11892106,0.14469028,0.13622522,0.122263946,0.13294525,0.12815925,0.12625709,0.13931367,0.14521319,0.13794084,0.12286814,0.118603475,0.13300382,0.15156248,0.1332976,0.12251415,0.13896596,0.12352374,0.12230488,0.13563621,0.13061568,0.13175096,0.15207568,0.17037693,0.11605834,0.12915531,0.14061059
0.16968359,0.2540243,0.21050112,0.23174463,0.2224149,0.18789627,0.16467856,0.21144196,0.19097032,0.20506728,0.23951106,0.1775198,0.18021382,0.17960344,0.1726377,0.19278583,0.17785788,0.14210927,0.16406511,0.22723198,0.21859941,0.22254175,0.20881617,0.18831778,0.18270889,0.19273451,0.19354239,0.18926188,0.16731916,0.23544696,0.22236966,0.15187776,0.19252418,0.15586619,0.15882081,0.21595895,0.16642965,0.16006075,0.22530286,0.17077816,0.17411986,0.1758568,0.20646335,0.19047034,0.14569634,0.13469023,0.2190096,0.24768996,0.18888815,0.20019181,0.17276467,0.18335637,0.17385282,0.20903762,0.17427431,0.14738669,0.22482187,0.21402301,0.17978221,0.17580251,0.18314502,0.27639306,0.20837983,0.21027096,0.15507321,0.17982425,0.2021547,0.17751323,0.15586506,0.16759877,0.17118812,0.1599181,0.16505513,0.18507653,0.16567256,0.23676798,0.21419209,0.14393958,0.15909784,0.16376984,0.16859858,0.17316978,0.15208332,0.18834402,0.16633645,0.17194538,0.18218374,0.2088704,0.17891304,0.17891863,0.19866914,0.16837215,0.20692211,0.15024625,0.14853615,0.13619445,0.10678342,0.19275273,0.1775654,0.15546453,0.15805767,0.15741582,0.15860218,0.15816073,0.18147857,0.17485833,0.15484256,0.16979504,0.13991652,0.23901348,0.21802212,0.19162087,0.17329237,0.1507617,0.17455415,0.19331701,0.1946918,0.16735426,0.14063053,0.12224812,0.14000186,0.18423563,0.1765923,0.14925799,0.1621329,0.22843711,0.20285997,0.20165603,0.183657,0.18061297,0.1689427,0.15537384,0.16756855,0.1686886,0.20158699
0.120824106,0.16836756,0.14508168,0.14854933,0.1645925,0.15020353,0.15658072,0.16466156,0.1550873,0.12668802,0.1671533,0.14856042,0.13939291,0.14593716,0.14808306,0.14875586,0.15097398,0.12571037,0.14341167,0.13726035,0.15625472,0.147508,0.12933472,0.14750046,0.1290226,0.12501931,0.14276023,0.14751148,0.14861748,0.1552081,0.17239131,0.15309016,0.16321231,0.15037607,0.14402212,0.15178965,0.13448511,0.13375951,0.14074981,0.13233471,0.13373165,0.14236248,0.1308756,0.14845406,0.1350858,0.13957435,0.13196935,0.13368516,0.13003328,0.14636429,0.13504875,0.1396119,0.15715416,0.1392239,0.15740654,0.13522665,0.14138941,0.13646045,0.13131753,0.14460257,0.13857992,0.13379766,0.12679121,0.13093546,0.118622355,0.13838132,0.14014192,0.115279905,0.11350823,0.12222856,0.13797985,0.120745026,0.12524076,0.12561885,0.12052173,0.13432026,0.13769118,0.115149304,0.11982763,0.12058164,0.12522066,0.12230098,0.12523508,0.12020505,0.114229426,0.12403393,0.13045569,0.12975553,0.14143462,0.1353071,0.12151453,0.121750794,0.12965104,0.12783661,0.1274298,0.13132694,0.114354625,0.12994692,0.11611881,0.11372072,0.118525594,0.13506491,0.12041349,0.11867711,0.12814857,0.12415952,0.119740725,0.12172871,0.11605711,0.14470232,0.14443022,0.13084587,0.1318312,0.113731,0.14620748,0.15739915,0.14348616,0.12635243,0.11968747,0.11941216,0.13381433,0.14364827,0.14059749,0.13018146,0.13475172,0.13483673,0.12918657,0.14295204,0.12973008,0.12840724,0.1428631,0.14785784,0.12498328,0.13002717,0.13760199
0.09598371,0.12802063,0.11699282,0.121131115,0.13218094,0.13427192,0.13096976,0.14948781,0.14009409,0.12454753,0.16007423,0.14001457,0.12762462,0.11821041,0.11484827,0.121110834,0.13140331,0.10759631,0.115041144,0.10434833,0.12347395,0.12249778,0.1255346,0.13209094,0.12843718,0.11531818,0.11290304,0.12044058,0.11636371,0.11635104,0.13284345,0.13427557,0.12724927,0.11873077,0.11172477,0.12449982,0.13337854,0.10730511,0.09971247,0.10808575,0.1117288,0.12227133,0.11205317,0.1162772,0.11627974,0.10298102,0.10361178,0.10982302,0.11170339,0.11809517,0.11568218,0.12638058,0.13453823,0.118036486,0.123552784,0.11063404,0.10827692,0.116720475,0.10873754,0.13409483,0.12593247,0.116049424,0.10768239,0.11809357,0.1160559,0.118321836,0.11481874,0.100389525,0.102038436,0.10921264,0.11166804,0.11307314,0.117678516,0.120044775,0.11524981,0.117134765,0.11176213,0.10164713,0.10377752,0.10039385,0.10848782,0.11998595,0.109148785,0.112331465,0.09099872,0.10797456,0.10772055,0.1192143,0.123008035,0.115735106,0.10542409,0.1007951,0.10745403,0.11960829,0.11122912,0.10906596,0.104947165,0.10030432,0.09719577,0.10091579,0.10888152,0.10969026,0.11249252,0.11358008,0.11648298,0.10806414,0.1068221,0.10343735,0.10264692,0.119809,0.12810282,0.13087608,0.11148804,0.10079359,0.106325604,0.107848376,0.117510505,0.11658021,0.1246669,0.108108245,0.09917564,0.11141648,0.10748011,0.11325862,0.11470511,0.10232268,0.09430882,0.11336011,0.11045798,0.12089135,0.12199851,0.12174337,0.10424455,0.117976874,0.12156134
0.10258089,0.11619377,0.12000416,0.09986786,0.11526878,0.117667995,0.12680423,0.13400275,0.12336788,0.1248338,0.14730392,0.132872,0.12851603,0.12659143,0.13482499,0.13008313,0.12826882,0.10187466,0.1180181,0.10675898,0.11315592,0.113435596,0.11489132,0.13749431,0.1340068,0.12361617,0.12706862,0.12921484,0.120855995,0.12467845,0.14112343,0.16145915,0.13106845,0.11650963,0.12646268,0.13414927,0.11002016,0.11438204,0.108480155,0.10923726,0.123635046,0.1386597,0.116916455,0.12377048,0.11170937,0.110566005,0.1089284,0.10625248,0.110152476,0.1184469,0.1180677,0.11808393,0.11817539,0.11482987,0.12040177,0.11981493,0.11545929,0.11866666,0.107129104,0.11966989,0.11880136,0.11353816,0.105384685,0.11408513,0.114110656,0.11172209,0.12000069,0.1002521,0.10561333,0.10904183,0.10865635,0.11240196,0.12010665,0.11904443,0.11019078,0.12245281,0.11629118,0.10695429,0.10674183,0.10394262,0.1120292,0.11769224,0.111409396,0.10929828,0.09606146,0.10760949,0.10200411,0.10457879,0.1240419,0.11273863,0.102132104,0.0997797,0.10733886,0.11568615,0.107810415,0.10977345,0.10571802,0.105653904,0.09346718,0.09922489,0.10957719,0.10957119,0.11309703,0.115369275,0.122088484,0.10708409,0.101532854,0.10286291,0.106988974,0.123481505,0.12243959,0.11965347,0.11264243,0.10809692,0.11446525,0.11379392,0.11320055,0.10930314,0.11080722,0.10454548,0.099828415,0.10965592,0.10639528,0.11082194,0.12419065,0.10447792,0.11180844,0.10488406,0.10243953,0.11445954,0.11107702,0.12033429,0.103411056,0.122649804,0.11994241
