k,cum_mean_std_all,cum_mean_std_mid
1,0.08428868,0.07834569
2,0.06941335,0.058664866
3,0.060828954,0.049751323
4,0.054444727,0.04430911
5,0.053391825,0.04464876
6,0.053362798,0.044280946
7,0.052252356,0.04305851
8,0.051010884,0.042091485
9,0.049549878,0.040636837
10,0.052688777,0.04167963
11,0.051453494,0.04063261
12,0.05009904,0.03940647
13,0.048767466,0.03831079
14,0.0484624,0.03829982
15,0.048591398,0.038535368
16,0.04979811,0.04030869
17,0.049049914,0.039769817
18,0.048255023,0.039147068
19,0.04774079,0.038986016
20,0.047838688,0.03919724
21,0.047983006,0.039566904
22,0.04808463,0.039646253
23,0.04929157,0.040954888
24,0.04888731,0.040677767
25,0.04838666,0.040217567
26,0.04803765,0.039879248
27,0.047789216,0.039620683
28,0.047533654,0.039412707
29,0.047449,0.039339993
30,0.047276035,0.03913301
31,0.046841513,0.03877552
32,0.04662197,0.038712025
33,0.04638988,0.03859656
34,0.0461199,0.03836934
35,0.045940287,0.0381643
36,0.045688126,0.037830964
37,0.045754276,0.038039956
38,0.046376046,0.03871533
39,0.04631733,0.03866732
40,0.046212845,0.038531967
41,0.046106968,0.038400903
42,0.045842618,0.03819754
43,0.045633122,0.03793161
44,0.045577362,0.037879966
45,0.045346398,0.03770882
46,0.045225002,0.03760526
47,0.04507362,0.037476294
48,0.0449183,0.037360154
49,0.044777934,0.037215628
50,0.044694155,0.037232712
51,0.045272253,0.03802353
52,0.045497894,0.03828878
53,0.04568792,0.038473975
54,0.045729585,0.038511798
55,0.045649078,0.038436696
56,0.045536425,0.038308654
57,0.04544956,0.038270943
58,0.04526558,0.03811335
59,0.04527368,0.038175113
60,0.04536685,0.038410842
61,0.045409232,0.03851439
62,0.04533934,0.03844591
63,0.045303255,0.03842276
64,0.045237802,0.03837802
65,0.04517957,0.03832174
66,0.045102254,0.038209833
67,0.045119636,0.038265076
68,0.04576198,0.03910497
