0.08255702,0.0068236785,0.00892661,0.014812777,0.023172207,0.021263275,0.016084483,0.012202766,0.008414962,0.015443092,0.012975565,0.018216116,0.007491383,0.023904797,0.03369796,0.017391283,0.017001342,0.02030192,0.02536898,0.026236422,0.010643295,0.014999544,0.027367482,0.03418946,0.023777787,0.020628165,0.010074813,0.017618474,0.0125455875,0.012082706,0.017487695,0.012931777,0.016509213,0.015633132,0.0153229125,0.01271276,0.0132580465,0.02701843,0.020772211,0.022292005,0.016257923,0.00925044,0.016631212,0.02204918,0.014901435,0.0082119005,0.014100905,0.027966028,0.014233276,0.013381218,0.005317109,0.016545858,0.010839092,0.013810882,0.013824014,0.015999278,0.02598769,0.020204034,0.010458606,0.02531538,0.028752485,0.011852198,0.011561038,0.023560174,0.019735094,0.022963177,0.012417679,0.014904841,0.029578043,0.020115819,0.011156804,0.02164339,0.012447414,0.0060697696,0.016581936,0.0101569025,0.007569558,0.011409952,0.013690164,0.019774644,0.01586059,0.0074694664,0.008695993,0.012446821,0.017914444,0.014945212,0.011129827,0.014938973,0.015003974,0.017982917,0.01792425,0.016387844,0.014812006,0.012723269,0.016374612,0.01939967,0.0110087255,0.020246172,0.027717566,0.012820879,0.0101907505,0.00909958,0.011991823,0.010361583,0.021233318,0.01907236,0.008159762,0.01112231,0.014896253,0.008021623,0.015520447,0.013813218,0.011614392,0.008033214,0.010684986,0.0058423085,0.008824007,0.01088705,0.0123063475,0.021608477,0.008579627,0.020139769,0.008671594,0.007920633,0.008785551,0.013534861,0.011451515,0.014499126,0.015224099,0.00954504,0.008123499,0.010593183,0.007064601,0.009781904
0.4388999,0.06506689,0.03898804,0.05244174,0.08087784,0.061299767,0.08028684,0.09862779,0.05701775,0.08023971,0.09566428,0.07125295,0.045313977,0.12980708,0.07266883,0.045053065,0.056165975,0.04378675,0.06403386,0.06884879,0.036441214,0.04870076,0.10462269,0.05428641,0.054940686,0.08391939,0.03820315,0.051136,0.04465027,0.05046899,0.04496151,0.042505696,0.061180543,0.096272066,0.062276874,0.076509275,0.07516937,0.05576577,0.048374824,0.076329686,0.095084585,0.080756515,0.12120265,0.08135542,0.06983303,0.06990258,0.08549407,0.048240084,0.04686342,0.06644165,0.060380477,0.066700354,0.049449645,0.040448464,0.027637731,0.031713385,0.057105068,0.060112666,0.041183736,0.08837027,0.058392327,0.024444463,0.037967134,0.055730477,0.043527488,0.05523502,0.05843113,0.056414332,0.10041344,0.067616604,0.03366863,0.06512374,0.05576782,0.045565248,0.060504165,0.050273802,0.051025555,0.1127305,0.070063874,0.03461093,0.049008176,0.053243082,0.06092396,0.06448398,0.03822633,0.01975277,0.03128817,0.052479368,0.0738973,0.045049485,0.050598186,0.04162702,0.07762518,0.046564464,0.04895239,0.04170442,0.04215337,0.05778259,0.041588273,0.04116145,0.039762694,0.035060823,0.046177883,0.03268708,0.0769086,0.042878818,0.023259357,0.03973069,0.07035281,0.042787556,0.032651167,0.040811,0.028963512,0.025955986,0.024194311,0.02015954,0.03384313,0.04112601,0.05649118,0.033795238,0.02121178,0.03791386,0.03650364,0.039913483,0.053795587,0.04188303,0.034050792,0.04653897,0.060285788,0.03155712,0.031207563,0.03837236,0.03096141,0.047938026
0.11145765,0.009198064,0.0077790585,0.009352669,0.0070370305,0.0127162235,0.01338544,0.007963679,0.0056028524,0.01129746,0.007228833,0.0129900845,0.005882629,0.00942102,0.013884211,0.013256873,0.013019006,0.014019251,0.020963376,0.017121714,0.007036351,0.0060153846,0.01582094,0.01662828,0.016137162,0.010594579,0.004998933,0.0115039125,0.011027893,0.0088654775,0.013082041,0.0076147844,0.008470189,0.010365564,0.008367912,0.005878893,0.0068772845,0.008000542,0.015198362,0.009436323,0.013176804,0.007657768,0.007492089,0.01697646,0.009831514,0.0050181304,0.006037249,0.011342547,0.013084013,0.008034692,0.0064328825,0.006869351,0.009357871,0.0053513837,0.003349751,0.009587312,0.01052164,0.008397413,0.0040674177,0.014567659,0.009874468,0.0041337484,0.005407641,0.0070205033,0.008585633,0.0064553493,0.008861898,0.0063490663,0.012847676,0.011243877,0.0054293205,0.00921919,0.010598866,0.0056473776,0.007889928,0.017204732,0.006063924,0.006732056,0.005204664,0.006837298,0.023902284,0.006744278,0.004397879,0.0052755084,0.0045410404,0.0032459875,0.0032819423,0.0072569195,0.0043226806,0.0058163637,0.0085184,0.0063149207,0.008765938,0.005308214,0.0035938171,0.008626637,0.0061706626,0.0072872094,0.013722363,0.011331474,0.005460297,0.0045757326,0.0055096536,0.004544637,0.018273706,0.012058282,0.0035704789,0.0035093974,0.0052244333,0.0022176844,0.002134362,0.007338231,0.0041806977,0.002557112,0.0034112488,0.0021929485,0.004281409,0.0031891728,0.004287263,0.0059531443,0.0026162758,0.0058167754,0.0063326433,0.005373059,0.004066342,0.006578872,0.0064436905,0.0113404505,0.008197861,0.004644699,0.0031840408,0.0074635074,0.0032367294,0.003815504
0.05981221,0.0050285175,0.0081253955,0.008882004,0.008477384,0.0070584137,0.007226211,0.006547701,0.0054417527,0.0122044645,0.007903169,0.011440319,0.014490978,0.0070633464,0.008594215,0.015140843,0.015034232,0.019850692,0.011033291,0.027760629,0.029207224,0.050590657,0.015533975,0.007968372,0.01128435,0.010104443,0.007934393,0.008474534,0.008601602,0.017375896,0.007903081,0.010061425,0.008150428,0.0070879576,0.0066512194,0.0071448223,0.004200927,0.011365816,0.010318978,0.013929694,0.0097246375,0.011654738,0.0077770506,0.010509792,0.0125771845,0.0047974815,0.0071427315,0.013981911,0.0067617446,0.008176817,0.024543831,0.0063422667,0.01132316,0.00940406,0.011308155,0.017092135,0.015117557,0.022974415,0.019813644,0.012952148,0.012651401,0.0068322294,0.008916662,0.007380634,0.0062522846,0.01198736,0.024904322,0.024917543,0.012509795,0.015338637,0.008271629,0.006416573,0.0067760833,0.0059732134,0.008329689,0.009896741,0.006012711,0.006545665,0.0064444263,0.0070679113,0.009380383,0.005804591,0.00439578,0.0065661916,0.007961857,0.0126994625,0.012458169,0.007334751,0.007000795,0.006851794,0.019797325,0.023444043,0.008424067,0.005018166,0.0039914763,0.007156546,0.010959152,0.006846917,0.009852909,0.006938042,0.00591296,0.012819976,0.016669897,0.011969414,0.0125718145,0.0058868662,0.0056530586,0.0087570045,0.0072363885,0.007439074,0.00905253,0.01257722,0.0064757788,0.00855403,0.011377845,0.01870982,0.007875968,0.007424637,0.007904378,0.007730001,0.0041686385,0.008342788,0.014186969,0.0065402985,0.004601774,0.008650649,0.008640332,0.012148917,0.00631974,0.005265466,0.008937284,0.011587673,0.0064150207,0.00645502
0.12939358,0.033344734,0.038840104,0.060731903,0.046480805,0.03971856,0.045857646,0.035876155,0.03266603,0.04693777,0.03689668,0.041109696,0.02361111,0.046761736,0.047416314,0.043046143,0.04255537,0.058865678,0.029389499,0.04216413,0.019312026,0.028359925,0.047719162,0.039597552,0.041901737,0.04155567,0.03234398,0.039275922,0.03447957,0.041900672,0.022766022,0.027027274,0.021844069,0.032788225,0.027061136,0.03361674,0.035413522,0.04379306,0.034080096,0.038017288,0.03226643,0.031162875,0.040969737,0.022646027,0.022647785,0.016757494,0.026319748,0.038559582,0.026206275,0.026008323,0.025458582,0.018583737,0.029948661,0.021855233,0.025206635,0.03239951,0.021155301,0.017977718,0.014984401,0.03764028,0.03607245,0.024699338,0.027422221,0.029274827,0.030807465,0.02890193,0.026172122,0.025332848,0.03001954,0.025779778,0.014054356,0.025404986,0.020240394,0.015677858,0.021645512,0.016836694,0.020914162,0.019632638,0.024986044,0.024092903,0.020924598,0.0137442,0.013897941,0.021400884,0.028783461,0.02133177,0.021358214,0.019840678,0.025478128,0.0155480625,0.02391685,0.02116896,0.022949371,0.01608886,0.020274796,0.012747616,0.016871048,0.0232688,0.02905386,0.01657104,0.01137916,0.014381984,0.012959531,0.010989804,0.030684864,0.02453648,0.012594089,0.013820866,0.016906677,0.015284227,0.020546285,0.016410446,0.01595294,0.011877372,0.017330913,0.013428583,0.015003022,0.011727494,0.019778453,0.02428552,0.01820727,0.017887695,0.0157858,0.014862766,0.016060956,0.020441517,0.01654228,0.019502541,0.021152165,0.015837627,0.014540388,0.015089286,0.0095811775,0.015877344
0.64962226,0.2589032,0.15139133,0.16407572,0.13716634,0.16497156,0.15567484,0.162519,0.10822225,0.124181956,0.14926274,0.1293349,0.08022816,0.14972053,0.14980552,0.09996353,0.11993333,0.10411464,0.13748366,0.11976538,0.0789221,0.08060225,0.18268648,0.3066617,0.21324053,0.14796865,0.09158481,0.10239629,0.0731448,0.07996826,0.08774359,0.08790693,0.09413951,0.12656018,0.13664375,0.10168886,0.11739726,0.06542251,0.06659957,0.122191556,0.14033401,0.098185115,0.13908333,0.15905252,0.09039344,0.10442079,0.10445643,0.10057069,0.0810248,0.085771985,0.08680765,0.113470696,0.10502543,0.096009254,0.06807828,0.100401014,0.10376975,0.14906755,0.07011592,0.20984368,0.23047733,0.13660553,0.10579879,0.12599063,0.13001367,0.122835256,0.10212167,0.08473552,0.14888968,0.10414465,0.04685271,0.09603454,0.08421911,0.060175147,0.080949605,0.089665085,0.07400426,0.11254457,0.098987006,0.07981577,0.09187427,0.07085929,0.081935905,0.16057016,0.19166413,0.09637907,0.08075497,0.12889786,0.1009528,0.09658053,0.080860496,0.06751095,0.122799456,0.07058157,0.06835805,0.084420875,0.072707765,0.06715294,0.057253312,0.07181944,0.0643082,0.059140034,0.05314761,0.04029701,0.15414341,0.22383235,0.099476874,0.10240201,0.12818934,0.0794102,0.054863125,0.06468528,0.05352873,0.05243815,0.058849774,0.037828688,0.06742312,0.06477307,0.11990587,0.17641203,0.052516617,0.072701566,0.06932706,0.06585977,0.051975306,0.06364904,0.05841697,0.08314797,0.064402424,0.09332047,0.0510021,0.06602982,0.05667174,0.08819436
0.46042684,0.1732086,0.123699896,0.082131766,0.063534476,0.08577368,0.084927104,0.07338299,0.05554842,0.062363014,0.06488471,0.06675126,0.032811955,0.047618877,0.07427171,0.053076446,0.07618808,0.087434925,0.074535,0.056435723,0.038002107,0.027469935,0.083417796,0.15737927,0.11023235,0.06081045,0.03253758,0.032124884,0.018114446,0.030819185,0.032117493,0.024712954,0.02865331,0.042675346,0.043909144,0.04270627,0.05275231,0.024335641,0.019145433,0.041575357,0.040256552,0.023664178,0.044128366,0.056050688,0.023806758,0.021208867,0.03010936,0.03971577,0.024247035,0.020051308,0.017020872,0.03587354,0.032404147,0.033710882,0.026316404,0.027336402,0.026366217,0.041155733,0.017796997,0.07151503,0.100145176,0.037518702,0.02530418,0.0249226,0.024386222,0.02010445,0.026194628,0.021314375,0.019615524,0.014441823,0.007423728,0.01478328,0.011589665,0.0125151845,0.020337023,0.015377805,0.014396167,0.023563603,0.020765875,0.025517592,0.018798754,0.0124556,0.016575241,0.0486435,0.06156697,0.029362561,0.020643389,0.015476191,0.016083684,0.014644034,0.013194028,0.015621014,0.018505594,0.00887577,0.009347539,0.012774136,0.009002578,0.010353135,0.010935746,0.009165853,0.007726182,0.010853939,0.011340733,0.007877327,0.040451616,0.06455057,0.0179771,0.014971262,0.01862009,0.01241175,0.0100777,0.008985007,0.00709219,0.0073819472,0.011905742,0.0068445383,0.01239988,0.009407589,0.01822622,0.03720099,0.011960025,0.012135984,0.009622486,0.008173296,0.0047204006,0.013686403,0.009575663,0.0104834065,0.008352484,0.016637824,0.01077794,0.013690566,0.008715748,0.017216131
0.145264,0.020196183,0.01636101,0.019194651,0.009424139,0.010149307,0.015329986,0.0100103505,0.009310923,0.016795166,0.012020541,0.017672213,0.008644779,0.013949058,0.013590946,0.014838774,0.016755171,0.018558716,0.0148080485,0.018139606,0.009131835,0.009276466,0.017070197,0.019263254,0.013140879,0.009898323,0.008785933,0.008762905,0.008916363,0.009634559,0.006605638,0.0070255175,0.009777922,0.012829805,0.011321754,0.0111415805,0.010624324,0.012714156,0.01193279,0.013255866,0.014168829,0.010526058,0.01724767,0.013426902,0.009012496,0.006276627,0.014297476,0.014721924,0.009501288,0.010290563,0.008798535,0.008412033,0.0144801065,0.008789017,0.0085662715,0.011259839,0.010605747,0.009789179,0.008012449,0.015404023,0.0139293615,0.008152648,0.009399431,0.010269944,0.008254673,0.008341417,0.008823182,0.0070783505,0.013490725,0.009242745,0.00545915,0.013496671,0.008320445,0.007519874,0.013159149,0.0066682664,0.009891581,0.010530874,0.014158378,0.010217008,0.00774535,0.006503108,0.00666443,0.011100402,0.008786773,0.0057510748,0.004818315,0.0066736126,0.008897742,0.0077188076,0.0073241643,0.006318241,0.01038925,0.0054608798,0.008258161,0.006259719,0.004299981,0.012603101,0.014407173,0.0066237845,0.004584414,0.004829978,0.006965342,0.005163134,0.015963694,0.015918085,0.0050129048,0.0066544265,0.0077655455,0.0071656364,0.0057903845,0.0062758694,0.0057363403,0.005339431,0.0054482794,0.0036980705,0.007280752,0.005347269,0.008407876,0.012198212,0.0037549702,0.0056900354,0.0039146235,0.007441525,0.0065512867,0.013805018,0.008221998,0.013524975,0.01646637,0.010931786,0.00852571,0.010679614,0.0062332484,0.009477043
0.04627683,0.0018275903,0.0051469323,0.014209967,0.007859806,0.004110464,0.014160846,0.0045074886,0.0035277077,0.0075546843,0.009497946,0.010266602,0.0121538695,0.006977241,0.010223352,0.011435337,0.005886618,0.010157835,0.006375016,0.0064435457,0.00681885,0.015427716,0.0076205055,0.004267512,0.0104987025,0.01095681,0.0069607543,0.004481918,0.010076521,0.014574759,0.003589086,0.006689404,0.0034631377,0.005094411,0.0021093392,0.010051599,0.0044336594,0.009615876,0.007044383,0.009198019,0.0043210983,0.008663644,0.006820714,0.00566935,0.0054844036,0.0051765344,0.0047882525,0.007888384,0.0059977192,0.0129158385,0.0117555875,0.0046282173,0.0054432624,0.0071638348,0.0044254884,0.0060609574,0.0052282247,0.004998387,0.006101258,0.0049688187,0.0034520428,0.0028259219,0.0075233555,0.0036798937,0.0028127444,0.003522506,0.005090344,0.00744693,0.0052302573,0.0055108545,0.002589653,0.0029203838,0.0027192333,0.012137594,0.004338225,0.004868682,0.0082082935,0.0032532292,0.004261527,0.0038435806,0.0048538498,0.011187355,0.005100498,0.0030231513,0.0017285247,0.007820434,0.005006426,0.0046755597,0.002544855,0.0033900612,0.005672242,0.0062457127,0.0043649017,0.0064064404,0.0027424076,0.0022410413,0.0070052557,0.0032153197,0.004552117,0.0029744667,0.0043160697,0.0057436842,0.0070672575,0.0046595503,0.005058413,0.002264444,0.0043143556,0.010881635,0.0039868234,0.0037971025,0.004759507,0.004904544,0.0045303777,0.005996871,0.0061040027,0.004411848,0.005369134,0.003976687,0.0036427146,0.0035086996,0.0017360271,0.004081314,0.006646139,0.004495479,0.0034014506,0.0074449847,0.0059303027,0.0078089084,0.004440201,0.0031263847,0.0039491975,0.0060781813,0.005534437,0.003027535
0.69187516,0.12640886,0.17906143,0.16034107,0.12056986,0.045671623,0.060837593,0.13175243,0.06963637,0.07471439,0.12024119,0.13127716,0.12098574,0.123460494,0.07384203,0.07550334,0.11317995,0.11447792,0.053820252,0.096862994,0.08171445,0.081964396,0.08779556,0.1801386,0.35675162,0.1562406,0.0851397,0.05823529,0.092125274,0.07315824,0.09044071,0.12313204,0.07683931,0.060898177,0.080199786,0.07951073,0.06788964,0.08680986,0.1179007,0.13702565,0.070431,0.08518131,0.09883836,0.08807975,0.10419025,0.06416647,0.091965705,0.14074183,0.082102366,0.051239,0.08324306,0.051062595,0.10397168,0.11177418,0.062314413,0.059756488,0.10674823,0.11219155,0.110342935,0.08190789,0.13815252,0.084570505,0.11573986,0.11430249,0.12079214,0.10654333,0.097924784,0.09937751,0.11342223,0.14847182,0.034440067,0.07972002,0.072108984,0.055005632,0.072169185,0.10000496,0.078884006,0.11909748,0.08294327,0.054269653,0.060412228,0.039882753,0.0858502,0.07142195,0.073623136,0.11128163,0.07566295,0.05374198,0.06534762,0.0505621,0.07989131,0.08689496,0.16289379,0.08374603,0.06225927,0.038456146,0.04846006,0.074354045,0.04961333,0.04555889,0.06106674,0.07462405,0.085998096,0.08998221,0.07362669,0.10648798,0.098335825,0.091721445,0.101330124,0.094827935,0.045145493,0.074107595,0.05969748,0.037113804,0.12890242,0.071368866,0.08403986,0.06575792,0.05204914,0.095745996,0.05866877,0.22124308,0.20244639,0.22084343,0.03582064,0.052761268,0.058143534,0.07329636,0.06906636,0.13198641,0.05727821,0.07080682,0.098292954,0.04527919
