k,cum_mean_std_all,cum_mean_std_mid
1,0.08095261,0.07329585
2,0.06567584,0.056572787
3,0.06520594,0.053410072
4,0.059198245,0.04878034
5,0.059463035,0.050254144
6,0.07494039,0.06876606
7,0.074056506,0.06790332
8,0.07184453,0.06593243
9,0.07563254,0.0714832
10,0.07382004,0.069546856
11,0.07305842,0.068392664
12,0.07938353,0.075358815
13,0.07662889,0.072454825
14,0.07470019,0.07051483
15,0.07306579,0.06889637
16,0.071971886,0.06756523
17,0.07060191,0.06608824
18,0.06946724,0.064960696
19,0.06865167,0.06363172
20,0.06777549,0.0628288
21,0.06681514,0.061972003
22,0.06588873,0.06106394
23,0.065176524,0.060526516
24,0.064570814,0.059819836
25,0.064137146,0.059016615
26,0.06357594,0.058291998
27,0.06293512,0.057494536
28,0.06234025,0.056824185
29,0.062188677,0.05681557
30,0.06403932,0.05928453
