step,entropy
0,
1,1.4621607
2,2.221484
3,0.0026616743
4,1.2286173
5,1.2248871
6,0.45416266
7,2.5787315
8,0.21232527
9,0.039915677
10,1.1127433e-05
11,3.061442e-05
12,0.21426527
13,0.09904066
14,0.049943674
15,0.025720472
16,1.2345357
17,0.7031713
18,0.27928805
19,0.1714729
20,1.9841775
21,0.5255802
22,1.5211353
23,0.0009050156
24,0.9437984
25,9.2404625e-06
26,1.3086301
27,1.0350485
28,0.019407053
29,0.6039218
30,0.0021522
31,0.74261844
32,0.00019908612
33,3.6448964e-07
34,0.80055565
35,0.68142587
36,0.049208187
37,0.008799653
38,1.1582954
39,8.099406e-05
40,0.06952599
41,0.022086415
42,0.077264845
43,0.2180138
44,0.0014879687
45,1.592613e-05
46,0.749666
47,1.0899401
48,0.20298794
49,0.25728422
50,0.4334259
51,0.06036958
52,0.71776044
53,0.05844465
54,0.40158635
55,1.0957913
56,0.0436241
57,0.30923328
58,5.9232127e-05
59,0.016736142
60,0.010460988
61,5.347909e-05
62,0.0012641124
63,1.2384057
64,0.004008839
65,0.0023282971
66,0.42392278
67,0.12799972
68,1.3007176
69,0.11188643
70,0.794396
71,9.027484e-05
72,0.0036018644
73,0.011026913
74,0.8455517
75,1.8568423
76,0.88720715
77,1.5786656
78,1.0193793
79,0.38307655
80,1.3851521
81,1.9646161
82,0.0054489197
83,0.3345161
84,0.00032663567
85,0.007879268
86,0.00602669
87,0.039064232
88,1.0143542
89,0.70364934
90,1.3625543
91,0.03086608
92,0.8074875
93,0.0004925655
94,0.00050121394
95,0.6102807
96,1.2555366
97,0.00014266607
98,0.44553286
99,0.00072921626
100,1.4407055
101,0.2952174
102,0.05395535
103,0.22444056
104,0.49038446
105,0.43908986
106,0.21859927
107,0.09942788
108,0.0045061815
109,0.0043404903
110,0.04192006
111,0.00027286453
112,0.005871159
113,0.0004559151
114,0.5935203
115,0.75014675
116,2.9521165
117,1.9458508
118,1.6486933
119,1.938705
120,0.11608129
121,9.453146e-05
122,1.7219424
123,0.20185561
124,0.012764156
125,0.014129436
126,0.09175444
127,0.0009234032
128,0.50487703
129,0.00052069797
130,2.056186e-05
131,1.1370827
132,0.027791403
133,2.7623014e-06
134,1.0554713
135,0.38314527
136,0.016971212
137,1.8727827
138,0.00063402724
139,0.3337055
140,0.16199407
141,0.11092605
142,0.009719653
143,0.0071175913
144,1.3708143
145,0.7667279
146,0.025039831
147,0.0016403899
148,0.7101468
149,1.0472189
150,1.1626996
151,0.03322716
152,0.872755
153,1.8678104e-05
154,0.32259
155,0.26399428
156,2.0943637
157,2.0693095
158,0.6484525
159,1.8371683
