step,head_agreement
0,
1,0.27390277
2,0.19439009
3,0.28316957
4,0.22229518
5,0.24119955
6,0.25996247
7,0.2607685
8,0.1788036
9,0.22110856
10,0.21699373
11,0.19806167
12,0.21302992
13,0.23407266
14,0.21003349
15,0.2623586
16,0.16437232
17,0.1385959
18,0.12370971
19,0.22284219
20,0.12428941
21,0.23534136
22,0.2030507
23,0.23357052
24,0.20319267
25,0.23072216
26,0.18671063
27,0.18683688
28,0.2611284
29,0.22733854
30,0.13959143
31,0.14661376
32,0.19227618
33,0.21516895
34,0.13051097
35,0.097226866
36,0.20464793
37,0.12520702
38,0.19812365
39,0.23025759
40,0.2071148
41,0.21684566
42,0.20711377
43,0.2592585
44,0.3641809
45,0.38289946
46,0.27561736
47,0.2664712
48,0.2403346
49,0.18241853
50,0.29890922
51,0.314951
52,0.32872257
53,0.31458256
54,0.26471868
55,0.20964782
56,0.1871748
57,0.24127363
58,0.24549414
59,0.28841895
60,0.3604614
61,0.3458584
62,0.26700208
63,0.22073929
64,0.17702806
65,0.14919728
66,0.17568706
67,0.17052177
68,0.20086005
69,0.230342
70,0.20745485
71,0.1330745
72,0.19419259
73,0.19737335
74,0.17733386
75,0.11911009
76,0.165307
77,0.13994284
78,0.18585981
79,0.09857886
80,0.16666563
81,0.1452331
82,0.13415447
83,0.10347207
84,0.09409828
85,0.14107496
86,0.084186494
87,0.10075764
88,0.1285083
89,0.21264827
90,0.21794276
91,0.23931405
92,0.2715807
93,0.23240437
94,0.27791145
95,0.3012553
96,0.30201164
97,0.19104707
98,0.35679492
99,0.36016542
100,0.35715374
101,0.39199713
102,0.34655413
103,0.38180596
104,0.3716192
105,0.39053354
106,0.38481653
107,0.40637356
108,0.40848166
109,0.38060305
110,0.40734312
111,0.44397935
112,0.393958
113,0.41645798
114,0.43868992
115,0.26678717
116,0.26426756
117,0.24649504
118,0.3203016
119,0.18765186
120,0.19320433
121,0.23168977
122,0.3031032
123,0.30220675
124,0.4266199
125,0.2569522
126,0.21300343
127,0.17163096
128,0.12106987
129,0.09015626
130,0.07279433
131,0.17539544
132,0.17201535
133,0.20962876
134,0.18802288
135,0.23434922
136,0.21154481
137,0.31514862
138,0.46708742
139,0.43780884
140,0.48279467
141,0.43941435
142,0.37659743
143,0.4287968
144,0.4538393
145,0.3871685
146,0.42740348
147,0.42441437
148,0.36414987
149,0.4028856
150,0.4088261
151,0.4617638
152,0.40078327
153,0.40191135
154,0.40658218
155,0.5025684
156,0.24826515
157,0.20659068
158,0.24979451
159,0.2260728
