0.3011725,0.35860103,0.3557328,0.37451398,0.36425436,0.3654051,0.3935894,0.36856502,0.414961,0.41543716,0.40423346,0.38442016,0.3913928,0.39786726
0.05339279,0.10637021,0.12020928,0.08993468,0.051681746,0.07727162,0.06688839,0.040672056,0.05456865,0.061734587,0.033471014,0.045888685,0.031078514,0.057336897
0.05003176,0.067451164,0.0654663,0.041358147,0.049325887,0.065473884,0.04877218,0.039787143,0.050259538,0.046256214,0.03714877,0.024021856,0.03604637,0.03949793
0.061258156,0.07228346,0.08265974,0.07563396,0.06857249,0.053197682,0.053324234,0.07146269,0.058339454,0.08465171,0.04866343,0.0450861,0.056352198,0.055049136
0.06403537,0.10276167,0.09571964,0.10945639,0.070441104,0.045299146,0.050438523,0.06472503,0.05163642,0.07305534,0.04958126,0.042978358,0.051605895,0.046700615
0.08923731,0.123036124,0.09184499,0.06840848,0.084375046,0.06198298,0.041528072,0.080420256,0.08702279,0.087714404,0.09582487,0.0499333,0.07169146,0.0857697
0.07554873,0.11546395,0.10339342,0.08331231,0.08838137,0.0712454,0.04964134,0.03859871,0.081396006,0.08072665,0.084600635,0.04463488,0.092932165,0.06930478
0.111463755,0.15529534,0.13738498,0.07084233,0.081649154,0.06524738,0.058097966,0.0614335,0.05844953,0.06342627,0.09196566,0.028186932,0.09164652,0.058915474
0.088254854,0.08291936,0.08498779,0.052666925,0.05143407,0.041500647,0.045057725,0.04563465,0.038581103,0.052946135,0.07304481,0.037010267,0.07457604,0.061429013
0.21167064,0.17609552,0.15295881,0.10873452,0.12915054,0.04969447,0.050446603,0.050658256,0.08256062,0.0873965,0.076660655,0.046285674,0.087280035,0.09193681
0.1277718,0.12690778,0.104910515,0.07679188,0.0910193,0.048676644,0.061214387,0.058939002,0.07563593,0.08931257,0.08070303,0.042959698,0.087485194,0.10865727
0.14505824,0.17583323,0.11007318,0.07537874,0.10332188,0.042782277,0.06784949,0.04836101,0.07744731,0.07161334,0.056796502,0.07182789,0.08229084,0.09026446
0.28387988,0.34648365,0.12102294,0.06566681,0.1661605,0.09786901,0.15181908,0.06933679,0.11506696,0.07343166,0.05983132,0.0483819,0.119953305,0.17096248
0.12975845,0.16093332,0.07190329,0.0588189,0.14631426,0.046519913,0.074020624,0.05709811,0.09982232,0.08710549,0.07191779,0.044100598,0.07818251,0.10684993
0.21667111,0.30110627,0.19064549,0.12372079,0.1720024,0.06661923,0.108609475,0.060086124,0.083205186,0.116931684,0.1104822,0.06016846,0.09050279,0.20882356
0.38133132,0.49486315,0.26866847,0.1870462,0.2057034,0.08221042,0.18148825,0.08668099,0.12328146,0.11284251,0.083668955,0.06664896,0.124491416,0.34961396
0.37414366,0.34410107,0.25070855,0.20157936,0.16908687,0.07801722,0.2106194,0.07497555,0.08329134,0.056564555,0.07264316,0.035170548,0.046056554,0.2616628
0.15687588,0.16583915,0.12141007,0.07181402,0.07323779,0.043017477,0.094054654,0.028716592,0.03852518,0.0409079,0.04701063,0.028233923,0.030291682,0.13294618
0.1443245,0.18823531,0.15056168,0.11950788,0.16642508,0.0821761,0.22221589,0.0687778,0.06752102,0.07412212,0.06081254,0.044515856,0.05263512,0.1099699
0.09959713,0.10191311,0.089980245,0.08740296,0.11315324,0.057027716,0.1711927,0.08196585,0.047927883,0.046585415,0.021330457,0.030865213,0.025444753,0.08188412
0.1750775,0.18234444,0.1137837,0.12560005,0.159953,0.070090346,0.18370682,0.14833063,0.085930504,0.07089235,0.030275013,0.046608783,0.03472638,0.12308039
0.13296047,0.086479485,0.08508795,0.09165855,0.11842929,0.06804015,0.114111364,0.08602738,0.07014619,0.08486262,0.028817289,0.035869077,0.041378383,0.06791456
0.118584394,0.104899645,0.0942557,0.09971243,0.08954632,0.044439066,0.08818598,0.0666554,0.05934275,0.06121017,0.021653641,0.02483002,0.029958554,0.06269461
0.09173155,0.06987314,0.07081389,0.073790744,0.08562994,0.036462806,0.091130644,0.049119823,0.046059962,0.05491873,0.03621422,0.02786665,0.03051617,0.06356229
0.08618584,0.04458049,0.0992281,0.10350647,0.10512303,0.04768891,0.13809377,0.08640291,0.08348398,0.08615356,0.0299687,0.030388787,0.07376294,0.15736088
0.11741452,0.061596982,0.106902555,0.11642023,0.09004503,0.03796666,0.09021683,0.07279645,0.08360757,0.06453726,0.02326489,0.0144343525,0.03790991,0.09590037
0.11646266,0.05258308,0.10045555,0.13750908,0.09679058,0.047630057,0.09988846,0.06916207,0.07215761,0.05279114,0.026387943,0.032230906,0.06135454,0.13496342
0.11291358,0.04779429,0.09246386,0.10595271,0.0919829,0.036281236,0.11572772,0.06821363,0.084500685,0.0621247,0.034222703,0.047150828,0.08416884,0.13803883
0.17748901,0.059739888,0.17838266,0.18970418,0.15284833,0.070188455,0.18250549,0.13658121,0.09605126,0.063827395,0.04448106,0.05387058,0.10485235,0.1893926
0.10261489,0.03567125,0.09038915,0.108676404,0.094928846,0.04419131,0.12182894,0.08527973,0.06372408,0.05382062,0.047638535,0.06588258,0.07122402,0.12451075
0.12497093,0.066607445,0.16799742,0.21499185,0.22050887,0.1187737,0.18290244,0.20656222,0.1317155,0.098619655,0.08222607,0.0881435,0.16025487,0.1834341
0.1563312,0.1222536,0.20924948,0.22721407,0.21896207,0.13388318,0.23801856,0.1599061,0.14008458,0.12299892,0.12187293,0.11623731,0.1673959,0.18785015
