0.023223402,0.03332745,0.062851176,0.03409722,0.014685012,0.034182813,0.029955454,0.021169784,0.03333616,0.03158809,0.060355276,0.005818314,0.030840881,0.020049214
0.07603434,0.090856664,0.086550705,0.022833247,0.023247132,0.015493466,0.011386946,0.011505075,0.01030784,0.008270444,0.017173365,0.0032006248,0.014969875,0.039534923
0.036903344,0.054858215,0.04041704,0.026999744,0.04832678,0.027679734,0.03314133,0.02558652,0.013369945,0.025353443,0.03415739,0.0068117087,0.03377353,0.054247543
0.091953255,0.07334925,0.15679282,0.036519844,0.02926225,0.010929315,0.022445085,0.018661004,0.02186344,0.016988479,0.012415309,0.002942208,0.020550637,0.031980693
0.17558685,0.21053271,0.15207069,0.074983045,0.121855736,0.05152398,0.06084078,0.044159196,0.036566764,0.058891904,0.058420606,0.023066971,0.06491875,0.1075706
0.2857938,0.28560027,0.25375748,0.11264089,0.116543844,0.11682807,0.09564435,0.08644202,0.048524812,0.06682922,0.18063916,0.027518323,0.13309994,0.062628
0.12980893,0.19248696,0.13623045,0.042719543,0.042495392,0.024265153,0.022210948,0.030510796,0.019775376,0.03023902,0.028174296,0.0064185653,0.011720389,0.029037971
0.054374218,0.12575956,0.11154449,0.036491908,0.039240725,0.011605913,0.017145498,0.021755613,0.015392886,0.033518713,0.033846945,0.0054884735,0.024855364,0.023163304
0.03290616,0.09629284,0.17577137,0.04229604,0.043470643,0.040944584,0.034361828,0.062316593,0.03312553,0.0309914,0.09300736,0.013060532,0.0735739,0.031214708
0.057056412,0.107905574,0.14042144,0.058254007,0.049315948,0.06990655,0.034983106,0.054103464,0.06267228,0.028225074,0.1238248,0.007136014,0.06890311,0.032534868
0.053662874,0.15277559,0.10425475,0.049706355,0.051448196,0.0350261,0.038991682,0.040793847,0.06468491,0.05874235,0.109277815,0.013549455,0.06845074,0.043164976
0.046953898,0.1788503,0.26216453,0.062362306,0.05776656,0.039020095,0.022912677,0.06474773,0.04065118,0.036249097,0.07841475,0.008912675,0.053594757,0.03514399
0.15450874,0.18459405,0.13293329,0.100694254,0.112435855,0.069063604,0.06879448,0.08248492,0.0541013,0.09889883,0.09304895,0.048608545,0.118585095,0.07833396
0.3304901,0.4438915,0.290206,0.061305027,0.10787791,0.06426157,0.03759202,0.04835007,0.07171676,0.08693492,0.12321165,0.035944685,0.12698004,0.050105173
0.2198725,0.25880447,0.19549988,0.120136596,0.13233444,0.06674799,0.068077706,0.05106489,0.07239646,0.08965876,0.22565363,0.016323332,0.101147495,0.026014613
0.37331542,0.5007273,0.4827667,0.4038183,0.38018897,0.26329508,0.23179223,0.14557178,0.24889065,0.31756246,0.4590315,0.11881456,0.4642929,0.3921752
0.008139018,0.0021257848,0.0032751965,0.0015872688,0.008207044,0.0060347216,0.0020154396,0.0049223495,0.000936025,0.0023042269,0.00057940884,0.002197201,0.000928682,0.0005405233
0.083500214,0.13206547,0.050152775,0.05641788,0.13270646,0.13243976,0.07233124,0.05645907,0.038515557,0.01678716,0.024770763,0.0116329165,0.04888159,0.060934052
0.074966215,0.13156924,0.013159099,0.012237709,0.11573462,0.018308833,0.00937114,0.12507705,0.028888708,0.012853378,0.002090041,0.006650519,0.021935971,0.021664362
0.008896425,0.09816078,0.06335574,0.037623506,0.10222206,0.0017068398,0.000988988,0.10606697,0.0425909,0.031052215,0.006194946,0.019516984,0.07448863,0.015458887
0.0445477,0.10142388,0.08848263,0.055198066,0.05123372,0.05719523,0.065440945,0.04805596,0.0335085,0.03662744,0.05770166,0.013414308,0.06891743,0.04361923
0.213195,0.27344066,0.1164114,0.06469875,0.06750828,0.035325103,0.037286088,0.031002961,0.040394533,0.05797911,0.04423263,0.02108089,0.11084443,0.06765476
0.0902128,0.11233629,0.15475142,0.074466586,0.08302087,0.1121385,0.09713975,0.09339589,0.058065195,0.063171946,0.1364993,0.03207671,0.10299345,0.12404399
0.17525905,0.26055568,0.24468601,0.10969684,0.08137905,0.14357883,0.12941554,0.09191914,0.1400625,0.2101546,0.15163568,0.062724456,0.17944233,0.09285632
0.040882893,0.040258266,0.10515237,0.045564093,0.041087173,0.037702452,0.04893406,0.03771773,0.04259103,0.02687825,0.08094451,0.0021422605,0.047674824,0.061126884
0.017652625,0.052597973,0.0841146,0.05194134,0.040803824,0.061370756,0.057785474,0.020419171,0.024533354,0.028286833,0.06435495,0.003024181,0.027587313,0.013849087
0.026362132,0.02264395,0.06442028,0.020287322,0.010473284,0.013588139,0.02190916,0.021760425,0.020946722,0.017120618,0.029007737,0.0032794846,0.034785394,0.008240199
0.038360313,0.021176597,0.063086234,0.021269586,0.018808546,0.013609852,0.026370326,0.023478387,0.017119363,0.023750143,0.03155646,0.0043845186,0.027077941,0.016497655
0.09362328,0.09652473,0.10713423,0.06683719,0.07216809,0.082153216,0.05458048,0.060641646,0.06364755,0.06121348,0.09832454,0.034571193,0.08912543,0.04111031
0.2967488,0.2094555,0.13112722,0.083122574,0.12097812,0.09574747,0.11390908,0.10540572,0.12288354,0.08675534,0.12881674,0.07366521,0.2621855,0.11275292
0.018733475,0.02173219,0.030817987,0.024830766,0.030062206,0.039143965,0.03926006,0.031163147,0.030886954,0.028470146,0.03866483,0.016284002,0.06144262,0.023996798
0.19331616,0.4027713,0.29195938,0.25531673,0.2658842,0.29709852,0.25212103,0.2991631,0.31743822,0.3072936,0.3168741,0.25172204,0.36411962,0.12404951
