0.04455047,0.026915224,0.020689527,0.033451267,0.01702926,0.018270444,0.01310904,0.044317078,0.042277772,0.043303557,0.032175735,0.033933084,0.026970778,0.024545215,0.039258756,0.034904446,0.034040008,0.07323201,0.066107504,0.032396287,0.026395665,0.017541701,0.021248046,0.021217883,0.012067882,0.04723695,0.02801732,0.018365726,0.009128407,0.020482248,0.01999666,0.037148934,0.030632686,0.044670824,0.025638148,0.042908106,0.04739948,0.031383596,0.025073204,0.019778427,0.014129074,0.022419453,0.010393208,0.014413203,0.02188682,0.012322252,0.115855575,0.011540281,0.010866078,0.039496385,0.07254534,0.029060444,0.040508978,0.027472882,0.022748055,0.013945644,0.020914333,0.01895972,0.005309367,0.021323092,0.010292564,0.0179305,0.032595407,0.02480796,0.009129844,0.009067726,0.018511489,0.011667337,0.0069044963,0.007468149,0.016650328,0.035739496,0.08869385
0.43130773,0.38449737,0.29125786,0.20810536,0.3477124,0.3379414,0.19198501,0.40637845,0.3300703,0.1982745,0.21138206,0.19276194,0.24653812,0.15587401,0.20012785,0.22411828,0.17295665,0.14003113,0.35850495,0.1185904,0.1881723,0.19938798,0.15574382,0.28368425,0.18389903,0.39287353,0.32856792,0.19422951,0.28649867,0.27241844,0.20469043,0.24449572,0.21417138,0.22069852,0.19201888,0.19145954,0.34083635,0.2343168,0.25798744,0.31167787,0.20072816,0.27883673,0.19759981,0.1300891,0.29361412,0.20437698,0.32642105,0.23840101,0.14028488,0.22974606,0.3643455,0.29662,0.2567075,0.2719313,0.18734887,0.14196002,0.18825842,0.22225648,0.08628248,0.20956187,0.17980278,0.18779008,0.21274157,0.13680175,0.12100786,0.17136873,0.11351159,0.1485057,0.10502822,0.12741397,0.12006924,0.08821264,0.22389956
0.075294405,0.071552835,0.08562243,0.12836382,0.10266879,0.14868338,0.17391004,0.15701783,0.098669946,0.10837591,0.048537843,0.058411356,0.063395,0.03264271,0.047040273,0.06434967,0.046833564,0.13046157,0.14115834,0.052483924,0.047337614,0.027008962,0.079169005,0.024061633,0.03241168,0.16341193,0.068403736,0.04915684,0.023449209,0.027442006,0.035512492,0.10392107,0.047893673,0.063938215,0.060777858,0.049572133,0.07214822,0.036036715,0.1026587,0.039358646,0.068302214,0.08411073,0.044618323,0.04580675,0.05121504,0.04816493,0.30926496,0.04473727,0.13895138,0.21192533,0.13155608,0.2306181,0.10866036,0.028588008,0.03351758,0.05733026,0.072407156,0.11239003,0.05410865,0.10693493,0.07194704,0.07704106,0.043119714,0.043416586,0.04159705,0.04973896,0.10529112,0.074789576,0.03184471,0.0198239,0.027760569,0.06907558,0.30724645
0.105183214,0.055307742,0.051708832,0.05311533,0.037049357,0.069706544,0.026540328,0.06807078,0.038944833,0.0316972,0.010985736,0.019087976,0.02218602,0.02296626,0.032293532,0.040595423,0.030352455,0.028060967,0.043193407,0.040161368,0.05394333,0.04642573,0.011357718,0.02263142,0.009964772,0.044386353,0.028177895,0.019857002,0.041060776,0.012990553,0.013295069,0.02548253,0.013449734,0.017088845,0.00867419,0.010553982,0.027195401,0.009786302,0.042733707,0.015173988,0.009351334,0.034198303,0.021834994,0.016648743,0.03310439,0.022806322,0.07801345,0.01315586,0.018259192,0.016890943,0.025423797,0.013706255,0.029697483,0.023375705,0.018066851,0.010566269,0.010079176,0.0145992795,0.02148381,0.009931823,0.010164896,0.014527562,0.038160816,0.008382897,0.009853803,0.009544136,0.0056853252,0.005032366,0.004568249,0.0018907794,0.007092113,0.0164321,0.028150026
0.0125741735,0.08790694,0.075461745,0.05243904,0.057181656,0.090250425,0.025371466,0.077554,0.106450945,0.08196461,0.03892854,0.014883069,0.03088324,0.052791562,0.08338654,0.037603054,0.047416348,0.036427867,0.022521414,0.03159722,0.019911868,0.028786432,0.012327894,0.017399294,0.006842849,0.020136762,0.056326997,0.05202959,0.055469893,0.031929046,0.011564836,0.027457742,0.07957751,0.036583535,0.03301766,0.037641965,0.044823848,0.024015008,0.030199097,0.016997721,0.010828994,0.027969768,0.021775717,0.020120025,0.024343066,0.011108218,0.08148893,0.012731562,0.012176112,0.026965993,0.051150203,0.020943198,0.038595762,0.04037284,0.031170925,0.017282395,0.018406339,0.008992588,0.00946192,0.019443218,0.023961496,0.023348859,0.020410437,0.014187367,0.008473973,0.010460952,0.014147807,0.020124543,0.0155248735,0.012956077,0.015813233,0.013017606,0.023297463
0.35175547,0.10132922,0.017311411,0.055341676,0.11842872,0.028911399,0.010239357,0.24503617,0.041859575,0.043753903,0.013013152,0.0124011105,0.08850197,0.2127519,0.09312444,0.12052871,0.082301825,0.2569187,0.057184365,0.12837479,0.14179431,0.15534638,0.057906296,0.10967835,0.039656013,0.100071244,0.07603194,0.07101508,0.12551403,0.082145035,0.029833866,0.11817459,0.09746219,0.036343366,0.058556482,0.12068621,0.028642645,0.0405971,0.12661706,0.027752148,0.022776354,0.015540026,0.0045116227,0.005599825,0.059857264,0.014656804,0.060142156,0.006479597,0.019794319,0.16830221,0.19695427,0.04944185,0.11604087,0.06827287,0.009088924,0.010540546,0.029886026,0.046653308,0.009250199,0.024943812,0.024032058,0.031251777,0.06302152,0.012620626,0.0077547994,0.006189361,0.02795622,0.05693038,0.04110603,0.03326944,0.14779988,0.033062335,0.12568411
0.012918146,0.017621338,0.0338514,0.03437443,0.012193523,0.019056395,0.02027188,0.020734124,0.023545668,0.05885939,0.018322648,0.018469468,0.044510957,0.019236093,0.02720068,0.032585315,0.035004463,0.02728664,0.019044796,0.029276662,0.022005048,0.028001893,0.024784707,0.041899037,0.010621742,0.006617261,0.017589463,0.02586389,0.043096025,0.024303088,0.0074966378,0.06734101,0.047690976,0.02926812,0.036252428,0.05992535,0.021749543,0.002400127,0.007415297,0.015167477,0.00496243,0.006875109,0.011365457,0.005081195,0.03452369,0.014392699,0.006556841,0.013749337,0.008290141,0.01010723,0.009646986,0.016956583,0.024677034,0.018268464,0.007640483,0.009643656,0.0076951506,0.019478034,0.00700793,0.01634347,0.014579536,0.011176572,0.016497804,0.009397163,0.015267656,0.012227789,0.004186109,0.004612691,0.008682704,0.002256726,0.0053261644,0.00413103,0.013981089
0.0948957,0.06795312,0.051559303,0.02559283,0.03370676,0.08389713,0.047120877,0.062521935,0.036486957,0.04905126,0.023951286,0.02395168,0.022287898,0.055402406,0.0713408,0.060296617,0.057556428,0.1753157,0.08356212,0.06199733,0.05232535,0.085942976,0.10263822,0.09107189,0.07897523,0.09902729,0.027843384,0.07083203,0.089056216,0.06399848,0.031480238,0.045292404,0.033208948,0.023667624,0.039714783,0.065698765,0.050070327,0.018286483,0.035557613,0.03963455,0.020371592,0.016948286,0.020050704,0.016827822,0.021174887,0.010863412,0.037380822,0.011512657,0.0276883,0.08282831,0.10998008,0.048181884,0.080658086,0.070230626,0.01608361,0.024964193,0.02620983,0.037277404,0.02711239,0.012898379,0.029770568,0.031299535,0.042310704,0.024537178,0.024034062,0.020531401,0.033547975,0.019430857,0.03211123,0.0094240615,0.023138622,0.027322944,0.03385576
0.08428016,0.09808387,0.047696948,0.049456734,0.040937696,0.06694997,0.017274676,0.060114495,0.058589246,0.08083032,0.030068345,0.026363166,0.04562111,0.022809375,0.03743313,0.033096112,0.023210986,0.03608698,0.04223517,0.02001811,0.015618434,0.015835887,0.027589137,0.010290071,0.014655633,0.08572117,0.013983889,0.018827492,0.017462803,0.021425504,0.018625107,0.021568384,0.024577413,0.055916514,0.019744096,0.01718662,0.014555562,0.011592991,0.018156126,0.012314902,0.021555522,0.012726321,0.014835307,0.016263839,0.017632354,0.024462312,0.1314258,0.017022872,0.030825082,0.032561615,0.02478757,0.00920162,0.017773192,0.02160467,0.013463132,0.025178807,0.02599702,0.028645273,0.019305283,0.005801359,0.02057999,0.0069489987,0.0076593254,0.009944855,0.012122639,0.008188693,0.026572281,0.0069522043,0.010163509,0.004899386,0.005107359,0.015027665,0.036636975
0.17492186,0.07352103,0.09484723,0.11776736,0.077103734,0.12208093,0.07578414,0.048808485,0.09281775,0.12353148,0.06876689,0.094240695,0.061251793,0.12304233,0.109478466,0.106869616,0.10044815,0.1068631,0.0916181,0.0801053,0.094609454,0.08881377,0.10577485,0.09033307,0.08258632,0.047694888,0.086566985,0.11048371,0.12912232,0.16784722,0.10644073,0.12710376,0.12269301,0.1530277,0.113357335,0.12993228,0.12893912,0.10525457,0.1004204,0.15637213,0.13951291,0.10275184,0.13604446,0.11013505,0.113428056,0.15230812,0.11807101,0.16427755,0.09814096,0.057311382,0.12902577,0.070728,0.078175284,0.10908663,0.1058833,0.10530957,0.12636837,0.11586233,0.13851821,0.08667246,0.15871888,0.119957104,0.15038936,0.08951215,0.09663552,0.16358246,0.14833495,0.114895515,0.13677047,0.10428537,0.1185208,0.1139291,0.03685579
