step,head_agreement
0,
1,0.2506071
2,0.24558827
3,0.18320248
4,0.21442844
5,0.255297
6,0.25347248
7,0.18864816
8,0.2603826
9,0.2702906
10,0.24634871
11,0.23616372
12,0.23347579
13,0.19557846
14,0.19529781
15,0.24891435
16,0.19718154
17,0.25039563
18,0.25975603
19,0.19860883
20,0.21551949
21,0.2159892
22,0.20260815
23,0.225602
24,0.20076458
25,0.20982526
26,0.23253357
27,0.20277433
28,0.25241518
29,0.24003427
30,0.17870568
31,0.18012935
32,0.21146318
33,0.19436938
34,0.18069647
35,0.1766834
36,0.20546998
37,0.1653377
38,0.19600637
39,0.18610232
40,0.18331653
41,0.16747585
42,0.18410923
43,0.16611932
44,0.15546575
45,0.15226161
46,0.21402223
47,0.2005309
48,0.24488246
49,0.20922744
50,0.22568607
51,0.20228194
52,0.21956527
53,0.13485992
54,0.1936668
55,0.17642531
56,0.16485159
57,0.23080009
58,0.20870215
59,0.20485266
60,0.22262885
61,0.25333565
62,0.18170282
63,0.20287627
64,0.22262125
65,0.22551067
66,0.17778549
67,0.1462247
68,0.15894309
69,0.14487642
70,0.1477094
71,0.18686947
72,0.27889076
73,0.2774387
74,0.12834229
75,0.1950265
76,0.122787334
77,0.16292158
