step,entropy
0,
1,1.8178225
2,0.080018125
3,1.9881724
4,0.07737565
5,0.056640934
6,0.5334533
7,0.014356411
8,0.00096268835
9,1.2443519
10,0.43748733
11,0.870972
12,0.81238365
13,0.0015167848
14,0.0017435066
15,1.4753654
16,2.2357912
17,0.10867859
18,0.112889625
19,4.330486e-05
20,0.078021996
21,0.00034131296
22,0.14199853
23,0.000108281354
24,0.010740964
25,9.743796e-05
26,0.0023647598
27,0.010761914
28,0.0039054542
29,0.0020499218
30,0.0003487562
31,0.03542815
32,0.8529701
33,0.29289034
34,5.595716e-06
35,0.00044811436
36,0.029039428
37,0.00092501903
38,0.0021034186
39,0.04901035
40,0.005769529
41,2.2789187e-05
42,0.015478716
43,0.00044433807
44,3.0765495e-05
45,0.00031789768
46,0.036024712
47,0.95501924
48,1.9372885
49,0.058251053
50,0.8114177
51,0.0003121807
52,0.8108099
53,0.38144168
54,1.5483592
55,0.32854214
56,0.3393213
57,1.4332067
58,0.74573004
59,3.2051497
60,0.37920704
61,0.29665536
62,1.4391439
63,1.2453996
64,0.08023161
65,0.0311802
66,0.3538428
67,0.17901954
68,0.36286306
69,0.06346305
70,1.337967
71,0.0089320885
72,0.96681273
73,0.0001290397
74,2.4992132e-05
75,0.0050307913
76,0.11237781
77,0.01111999
