step,head_agreement
0,
1,0.2535997
2,0.2300068
3,0.21740843
4,0.16099837
5,0.13896498
6,0.101705775
7,0.11129051
8,0.17368256
9,0.21077459
10,0.10085626
11,0.20617491
12,0.21511848
13,0.2429129
14,0.23552941
15,0.10588007
16,0.10961578
17,0.14452207
18,0.1620597
19,0.1781877
20,0.21852952
21,0.2141023
22,0.28114575
23,0.1903473
24,0.19498555
25,0.13628657
26,0.11829187
27,0.19032927
28,0.19891624
29,0.22995919
30,0.2970478
31,0.2433194
32,0.25864756
33,0.22501828
34,0.21127008
35,0.26317585
36,0.2779109
37,0.32941642
38,0.31117103
39,0.3879978
40,0.35273015
41,0.3617565
42,0.30520642
43,0.32726046
44,0.3105815
45,0.3404445
46,0.29150856
47,0.32282206
48,0.3541079
49,0.35652286
50,0.36229905
51,0.26815602
52,0.15815479
53,0.15455231
54,0.20102745
55,0.2975444
56,0.32768953
57,0.26407105
58,0.3305308
59,0.42926148
60,0.25351742
61,0.34086603
62,0.32437244
63,0.28639978
64,0.3419901
65,0.36538437
66,0.3525181
67,0.42096114
68,0.3569215
69,0.2863306
70,0.35245273
71,0.36896092
72,0.39334843
73,0.3969124
74,0.4357322
75,0.33589056
76,0.40980497
77,0.34650305
78,0.36306408
79,0.20781185
80,0.23712574
81,0.35475245
82,0.36469215
83,0.51078624
84,0.41851175
85,0.41260067
86,0.4534505
87,0.46121973
88,0.5033695
89,0.46109283
90,0.4295226
91,0.34582168
92,0.17110904
93,0.1315982
94,0.16758604
95,0.19500338
96,0.18249257
97,0.24564868
98,0.29672533
99,0.31886315
100,0.246167
101,0.22357783
102,0.21374896
103,0.27838296
104,0.30339968
105,0.31390783
106,0.3444063
107,0.3304718
108,0.38262537
109,0.35330677
110,0.38149408
111,0.3937792
112,0.41383526
113,0.3650354
114,0.38639614
115,0.34747365
116,0.2631069
117,0.31458956
118,0.29145703
119,0.34494567
120,0.24166442
121,0.16903733
122,0.38699844
123,0.37337354
124,0.42820948
125,0.36435568
126,0.37775633
127,0.45059353
128,0.41570708
129,0.31673485
130,0.36016187
131,0.15158768
132,0.2651768
133,0.27239987
134,0.2984301
135,0.20607215
136,0.13414554
137,0.21340664
138,0.12917487
139,0.16379207
140,0.13822637
141,0.16382632
142,0.2491496
143,0.21791153
144,0.24772368
145,0.22709498
146,0.27914995
147,0.25447583
148,0.21457447
149,0.2396589
150,0.23022522
151,0.20332982
152,0.24899147
153,0.18716869
154,0.1574511
155,0.15952678
156,0.19644395
157,0.24859653
158,0.32043892
159,0.11433788
