0.29265803,0.32396042,0.33338988,0.34958702,0.3496744,0.340272,0.3206592,0.31718075,0.3141902,0.3549267,0.35860723,0.37503928,0.35001355,0.3408439,0.37152633,0.3540616,0.36580527,0.35271448,0.34534788,0.37530258
0.046028033,0.082394734,0.08735952,0.06349681,0.05970786,0.03732699,0.043550536,0.052851155,0.05259893,0.063554205,0.045941815,0.06012269,0.03034405,0.04399588,0.039695553,0.06786792,0.049445253,0.04627388,0.059463345,0.039756257
0.04495693,0.06618002,0.05037468,0.04437417,0.04554241,0.04070624,0.024873957,0.028704707,0.021841858,0.044765055,0.01656555,0.034013137,0.04706674,0.026515637,0.03315096,0.045983966,0.046799213,0.04582727,0.048370805,0.027525673
0.041899603,0.061973263,0.086029395,0.058923606,0.075426444,0.06546262,0.044004545,0.03356842,0.04170738,0.08676892,0.03738293,0.050293483,0.044231184,0.0496501,0.051505603,0.09575771,0.074663654,0.049903996,0.060411397,0.03537691
0.04811433,0.08870128,0.12940162,0.07484145,0.08811722,0.07461599,0.047043115,0.044692535,0.036625095,0.13725363,0.03681993,0.067684606,0.06525241,0.05097401,0.05317373,0.08713201,0.065751135,0.06259094,0.09320334,0.047488753
0.11905575,0.1476374,0.2657718,0.10056688,0.09728387,0.11823313,0.064803466,0.05771977,0.047197104,0.1584145,0.06560256,0.07627871,0.06888406,0.045628514,0.07759479,0.08600896,0.08551012,0.077944145,0.08893787,0.05935846
0.0688546,0.09617455,0.21584141,0.06146665,0.061229754,0.06164801,0.04700554,0.05076567,0.057755098,0.14614445,0.0696678,0.052970864,0.05203476,0.05558114,0.07358274,0.07284568,0.065823644,0.049867526,0.09048451,0.040785104
0.15102139,0.14982837,0.28907096,0.09510659,0.09718086,0.09462779,0.09110966,0.11374134,0.15349486,0.29147947,0.08329567,0.07116404,0.101466455,0.095184684,0.13384679,0.071595244,0.077131316,0.088692695,0.1439622,0.05998809
0.09822158,0.099643596,0.23097105,0.07262363,0.09037881,0.08877437,0.07823388,0.09239912,0.08615704,0.24847262,0.081247866,0.07496599,0.10588691,0.101458296,0.0904504,0.09344088,0.11184454,0.078580305,0.08142494,0.08071213
0.20588413,0.20177881,0.34438264,0.11352843,0.14759578,0.14490533,0.11731981,0.15760803,0.17465952,0.486875,0.12943056,0.13481468,0.12942587,0.15377627,0.18751305,0.13900414,0.17790027,0.16709149,0.1525242,0.1311975
0.09965691,0.1576921,0.17699909,0.11760347,0.12973727,0.116532825,0.098196924,0.1308851,0.09752012,0.2451227,0.10739151,0.11163604,0.09017441,0.08296845,0.1338644,0.097539626,0.09952615,0.09795837,0.089523,0.085668236
0.13789177,0.15111929,0.18276432,0.101794615,0.11517485,0.10704096,0.13897482,0.15944391,0.17997447,0.31588653,0.15926708,0.15051912,0.13198617,0.08642948,0.13863672,0.122732826,0.12581022,0.0904998,0.09323855,0.097814366
0.2072461,0.25494057,0.29404554,0.24312846,0.18700343,0.2187316,0.216492,0.2688518,0.2823979,0.34750932,0.25439167,0.19283167,0.17911112,0.17802589,0.2366463,0.2066266,0.14005955,0.13334689,0.111650184,0.1198361
0.08435789,0.15052232,0.24570256,0.13848764,0.11920043,0.1261704,0.1434446,0.16213062,0.18707478,0.40225598,0.1750715,0.098079994,0.12535113,0.12109807,0.15475866,0.14770252,0.11755431,0.086164236,0.09696013,0.08904946
0.15406564,0.2675021,0.3392347,0.2535611,0.29053998,0.30072752,0.28027576,0.2737087,0.25298482,0.4121916,0.27609187,0.19172196,0.20013252,0.21326026,0.26987612,0.18767819,0.14617944,0.121952705,0.1224754,0.15006183
0.42550257,0.40111902,0.38330102,0.4020164,0.4120531,0.4335038,0.4278555,0.37031806,0.3893684,0.44202435,0.34397304,0.26597774,0.31034508,0.3319643,0.43785846,0.290976,0.19727884,0.19818431,0.13715667,0.24905863
0.25991476,0.29436126,0.3572215,0.35181367,0.23047975,0.331554,0.325427,0.32099614,0.29073763,0.4553101,0.2715748,0.21461603,0.29415047,0.3779716,0.3364129,0.3293412,0.21900816,0.23969322,0.18383837,0.2518597
0.1274255,0.132519,0.19219305,0.14920928,0.086847976,0.1436905,0.14700231,0.124601535,0.13335033,0.26634836,0.1570077,0.08477707,0.13025787,0.15361726,0.1576791,0.16651094,0.10119549,0.13682422,0.0851623,0.12427805
0.21222427,0.2937597,0.2143765,0.2853139,0.18840319,0.30722684,0.2806885,0.27184206,0.21131662,0.3032077,0.30423057,0.17946953,0.26123205,0.28312764,0.33173275,0.24488963,0.14649905,0.14641145,0.19800721,0.26637253
0.1479762,0.22536242,0.17229539,0.23270081,0.1619627,0.20043936,0.2201291,0.20628822,0.1536218,0.24376518,0.2559414,0.12355302,0.22579537,0.23082316,0.24912453,0.20672305,0.08066662,0.101904064,0.1086723,0.20507026
0.19842772,0.26667154,0.23518364,0.25751257,0.1534267,0.21723726,0.17696762,0.21912013,0.16109575,0.33116502,0.2500254,0.16739264,0.20221671,0.1919146,0.22109279,0.19900966,0.13914958,0.1240312,0.13150084,0.19016919
0.16163781,0.14118443,0.13275956,0.16260079,0.0884061,0.123936065,0.14770538,0.11004198,0.10073219,0.23507696,0.16810265,0.10828437,0.21091613,0.18209067,0.12350706,0.13615207,0.103127964,0.12802845,0.099846825,0.095981225
0.1638444,0.16775188,0.09275352,0.15268892,0.077426806,0.11748043,0.15109201,0.120517164,0.12351473,0.13348413,0.19595706,0.08649053,0.14956804,0.18106873,0.13348249,0.13853724,0.076206334,0.1057504,0.09404891,0.10327938
0.12186441,0.09855199,0.07132068,0.10925588,0.07347107,0.107299425,0.12339835,0.10048634,0.0906758,0.08020949,0.12159217,0.105973974,0.11681413,0.1336906,0.11323371,0.11653026,0.074715,0.07928048,0.08129452,0.08514837
0.10558246,0.08467292,0.081952535,0.13339567,0.07670456,0.14669721,0.13489802,0.07804705,0.07795665,0.11537282,0.14449185,0.17042458,0.2013526,0.23258439,0.16098669,0.09586249,0.08216961,0.0820734,0.09619613,0.19279274
0.14216079,0.1033577,0.08088668,0.13175446,0.08692441,0.11657063,0.1407577,0.0833383,0.100756094,0.108344406,0.14071113,0.11242835,0.17085497,0.19464627,0.14205208,0.10284977,0.10571795,0.106369875,0.115045145,0.14123344
0.12551655,0.07565695,0.11486715,0.09545928,0.08286302,0.089136854,0.0869987,0.06691534,0.1041819,0.1357114,0.09846997,0.07729853,0.12198007,0.13912824,0.11243295,0.06594637,0.058709852,0.06263902,0.08258641,0.1258076
0.09689239,0.058871705,0.08290105,0.07216426,0.07389179,0.07946142,0.08618907,0.059063334,0.073750496,0.14221562,0.074201286,0.062211484,0.10767819,0.08871235,0.10880674,0.05607996,0.06379523,0.05874111,0.08862952,0.13333794
0.15894172,0.12106997,0.2049286,0.15154818,0.13339408,0.1687525,0.19927962,0.14273416,0.19041744,0.2606761,0.16766459,0.14204115,0.21311542,0.21906653,0.23164184,0.14512935,0.15130447,0.16489181,0.17817163,0.2866401
0.13733363,0.088967025,0.12201063,0.13352886,0.061929855,0.10240247,0.15559371,0.07376897,0.057633877,0.15378289,0.11425351,0.05735845,0.1597744,0.14397523,0.123933546,0.06723665,0.10046892,0.103536546,0.07329098,0.12574989
0.18456107,0.19217145,0.20245954,0.18808495,0.20874257,0.2669322,0.32319313,0.20767838,0.19382218,0.25119036,0.2415593,0.2240804,0.31125018,0.28823692,0.23598209,0.19460452,0.22773042,0.19475317,0.2698034,0.25681752
0.25912064,0.15576795,0.14393905,0.24046516,0.19548854,0.23578778,0.29840353,0.15092546,0.17644897,0.3103074,0.26880997,0.17499743,0.2350376,0.26537406,0.26037765,0.19831675,0.18868804,0.17745456,0.21190463,0.25139546
