0.8504698,0.07346018,0.06488185,0.14744216,0.11644958,0.08937637,0.13356869,0.10939444,0.12175809,0.12616166,0.072837114,0.069028445,0.1155706,0.05477093,0.1143474,0.06621027,0.1320946,0.07731494,0.055019442,0.05999908,0.114960626,0.06349758,0.114551954,0.060133357,0.10747629,0.063574605,0.07336758,0.10389771,0.06427828,0.12620361,0.052832786,0.1263823,0.066493206,0.057544228,0.051494665,0.06003382,0.06519207,0.056412056,0.09586588,0.071926706,0.07014641,0.06914194,0.121641286,0.07608748,0.11678244,0.090338714,0.12076629,0.06490528,0.12345044,0.11936724,0.04471218,0.0662347,0.050914653,0.056963928,0.055494174,0.04709757,0.08559645,0.09518052,0.08613569,0.06917752,0.10542316,0.08447741,0.045558743,0.037638623,0.049111597,0.06702666,0.05383032,0.07141688,0.06551394,0.046774656,0.09203882,0.0484384,0.046384044,0.11010738,0.06517783,0.093020834,0.0738574,0.04740604,0.04894204,0.0960715,0.05131033,0.045557935,0.04404278,0.03948101,0.042448275,0.043557923,0.09215854,0.047318604,0.0390864,0.08087498,0.03801633,0.053815946,0.09439549,0.059214246,0.059383634,0.053825572,0.0365325,0.03777581,0.04321152,0.084581524,0.10022047,0.08720707,0.04420713,0.038183697,0.06872518
0.84951985,0.07650685,0.04552049,0.25997153,0.12181535,0.05542406,0.093592845,0.13409507,0.15290543,0.1793484,0.054973666,0.046022583,0.15428138,0.07497406,0.18558633,0.043560818,0.15484509,0.04684428,0.06727037,0.041723683,0.16166049,0.06671731,0.06894751,0.0848216,0.11488973,0.04400264,0.06128546,0.13401815,0.05671226,0.15261476,0.039618343,0.23329204,0.05071669,0.04530805,0.061849356,0.045632944,0.11023683,0.059077516,0.11017251,0.07084889,0.054873675,0.09398856,0.14753205,0.055513013,0.108594716,0.11390403,0.14458892,0.057384096,0.22110502,0.14696081,0.03564532,0.38816154,0.045921534,0.037675746,0.03764111,0.06613873,0.059849523,0.14980705,0.070714936,0.05738577,0.12483504,0.06386184,0.06691591,0.030943628,0.0598633,0.06993986,0.035621043,0.05241892,0.38529947,0.056282725,0.115554415,0.04681686,0.06245282,0.097670175,0.075910434,0.15397781,0.052397456,0.039439168,0.049139824,0.12072465,0.051273253,0.04606778,0.041483715,0.03726107,0.040945433,0.05202965,0.14535704,0.06416458,0.030203665,0.12828474,0.036074016,0.041108593,0.1123589,0.055603754,0.041264363,0.037635606,0.04667852,0.033334143,0.05836113,0.14737944,0.13092679,0.1297645,0.05143978,0.027492844,0.36222547
0.8481766,0.092342384,0.061685674,0.105190024,0.106244855,0.07193379,0.08377728,0.18682809,0.10139658,0.08981607,0.07943654,0.055711117,0.10503773,0.06528148,0.087619506,0.06496286,0.15133646,0.06677262,0.053097088,0.058317848,0.07439963,0.0756503,0.085880384,0.051123638,0.098141395,0.049607277,0.05342781,0.08319549,0.056374855,0.14013772,0.059644748,0.084498994,0.05593141,0.055826563,0.04709421,0.05337121,0.06072268,0.07030034,0.08202907,0.06302094,0.05317938,0.05705251,0.12935899,0.07803329,0.34158015,0.066552185,0.12196592,0.060033612,0.08025798,0.1289484,0.034962486,0.12318092,0.046483636,0.04546411,0.048446607,0.04880158,0.09801537,0.06021816,0.05892592,0.08137377,0.23310222,0.07418327,0.042064942,0.043358814,0.048747562,0.06297828,0.03824467,0.054837584,0.12077812,0.04688786,0.064655565,0.051327147,0.36703074,0.056506976,0.15147597,0.06403037,0.05863843,0.034584563,0.10424755,0.06515592,0.056218136,0.04048111,0.043509472,0.03237371,0.04611483,0.047081485,0.062336106,0.06653738,0.038041737,0.04730767,0.039006315,0.048396844,0.05981962,0.05929038,0.061541345,0.047396876,0.032697756,0.035101853,0.039401766,0.058790546,0.09689918,0.051060703,0.053932186,0.04099161,0.10033261
0.8474723,0.12964208,0.049859874,0.40955228,0.15621443,0.06312207,0.108463235,0.08206342,0.22541407,0.21400957,0.057843048,0.07614534,0.23334005,0.20363769,0.29729855,0.05363,0.20221816,0.058696132,0.16484085,0.04289593,0.18361543,0.08872713,0.07031484,0.15650049,0.14185342,0.04874261,0.06263386,0.1416446,0.06891579,0.18324389,0.057973366,0.28792167,0.05202867,0.043895673,0.11467074,0.05781072,0.21780063,0.056038,0.12367232,0.07544821,0.05664239,0.15829037,0.16836923,0.07290638,0.059447903,0.102833435,0.15952899,0.06447466,0.3438794,0.16649982,0.04167094,0.19880319,0.059205607,0.040446054,0.042261083,0.13396645,0.056357462,0.115807176,0.06081129,0.06278958,0.05061867,0.08267717,0.09172008,0.04072791,0.053478695,0.04933518,0.035278525,0.048059624,0.1720894,0.047743805,0.088330775,0.05539787,0.05835313,0.2915899,0.046829794,0.092915826,0.06010456,0.031146217,0.029540366,0.091115646,0.059536215,0.05826949,0.033310227,0.036566272,0.04114494,0.0478064,0.14909941,0.036794495,0.037901435,0.067976974,0.038501218,0.04178905,0.0813453,0.065292686,0.04911584,0.043565575,0.06637269,0.032642268,0.039107237,0.11838021,0.13302109,0.12398162,0.03082737,0.038591757,0.14023197
0.85083395,0.022242455,0.021345813,0.022748183,0.0411173,0.030428773,0.016048795,0.01235441,0.024273163,0.019251907,0.025655922,0.021075916,0.02202829,0.01820174,0.02123553,0.026988609,0.060841437,0.023835868,0.016565597,0.025684183,0.022252927,0.029603463,0.033567492,0.020281106,0.040808044,0.035702612,0.04314017,0.03017294,0.035653315,0.07121401,0.031620402,0.02679406,0.037244055,0.031279773,0.017474936,0.025672112,0.01628732,0.031549424,0.04583394,0.045006983,0.042316753,0.021132715,0.06556244,0.046415675,0.016622713,0.028310465,0.06561398,0.04644154,0.02404529,0.0647696,0.031008802,0.025908636,0.027090974,0.034013666,0.029924294,0.019741917,0.05995822,0.021522036,0.04480751,0.039366852,0.013161762,0.030926162,0.02064115,0.025777336,0.020064339,0.029413706,0.03516541,0.03529646,0.02191566,0.037387535,0.023449061,0.013417632,0.020452684,0.01396706,0.01649462,0.022449458,0.04553939,0.014445966,0.014509627,0.025827492,0.0117079625,0.019290697,0.012273166,0.017019598,0.017325697,0.023420053,0.018647572,0.01836825,0.021869112,0.019359315,0.01962074,0.023888715,0.020340985,0.025022391,0.027685013,0.030211743,0.015807247,0.020850986,0.011918403,0.020396762,0.059548233,0.022604931,0.020943616,0.019780407,0.020587558
0.8495026,0.0073566013,0.013634388,0.0120039545,0.020041967,0.020573597,0.010743904,0.010816826,0.0053488305,0.009028584,0.017742103,0.01372114,0.0051851505,0.007043743,0.010225757,0.018007405,0.032737974,0.018666478,0.006763318,0.022291418,0.0084517095,0.009497036,0.02126241,0.012721518,0.018967343,0.019186012,0.037295364,0.004683115,0.0187461,0.031690534,0.017817307,0.010240292,0.020960724,0.022547705,0.0064308047,0.013147054,0.008738874,0.015375283,0.018564377,0.028508745,0.028773325,0.008658232,0.03145309,0.039308954,0.0114560295,0.006362653,0.030953184,0.03742137,0.009507427,0.030794304,0.013315694,0.006131271,0.0074780327,0.023016233,0.023260562,0.006393017,0.035029516,0.0074389465,0.025621362,0.03878656,0.007475636,0.023269724,0.011725063,0.015544591,0.011602728,0.012107828,0.018180529,0.031666804,0.0063886987,0.018355556,0.004469681,0.0052348757,0.007908959,0.008023417,0.0068855654,0.009059557,0.032792952,0.012194333,0.0051200343,0.006854937,0.005200519,0.00869536,0.006046049,0.008065146,0.0076523526,0.011046361,0.009092266,0.010620183,0.011924516,0.007121546,0.008174859,0.017200174,0.0042880056,0.008402193,0.031147204,0.02093286,0.005739275,0.011232851,0.007094187,0.008446162,0.030324312,0.008791485,0.010491876,0.009853626,0.005904105
0.85210407,0.008167159,0.009083441,0.015579624,0.031438366,0.018288782,0.011851473,0.010467319,0.010731835,0.013738744,0.016210401,0.01236428,0.010969707,0.0069236746,0.015448539,0.016068753,0.07064022,0.020715699,0.008220268,0.030989634,0.013598508,0.00963765,0.019271143,0.012375805,0.03140378,0.021792384,0.06688915,0.0101482235,0.019550707,0.06935854,0.020292513,0.015353064,0.020903202,0.028494166,0.008055177,0.0134070385,0.008094639,0.012837798,0.031237284,0.04290904,0.033335365,0.006028833,0.07012121,0.057107497,0.011937371,0.0149182705,0.0696501,0.057841722,0.015346654,0.069898285,0.01687516,0.016179975,0.010052011,0.033306636,0.026177444,0.0069083306,0.041370407,0.013675519,0.02668889,0.05465354,0.006224969,0.021175176,0.012285671,0.017922038,0.011118058,0.009110549,0.02180316,0.056587234,0.016890597,0.024924466,0.01087125,0.0047276975,0.010362635,0.00815278,0.006034828,0.015207024,0.049948566,0.0119259115,0.004974373,0.014244493,0.00473234,0.00817647,0.005180291,0.008949275,0.0065433257,0.012295139,0.0155937215,0.013287233,0.012086146,0.013457655,0.008083913,0.019250551,0.010885145,0.00640098,0.038331907,0.028369999,0.008062615,0.011551999,0.007037384,0.015412018,0.07017087,0.015549583,0.013240969,0.00999897,0.016923284
0.84871423,0.04330189,0.021836199,0.019769091,0.030015854,0.02600487,0.015522486,0.015353672,0.018495655,0.015867345,0.041197177,0.024594221,0.023435354,0.026282378,0.019897304,0.031871457,0.051575962,0.027925724,0.017102249,0.02204337,0.013995467,0.031623323,0.02850156,0.022006718,0.030626168,0.024121257,0.030971467,0.015079565,0.025148652,0.042041894,0.023464957,0.017019821,0.022136193,0.024252258,0.014598816,0.01260584,0.014764322,0.017820867,0.02579256,0.018900363,0.029038187,0.015524812,0.044829737,0.03031767,0.020023918,0.013425612,0.045866854,0.047565144,0.020358633,0.046131246,0.02069874,0.01807837,0.029532557,0.027500069,0.028548269,0.019677322,0.05779546,0.013850684,0.03282388,0.030861417,0.025353825,0.047403105,0.021428285,0.024990762,0.012236511,0.017657362,0.022950856,0.022413108,0.01839176,0.023679147,0.016588572,0.021586584,0.59370536,0.009073231,0.014823729,0.013757674,0.019334886,0.016930824,0.016072854,0.009979973,0.02425303,0.021609623,0.01965387,0.0189858,0.026374565,0.020812517,0.020162925,0.017628599,0.019978926,0.014251879,0.051358845,0.025381142,0.018574769,0.035310887,0.03717504,0.02731891,0.015211248,0.014190108,0.0180242,0.016431455,0.045524213,0.016535116,0.015366518,0.026721621,0.020514285
0.8515511,0.10703143,0.10998518,0.059599865,0.17611383,0.12060325,0.030016124,0.023548227,0.050638985,0.06501099,0.12637712,0.11762055,0.051599443,0.079004966,0.06180425,0.112158194,0.23166552,0.093218826,0.07145913,0.10199018,0.06293128,0.105143026,0.13510321,0.11772683,0.16768235,0.110000245,0.15720272,0.048410118,0.13066714,0.22382864,0.1079683,0.056564983,0.13899983,0.14387113,0.06690113,0.0875917,0.061504934,0.13711381,0.16120705,0.14768411,0.1358642,0.06998316,0.22092837,0.18068029,0.029364493,0.057343166,0.21755369,0.1716196,0.054396417,0.22020513,0.084933095,0.06179257,0.089430176,0.09568325,0.10985397,0.067684256,0.22750486,0.057840012,0.14225696,0.17324676,0.02249901,0.130499,0.10545945,0.1009105,0.04415039,0.04168022,0.09436035,0.12856983,0.06112716,0.15886989,0.0461296,0.056010418,0.04087516,0.024886992,0.062188603,0.05500364,0.18023601,0.021926237,0.052314386,0.06440348,0.05478809,0.067487314,0.053723764,0.064403,0.0865092,0.10684169,0.05717558,0.054553315,0.09007307,0.053517777,0.06859641,0.11535475,0.043251906,0.11266804,0.17978457,0.13454804,0.056164376,0.07218773,0.030884169,0.052682005,0.20580871,0.056810673,0.054104827,0.086669885,0.0575461
0.8527159,0.06992577,0.046971295,0.06685532,0.17345646,0.06574303,0.05825743,0.0350585,0.09348541,0.06104015,0.061150033,0.05390772,0.09301212,0.05684378,0.067043595,0.054306377,0.28771114,0.055537183,0.048171174,0.061696623,0.062043853,0.08222967,0.08058127,0.068699546,0.17433915,0.06547614,0.10633266,0.09570134,0.086610325,0.29108316,0.07142945,0.066147126,0.07619383,0.09650273,0.04903149,0.060144216,0.06544109,0.076152556,0.17387867,0.10584875,0.09086693,0.056450404,0.28560904,0.11348992,0.05142043,0.069781065,0.2865932,0.112440325,0.061829507,0.28308332,0.05155841,0.12521225,0.06945306,0.07241511,0.062068466,0.057222735,0.11744982,0.057600442,0.08794602,0.09661853,0.037849683,0.07043502,0.06603643,0.06628002,0.05417145,0.047056075,0.066780135,0.0982518,0.13026458,0.100348696,0.089994945,0.048621655,0.06413392,0.05000536,0.04763347,0.061591763,0.12412361,0.04495596,0.04764736,0.08263035,0.046504885,0.04652375,0.04185376,0.05982497,0.0573514,0.09862212,0.06526323,0.07241284,0.055678625,0.057931826,0.06868597,0.09958354,0.09447464,0.072655775,0.16521803,0.07960052,0.048428595,0.06514217,0.038696222,0.063235305,0.28349736,0.065167286,0.0730884,0.050618537,0.13149315
