step,head_agreement
0,
1,0.3015447
2,0.30624664
3,0.33508182
4,0.37770543
5,0.37099135
6,0.23993196
7,0.4857379
8,0.41328284
9,0.30480945
10,0.52489346
11,0.4835904
12,0.37010756
13,0.56755126
14,0.59344226
15,0.49864218
16,0.4593199
17,0.4983386
18,0.6331251
19,0.5010607
20,0.5193574
21,0.47499204
22,0.54121447
23,0.45124984
24,0.52983195
25,0.48838636
26,0.43737715
27,0.47450274
28,0.53524464
29,0.5055705
30,0.36193022
31,0.18213333
32,0.36222255
33,0.4890186
34,0.4778698
35,0.5160767
36,0.45149058
37,0.4408729
38,0.34834495
39,0.47825897
40,0.4849178
41,0.4716055
42,0.36632565
43,0.5342524
44,0.5048242
45,0.4416813
46,0.44266862
47,0.37970588
48,0.37765765
49,0.46513525
50,0.4293288
51,0.45262638
52,0.4262712
53,0.5118453
54,0.46040985
55,0.43219993
56,0.1843514
57,0.45761806
58,0.38896397
59,0.2058543
60,0.35104108
61,0.48926082
62,0.4703732
63,0.5077027
64,0.37098232
65,0.41414592
66,0.50970954
67,0.36519137
68,0.44312245
69,0.4599718
70,0.47327238
71,0.46584165
72,0.4985676
73,0.5936639
74,0.5017753
75,0.47394985
76,0.40294263
77,0.42457703
78,0.59584355
79,0.46780077
80,0.48375222
81,0.37255922
82,0.5145606
83,0.45676452
84,0.42420155
85,0.41744867
86,0.38385588
87,0.41399363
88,0.3163568
