0.008727933,0.0025781253,0.015272101,0.019661432,0.021922078,0.011409226,0.014909998,0.014809182,0.024435608,0.0126591185,0.015808245,0.01587975,0.01475782,0.02821021,0.04009222
0.038901508,0.0223933,0.054172378,0.042433545,0.015936876,0.032385107,0.05000169,0.07373017,0.006493306,0.042243786,0.024817344,0.045012645,0.012720216,0.04231503,0.09996796
0.091547966,0.008377352,0.02978271,0.03726082,0.022510864,0.017734831,0.05403059,0.011772433,0.007945758,0.019042227,0.018501313,0.032990288,0.009111119,0.046837937,0.14109299
0.029554788,0.0045873052,0.0025845359,0.0063526146,0.014528041,0.007855763,0.042343836,0.0014074998,0.0018269694,0.0059571387,0.0027470905,0.0091677895,0.08513906,0.0055799275,0.00813838
0.076128736,0.043221943,0.043607645,0.033650354,0.046233643,0.09419988,0.053111624,0.009594117,0.01826992,0.015766969,0.19571017,0.06931907,0.0388568,0.14322153,0.052582603
0.0672369,0.06558288,0.13647406,0.10994631,0.21793616,0.082510866,0.056863666,0.01785749,0.031222438,0.017941527,0.18064858,0.11549269,0.10216146,0.13800356,0.19000593
0.113484375,0.23037568,0.1612322,0.13750927,0.15439074,0.090211526,0.16784257,0.04645947,0.06630463,0.023006845,0.08288265,0.23707922,0.07726488,0.08343978,0.3497454
0.23972276,0.039874498,0.08010146,0.20698874,0.15751174,0.1707271,0.13733248,0.027731545,0.027654814,0.016156498,0.05345815,0.2185712,0.082023256,0.055047438,0.06930497
0.020284897,0.0038744302,0.011313816,0.16412966,0.03602619,0.04605614,0.10711736,0.021094915,0.035537105,0.014127419,0.025732074,0.025490839,0.015998637,0.024084032,0.093387194
0.061197,0.11931227,0.3059741,0.098856606,0.13039419,0.15939261,0.19651945,0.14877573,0.26473182,0.30571887,0.1649804,0.072455704,0.04214709,0.0628504,0.45336017
0.0054734256,0.0030202542,0.020940036,0.053870197,0.04425098,0.05542004,0.044243526,0.016836043,0.009090259,0.009930862,0.056119196,0.03370729,0.016640767,0.035072803,0.06916524
0.007030989,0.021316295,0.020190531,0.012968288,0.01118644,0.025460875,0.060888454,0.22515951,0.14072861,0.020349305,0.034846418,0.022359505,0.01454315,0.006776139,0.14197649
0.031230185,0.14911646,0.060257938,0.12175671,0.08142708,0.056116868,0.04910806,0.040426314,0.054026745,0.06093667,0.038437318,0.029436342,0.04365798,0.07323986,0.054565147
0.06867818,0.025140747,0.057047512,0.01829092,0.02086513,0.07363486,0.052014377,0.021858485,0.024668373,0.014033944,0.046531484,0.0498433,0.054252148,0.04283915,0.02994007
0.09941943,0.20840873,0.0876827,0.049001087,0.06479576,0.07589018,0.054595426,0.10496542,0.07957664,0.04158501,0.03581408,0.047042288,0.09679763,0.05562585,0.108568795
0.10373379,0.05049323,0.13465568,0.059242174,0.036762558,0.05467591,0.1161066,0.045299612,0.04973279,0.061077073,0.085012235,0.031261638,0.032131888,0.043444213,0.04463977
0.10955977,0.1429635,0.23498642,0.09595593,0.06429611,0.025395585,0.08751023,0.060548935,0.12505543,0.11094169,0.05374285,0.08843907,0.02519816,0.032458797,0.11753313
0.048990354,0.04239117,0.063727036,0.08181586,0.056696348,0.042245634,0.040892906,0.06992272,0.088232934,0.027546562,0.03235226,0.029476782,0.020134915,0.030872101,0.07223354
0.2917925,0.2939103,0.35748535,0.31096154,0.12699269,0.13265781,0.41009086,0.22184542,0.028407147,0.10712814,0.44481385,0.33816096,0.2253752,0.1546675,0.41254884
0.22443785,0.22968315,0.31002015,0.18383035,0.103240915,0.2525882,0.17919567,0.14289205,0.18783908,0.26553005,0.19796652,0.20727609,0.0534242,0.1658666,0.165374
0.10914617,0.04086694,0.06259655,0.10655473,0.065529495,0.04321734,0.071305335,0.032314863,0.025152357,0.052922796,0.06666647,0.11801955,0.049743805,0.05922141,0.11735958
0.035524134,0.019912966,0.040208712,0.062274355,0.033422537,0.042422537,0.044707138,0.028153492,0.017256636,0.06102221,0.036754042,0.022257617,0.029721871,0.07443593,0.027931262
0.17915976,0.17739831,0.28381935,0.21669787,0.11404274,0.16155083,0.27836987,0.090360306,0.057271533,0.04577842,0.28387305,0.34224194,0.18754904,0.11551035,0.37553135
0.065555155,0.044930737,0.042437904,0.10834663,0.14615266,0.03971047,0.057826612,0.04444891,0.022572404,0.07259281,0.17904763,0.041410826,0.107697085,0.022056522,0.3047064
0.010755481,0.060700346,0.09072606,0.0034712704,0.008023188,0.013961963,0.013287145,0.018239062,0.015766991,0.0087226825,0.055553008,0.0064398763,0.006639042,0.016213521,0.058874074
0.072656475,0.038800333,0.04846027,0.086490214,0.069632836,0.021635428,0.088616535,0.02634938,0.021586204,0.04169286,0.06891297,0.060169,0.025674656,0.038779218,0.12091055
0.015472177,0.01264975,0.044921927,0.030807246,0.02320077,0.041942585,0.03518237,0.008940807,0.0054615806,0.01623575,0.06394099,0.012345148,0.053476803,0.13585682,0.028927242
0.045005545,0.19616951,0.121032655,0.034399554,0.030055417,0.02125818,0.031835828,0.021537188,0.024994519,0.05635159,0.10029833,0.030412836,0.010238325,0.042210694,0.25284067
0.069870844,0.08907722,0.13640769,0.15035744,0.14610538,0.10953799,0.21920411,0.032835905,0.06358406,0.10276208,0.25654218,0.08636319,0.052548915,0.085118875,0.19978124
0.03161093,0.047194947,0.058829263,0.045757294,0.063470386,0.050312802,0.052111056,0.023087537,0.077737756,0.14129907,0.079397425,0.10194223,0.12265152,0.11456308,0.04195229
0.07043011,0.00823903,0.037292056,0.054821078,0.020477109,0.03157106,0.04389806,0.02397445,0.014237227,0.092777,0.03596468,0.110666916,0.054426827,0.03865969,0.025682384
0.031439476,0.0069154566,0.013327103,0.030361718,0.035060972,0.2643638,0.014709765,0.011305132,0.0072231805,0.005622985,0.011069934,0.06958194,0.09909901,0.34082797,0.008408616
