step,entropy
0,
1,0.003060757
2,0.0017232221
3,0.00015919807
4,0.7341281
5,0.05586155
6,0.008558673
7,0.048048478
8,1.0199281
9,0.00085880817
10,7.074453e-05
11,0.50250864
12,0.8784147
13,0.0027945312
14,1.5163528
15,0.00013573705
16,0.058642775
17,0.028695341
18,0.67536956
19,9.865231e-06
20,0.003899167
21,0.24940553
22,0.010569135
23,0.16710697
24,0.80702966
25,1.5600066
26,0.76776767
27,1.2879698
28,1.4591159
29,0.03881316
30,1.0644025
31,0.00019848759
32,0.35137284
33,0.023296647
34,0.534763
35,0.5239178
36,0.8006146
37,0.9170342
38,0.43431348
39,0.5640063
40,1.2566552
41,1.2765505
42,0.001261317
43,1.5013167
44,0.0003067332
45,1.6911907
46,0.0005605427
47,1.1146173
48,1.1475494
49,0.0028793868
50,3.804698e-05
51,0.017633086
52,1.7739601
