step,entropy
0,
1,0.7950281
2,6.0652805e-05
3,0.00047327494
4,1.5176456
5,2.5732749
6,3.122169
7,1.7820773
8,1.2900828
9,0.26973456
10,0.09754915
11,1.1369147
12,0.778508
13,0.79810745
14,1.2933215
15,1.1993034
16,0.00019784851
17,1.2401283
18,0.11583727
19,0.1272988
20,0.00013706807
21,0.49946487
22,1.7477291
23,0.81870824
24,1.2315104
25,0.36007154
26,0.0017308731
27,1.0172215
28,1.412195
29,0.061514128
30,1.3068577
31,0.885118
32,0.69588095
33,0.36235666
34,1.1159754
35,0.07284774
36,1.5811442
37,1.1140211
38,1.4813479
39,0.35851705
40,0.8268462
41,0.0009980475
42,0.91123134
43,1.2620001
44,0.027527308
45,0.7500762
